"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"4066","163_2_P","163",2,"P",NA,NA,NA,NA,NA,NA,NA
"4067","163_2_Q","163",2,"Q",1.5,2,1,1.5,1,2,1.5
"4068","163_2_R","163",2,"R",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"4069","163_2_S","163",2,"S",1.4386465624737,1.8772931249474,1,2.19879611181365,3.10096503201321,1.2966271916141,1.81872133714368
"4070","163_2_T","163",2,"T",1,1,1,1,1,1,1
"4071","163_2_V","163",2,"V",1.17806570669314,1.35613141338627,1,2.394645708138,3.789291416276,1,1.78635570741557
"4072","163_2_W","163",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"4073","163_2_X","163",2,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"4074","163_2_Y","163",2,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"4075","163_2_Z","163",2,"Z",1,1,1,2,3,1,1.5
"4076","164_2_C","164",2,"C",1.40948425582659,1.81896851165317,1,1.37738267530166,1.75476535060332,1,1.39343346556412
"4077","164_2_A","164",2,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"4078","164_2_B","164",2,"B",1.22878463249055,1.45756926498109,1,1.37738267530166,1.75476535060332,1,1.3030836538961
"4079","164_2_D","164",2,"D",1.43665344286223,1.87330688572446,1,1,1,1,1.21832672143111
"4080","164_2_E","164",2,"E",1.5,2,1,1,1,1,1.25
"4081","164_2_F","164",2,"F",1,1,1,NA,NA,NA,1
"4082","164_2_G","164",2,"G",1.11965771536453,1.23931543072907,1,1,1,1,1.05982885768227
"4083","164_2_H","164",2,"H",1.2845962916071,1.5691925832142,1,1.5,1,2,1.39229814580355
"4084","164_2_I","164",2,"I",1.96067135615908,2.92134271231815,1,1.66260569836385,1.99150580616183,1.33370559056587,1.81163852726146
"4085","164_2_J","164",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4086","164_2_K","164",2,"K",1.66074859411432,2.32149718822865,1,1.62012121530496,1.84024243060991,1.4,1.64043490470964
"4087","164_2_L","164",2,"L",1,1,1,1,1,1,1
"4088","164_2_M","164",2,"M",NA,NA,NA,NA,NA,NA,NA
"4089","164_2_N","164",2,"N",NA,NA,NA,NA,NA,NA,NA
"4090","164_2_O","164",2,"O",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"4091","164_2_P","164",2,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"4092","164_2_Q","164",2,"Q",1.40948425582659,1.81896851165317,1,NA,NA,NA,1.40948425582659
"4093","164_2_R","164",2,"R",1,1,1,NA,NA,NA,1
"4094","164_2_S","164",2,"S",1.65733780886476,2.31467561772952,1,1.82382385071746,2.18380135253054,1.46384634890437,1.74058082979111
"4095","164_2_T","164",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"4096","164_2_V","164",2,"V",1.17806570669314,1.35613141338627,1,2.394645708138,3.789291416276,1,1.78635570741557
"4097","164_2_W","164",2,"W",1,1,1,1,1,1,1
"4098","164_2_X","164",2,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"4099","164_2_Y","164",2,"Y",1.41121071527281,1.82242143054562,1,1,1,1,1.2056053576364
"4100","164_2_Z","164",2,"Z",1,1,1,2,3,1,1.5
"4101","165_2_C","165",2,"C",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4102","165_2_A","165",2,"A",1,1,1,1,1,1,1
"4103","165_2_B","165",2,"B",1.71476069098318,2.42952138196636,1,1,1,1,1.35738034549159
"4104","165_2_D","165",2,"D",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"4105","165_2_E","165",2,"E",1.5,2,1,1,1,1,1.25
"4106","165_2_F","165",2,"F",1,1,1,NA,NA,NA,1
"4107","165_2_G","165",2,"G",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"4108","165_2_H","165",2,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"4109","165_2_I","165",2,"I",2.24701942689487,3.49403885378974,1,1.25,1,1.5,1.74850971344744
"4110","165_2_J","165",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4111","165_2_K","165",2,"K",1.58972012854739,2.17944025709478,1,2.21829033876897,2.8531246119389,1.58345606559903,1.90400523365818
"4112","165_2_L","165",2,"L",1,1,1,1.5,2,1,1.25
"4113","165_2_M","165",2,"M",1,1,1,NA,NA,NA,1
"4114","165_2_N","165",2,"N",NA,NA,NA,NA,NA,NA,NA
"4115","165_2_O","165",2,"O",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"4116","165_2_P","165",2,"P",1.5,2,1,NA,NA,NA,1.5
"4117","165_2_Q","165",2,"Q",1.44494078742115,1.88988157484231,1,1.44494078742115,1,1.88988157484231,1.44494078742115
"4118","165_2_R","165",2,"R",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"4119","165_2_S","165",2,"S",1.65733780886476,2.31467561772952,1,1.82382385071746,2.18380135253054,1.46384634890437,1.74058082979111
"4120","165_2_T","165",2,"T",1,1,1,NA,NA,NA,1
"4121","165_2_V","165",2,"V",1.17806570669314,1.35613141338627,1,2.394645708138,3.789291416276,1,1.78635570741557
"4122","165_2_W","165",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"4123","165_2_X","165",2,"X",1,1,1,1,1,1,1
"4124","165_2_Y","165",2,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"4125","165_2_Z","165",2,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"4126","166_2_C","166",2,"C",1.73446766736177,2.46893533472354,1,1,1,1,1.36723383368089
"4127","166_2_A","166",2,"A",1,1,1,NA,NA,NA,1
"4128","166_2_B","166",2,"B",1.48614299004096,1.97228598008191,1,1.44494078742115,1.88988157484231,1,1.46554188873106
"4129","166_2_D","166",2,"D",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"4130","166_2_E","166",2,"E",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"4131","166_2_F","166",2,"F",1.6013539274599,2.20270785491979,1,2.04783176603764,2.71428571428571,1.38137781778956,1.82459284674877
"4132","166_2_G","166",2,"G",1.11965771536453,1.23931543072907,1,1,1,1,1.05982885768227
"4133","166_2_H","166",2,"H",1.72727779794557,2.45455559589115,1,1.5,1,2,1.61363889897279
"4134","166_2_I","166",2,"I",1.94405427315614,2.88810854631228,1,1.20293277764566,1.40586555529132,1,1.5734935254009
"4135","166_2_J","166",2,"J",NA,NA,NA,NA,NA,NA,NA
"4136","166_2_K","166",2,"K",1.64192242336229,2.28384484672458,1,1.703969709541,1.94640095754354,1.46153846153846,1.67294606645165
"4137","166_2_L","166",2,"L",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4138","166_2_M","166",2,"M",1,1,1,1,1,1,1
"4139","166_2_N","166",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"4140","166_2_O","166",2,"O",1.5,2,1,NA,NA,NA,1.5
"4141","166_2_P","166",2,"P",1,1,1,NA,NA,NA,1
"4142","166_2_Q","166",2,"Q",1.37738267530166,1.75476535060332,1,1.5,1,2,1.43869133765083
"4143","166_2_R","166",2,"R",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"4144","166_2_S","166",2,"S",1.48446909190263,1.96893818380527,1,1.82382385071746,2.18380135253054,1.46384634890437,1.65414647131004
"4145","166_2_T","166",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"4146","166_2_V","166",2,"V",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"4147","166_2_W","166",2,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4148","166_2_X","166",2,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"4149","166_2_Y","166",2,"Y",1.81234516952313,2.62469033904626,1,1,1,1,1.40617258476157
"4150","166_2_Z","166",2,"Z",1.17806570669314,1.35613141338627,1,1.8747296369986,2.74945927399721,1,1.52639767184587
"4151","167_2_C","167",2,"C",2.03995055215461,3.07990110430922,1,1.37738267530166,1.75476535060332,1,1.70866661372814
"4152","167_2_A","167",2,"A",1,1,1,NA,NA,NA,1
"4153","167_2_B","167",2,"B",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"4154","167_2_D","167",2,"D",1.46890962043919,1.93781924087838,1,1,1,1,1.2344548102196
"4155","167_2_E","167",2,"E",1,1,1,NA,NA,NA,1
"4156","167_2_F","167",2,"F",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"4157","167_2_G","167",2,"G",1.79320464492947,2.58640928985893,1,NA,NA,NA,1.79320464492947
"4158","167_2_H","167",2,"H",1.2845962916071,1.5691925832142,1,1.5,1,2,1.39229814580355
"4159","167_2_I","167",2,"I",1.48487706282338,1.96975412564675,1,1.99833532235117,2.46274169979695,1.53392894490539,1.74160619258727
"4160","167_2_J","167",2,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"4161","167_2_K","167",2,"K",1.52152595190641,2.04305190381282,1,2.70368558631287,3.9905183773428,1.41685279528293,2.11260576910964
"4162","167_2_L","167",2,"L",1.22878463249055,1.45756926498109,1,1.91421356237309,2.82842712474619,1,1.57149909743182
"4163","167_2_M","167",2,"M",NA,NA,NA,NA,NA,NA,NA
"4164","167_2_N","167",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"4165","167_2_O","167",2,"O",1.5,2,1,NA,NA,NA,1.5
"4166","167_2_P","167",2,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"4167","167_2_Q","167",2,"Q",1.5,2,1,1.5,1,2,1.5
"4168","167_2_R","167",2,"R",1.11965771536453,1.23931543072907,1,1.69055078897615,2.3811015779523,1,1.40510425217034
"4169","167_2_S","167",2,"S",1.64726002314266,2.29452004628532,1,1.99833532235117,2.46274169979695,1.53392894490539,1.82279767274692
"4170","167_2_T","167",2,"T",1,1,1,1,1,1,1
"4171","167_2_V","167",2,"V",1,1,1,1.5,2,1,1.25
"4172","167_2_W","167",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"4173","167_2_X","167",2,"X",1.59102399515405,2.18204799030809,1,1.54020765903036,1.70626104962363,1.37415426843709,1.5656158270922
"4174","167_2_Y","167",2,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"4175","167_2_Z","167",2,"Z",1.47178689546769,1.94357379093538,1,1.42857142857143,1.85714285714286,1,1.45017916201956
"4176","168_2_C","168",2,"C",1.933795374438,2.86759074887599,1,1,1,1,1.466897687219
"4177","168_2_A","168",2,"A",1,1,1,NA,NA,NA,1
"4178","168_2_B","168",2,"B",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"4179","168_2_D","168",2,"D",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"4180","168_2_E","168",2,"E",1,1,1,NA,NA,NA,1
"4181","168_2_F","168",2,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"4182","168_2_G","168",2,"G",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"4183","168_2_H","168",2,"H",1.94016579754438,2.88033159508876,1,NA,NA,NA,1.94016579754438
"4184","168_2_I","168",2,"I",1.84514855097062,2.69029710194123,1,1.66666666666667,1.66666666666667,1.66666666666667,1.75590760881864
"4185","168_2_J","168",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4186","168_2_K","168",2,"K",1.81260289962926,2.62520579925851,1,1.86706717290341,2.40042875524095,1.33370559056587,1.83983503626633
"4187","168_2_L","168",2,"L",1.22878463249055,1.45756926498109,1,1.5,2,1,1.36439231624527
"4188","168_2_M","168",2,"M",1,1,1,NA,NA,NA,1
"4189","168_2_N","168",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"4190","168_2_O","168",2,"O",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"4191","168_2_P","168",2,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"4192","168_2_Q","168",2,"Q",1,1,1,NA,NA,NA,1
"4193","168_2_R","168",2,"R",1,1,1,NA,NA,NA,1
"4194","168_2_S","168",2,"S",1.64521762737369,2.29043525474737,1,2.29241118113173,3.08482236226346,1.5,1.96881440425271
"4195","168_2_T","168",2,"T",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"4196","168_2_V","168",2,"V",1.48487706282338,1.96975412564675,1,1.8649192815518,2.7298385631036,1,1.67489817218759
"4197","168_2_W","168",2,"W",1,1,1,1,1,1,1
"4198","168_2_X","168",2,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"4199","168_2_Y","168",2,"Y",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"4200","168_2_Z","168",2,"Z",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"4201","169_2_C","169",2,"C",1.72688067816515,2.4537613563303,1,1,1,1,1.36344033908257
"4202","169_2_A","169",2,"A",1,1,1,NA,NA,NA,1
"4203","169_2_B","169",2,"B",1,1,1,1.35817860384199,1.71635720768397,1,1.17908930192099
"4204","169_2_D","169",2,"D",2.00687811522523,3.01375623045046,1,1.33333333333333,1.66666666666667,1,1.67010572427928
"4205","169_2_E","169",2,"E",1,1,1,NA,NA,NA,1
"4206","169_2_F","169",2,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"4207","169_2_G","169",2,"G",1.5,2,1,NA,NA,NA,1.5
"4208","169_2_H","169",2,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4209","169_2_I","169",2,"I",2.13948909127933,3.27897818255866,1,1.55580372704391,1.77827412075449,1.33333333333333,1.84764640916162
"4210","169_2_J","169",2,"J",NA,NA,NA,NA,NA,NA,NA
"4211","169_2_K","169",2,"K",1.64192242336229,2.28384484672458,1,1.703969709541,1.94640095754354,1.46153846153846,1.67294606645165
"4212","169_2_L","169",2,"L",1.22878463249055,1.45756926498109,1,1.5,2,1,1.36439231624527
"4213","169_2_M","169",2,"M",1,1,1,NA,NA,NA,1
"4214","169_2_N","169",2,"N",1,1,1,NA,NA,NA,1
"4215","169_2_O","169",2,"O",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"4216","169_2_P","169",2,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4217","169_2_Q","169",2,"Q",1.5,2,1,1,1,1,1.25
"4218","169_2_R","169",2,"R",1.5,2,1,NA,NA,NA,1.5
"4219","169_2_S","169",2,"S",1.64726002314266,2.29452004628532,1,1.99833532235117,2.46274169979695,1.53392894490539,1.82279767274692
"4220","169_2_T","169",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"4221","169_2_V","169",2,"V",1.23643462947163,1.47286925894327,1,1.63975352847739,2.27950705695478,1,1.43809407897451
"4222","169_2_W","169",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"4223","169_2_X","169",2,"X",1.65733780886476,2.31467561772952,1,1.57206672668434,1.76275563557912,1.38137781778956,1.61470226777455
"4224","169_2_Y","169",2,"Y",1.81234516952313,2.62469033904626,1,1,1,1,1.40617258476157
"4225","169_2_Z","169",2,"Z",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"4226","170_2_C","170",2,"C",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"4227","170_2_A","170",2,"A",1,1,1,NA,NA,NA,1
"4228","170_2_B","170",2,"B",1.48614299004096,1.97228598008191,1,1.44494078742115,1.88988157484231,1,1.46554188873106
"4229","170_2_D","170",2,"D",1.83634807721051,2.67269615442102,1,1,1,1,1.41817403860525
"4230","170_2_E","170",2,"E",1,1,1,NA,NA,NA,1
"4231","170_2_F","170",2,"F",1,1,1,NA,NA,NA,1
"4232","170_2_G","170",2,"G",1,1,1,NA,NA,NA,1
"4233","170_2_H","170",2,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"4234","170_2_I","170",2,"I",1.96067135615908,2.92134271231815,1,1.66260569836385,1.99150580616183,1.33370559056587,1.81163852726146
"4235","170_2_J","170",2,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"4236","170_2_K","170",2,"K",1.58906312779643,2.17812625559287,1,2.15061800318638,2.77907051931077,1.52216548706199,1.86984056549141
"4237","170_2_L","170",2,"L",1,1,1,1,1,1,1
"4238","170_2_M","170",2,"M",1,1,1,NA,NA,NA,1
"4239","170_2_N","170",2,"N",1,1,1,NA,NA,NA,1
"4240","170_2_O","170",2,"O",1.5,2,1,NA,NA,NA,1.5
"4241","170_2_P","170",2,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"4242","170_2_Q","170",2,"Q",1.91421356237309,2.82842712474619,1,1.66666666666667,1.66666666666667,1.66666666666667,1.79044011451988
"4243","170_2_R","170",2,"R",1,1,1,NA,NA,NA,1
"4244","170_2_S","170",2,"S",1.64521762737369,2.29043525474737,1,2.29241118113173,3.08482236226346,1.5,1.96881440425271
"4245","170_2_T","170",2,"T",1,1,1,1,1,1,1
"4246","170_2_V","170",2,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"4247","170_2_W","170",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"4248","170_2_X","170",2,"X",1.4983563697363,1.9967127394726,1,1.24656023113537,1.32645379560408,1.16666666666667,1.37245830043584
"4249","170_2_Y","170",2,"Y",1.81234516952313,2.62469033904626,1,1,1,1,1.40617258476157
"4250","170_2_Z","170",2,"Z",1,1,1,2.38988157484231,3.77976314968462,1,1.69494078742115
"4251","171_2_C","171",2,"C",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"4252","171_2_A","171",2,"A",1.2845962916071,1.5691925832142,1,1,1,1,1.14229814580355
"4253","171_2_B","171",2,"B",1.70064460701774,2.40128921403548,1,1,1,1,1.35032230350887
"4254","171_2_D","171",2,"D",1.83634807721051,2.67269615442102,1,1,1,1,1.41817403860525
"4255","171_2_E","171",2,"E",1,1,1,NA,NA,NA,1
"4256","171_2_F","171",2,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"4257","171_2_G","171",2,"G",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"4258","171_2_H","171",2,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4259","171_2_I","171",2,"I",2.28375903694756,3.56751807389513,1,2,1.5,2.5,2.14187951847378
"4260","171_2_J","171",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4261","171_2_K","171",2,"K",1.58906312779643,2.17812625559287,1,2.15061800318638,2.77907051931077,1.52216548706199,1.86984056549141
"4262","171_2_L","171",2,"L",1.2845962916071,1.5691925832142,1,1.91421356237309,2.82842712474619,1,1.5994049269901
"4263","171_2_M","171",2,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"4264","171_2_N","171",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"4265","171_2_O","171",2,"O",1.5,2,1,NA,NA,NA,1.5
"4266","171_2_P","171",2,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4267","171_2_Q","171",2,"Q",1,1,1,NA,NA,NA,1
"4268","171_2_R","171",2,"R",1,1,1,NA,NA,NA,1
"4269","171_2_S","171",2,"S",1.64726002314266,2.29452004628532,1,1.99833532235117,2.46274169979695,1.53392894490539,1.82279767274692
"4270","171_2_T","171",2,"T",1,1,1,1,1,1,1
"4271","171_2_V","171",2,"V",1.48487706282338,1.96975412564675,1,1.8649192815518,2.7298385631036,1,1.67489817218759
"4272","171_2_W","171",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"4273","171_2_X","171",2,"X",1.4497936309168,1.8995872618336,1,1.17443306194125,1.13348223622635,1.21538388765616,1.31211334642903
"4274","171_2_Y","171",2,"Y",1.8649192815518,2.7298385631036,1,NA,NA,NA,1.8649192815518
"4275","171_2_Z","171",2,"Z",1.30331539804318,1.60663079608635,1,2,3,1,1.65165769902159
"4276","172_2_C","172",2,"C",1.72688067816515,2.4537613563303,1,1,1,1,1.36344033908257
"4277","172_2_A","172",2,"A",1,1,1,1,1,1,1
"4278","172_2_B","172",2,"B",1.42101138751866,1.84202277503731,1,1.58370559056587,1.66741118113173,1.5,1.50235848904226
"4279","172_2_D","172",2,"D",1.46890962043919,1.93781924087838,1,1,1,1,1.2344548102196
"4280","172_2_E","172",2,"E",1.5,2,1,1,1,1,1.25
"4281","172_2_F","172",2,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"4282","172_2_G","172",2,"G",1.79320464492947,2.58640928985893,1,NA,NA,NA,1.79320464492947
"4283","172_2_H","172",2,"H",1.94016579754438,2.88033159508876,1,NA,NA,NA,1.94016579754438
"4284","172_2_I","172",2,"I",1.94405427315614,2.88810854631228,1,1.20293277764566,1.40586555529132,1,1.5734935254009
"4285","172_2_J","172",2,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"4286","172_2_K","172",2,"K",1.82141296307988,2.64282592615977,1,1.93932328518467,2.44222306845671,1.43642350191263,1.88036812413228
"4287","172_2_L","172",2,"L",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"4288","172_2_M","172",2,"M",1,1,1,NA,NA,NA,1
"4289","172_2_N","172",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"4290","172_2_O","172",2,"O",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"4291","172_2_P","172",2,"P",NA,NA,NA,NA,NA,NA,NA
"4292","172_2_Q","172",2,"Q",1.37738267530166,1.75476535060332,1,1.5,1,2,1.43869133765083
"4293","172_2_R","172",2,"R",1,1,1,NA,NA,NA,1
"4294","172_2_S","172",2,"S",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"4295","172_2_T","172",2,"T",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"4296","172_2_V","172",2,"V",1,1,1,1.5,2,1,1.25
"4297","172_2_W","172",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"4298","172_2_X","172",2,"X",1.64585218407866,2.29170436815733,1,2.02208667354137,2.51948090284968,1.52469244423306,1.83396942881002
"4299","172_2_Y","172",2,"Y",1.41121071527281,1.82242143054562,1,1,1,1,1.2056053576364
"4300","172_2_Z","172",2,"Z",1.41328534004973,1.82657068009945,1,1.86156619767889,2.33399533498054,1.38913706037724,1.63742576886431
"4301","173_2_C","173",2,"C",1.64942336374188,2.29884672748375,1,1,1,1,1.32471168187094
"4302","173_2_A","173",2,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"4303","173_2_B","173",2,"B",1.22878463249055,1.45756926498109,1,1.37738267530166,1.75476535060332,1,1.3030836538961
"4304","173_2_D","173",2,"D",1.83634807721051,2.67269615442102,1,1,1,1,1.41817403860525
"4305","173_2_E","173",2,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"4306","173_2_F","173",2,"F",1,1,1,NA,NA,NA,1
"4307","173_2_G","173",2,"G",1,1,1,NA,NA,NA,1
"4308","173_2_H","173",2,"H",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"4309","173_2_I","173",2,"I",1.72751257204743,2.45502514409486,1,1.47405884391169,1.50317690040222,1.44494078742115,1.60078570797956
"4310","173_2_J","173",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"4311","173_2_K","173",2,"K",1.58906312779643,2.17812625559287,1,2.15061800318638,2.77907051931077,1.52216548706199,1.86984056549141
"4312","173_2_L","173",2,"L",1.22878463249055,1.45756926498109,1,1.5,2,1,1.36439231624527
"4313","173_2_M","173",2,"M",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"4314","173_2_N","173",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"4315","173_2_O","173",2,"O",1.91421356237309,2.82842712474619,1,1,1,1,1.45710678118655
"4316","173_2_P","173",2,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4317","173_2_Q","173",2,"Q",1.5,2,1,1,1,1,1.25
"4318","173_2_R","173",2,"R",1,1,1,NA,NA,NA,1
"4319","173_2_S","173",2,"S",1.48981316502626,1.97962633005252,1,1.99833532235117,2.46274169979695,1.53392894490539,1.74407424368871
"4320","173_2_T","173",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"4321","173_2_V","173",2,"V",1,1,1,1.61479593696021,2.22959187392042,1,1.3073979684801
"4322","173_2_W","173",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"4323","173_2_X","173",2,"X",1.48877094992726,1.97754189985451,1,1.35475271048379,1.44374086796802,1.26576455299956,1.42176183020552
"4324","173_2_Y","173",2,"Y",1,1,1,NA,NA,NA,1
"4325","173_2_Z","173",2,"Z",1.17806570669314,1.35613141338627,1,1.8747296369986,2.74945927399721,1,1.52639767184587
"4326","174_2_C","174",2,"C",1.15576170702371,1.31152341404742,1,1,1,1,1.07788085351185
"4327","174_2_A","174",2,"A",1,1,1,1,1,1,1
"4328","174_2_B","174",2,"B",1,1,1,1.37738267530166,1.75476535060332,1,1.18869133765083
"4329","174_2_D","174",2,"D",1.99275479209977,2.98550958419954,1,1,1,1,1.49637739604988
"4330","174_2_E","174",2,"E",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"4331","174_2_F","174",2,"F",1.40948425582659,1.81896851165317,1,1.5,2,1,1.45474212791329
"4332","174_2_G","174",2,"G",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"4333","174_2_H","174",2,"H",1.2845962916071,1.5691925832142,1,1.5,1,2,1.39229814580355
"4334","174_2_I","174",2,"I",2.13948909127933,3.27897818255866,1,1.55580372704391,1.77827412075449,1.33333333333333,1.84764640916162
"4335","174_2_J","174",2,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"4336","174_2_K","174",2,"K",1.52152595190641,2.04305190381282,1,2.70368558631287,3.9905183773428,1.41685279528293,2.11260576910964
"4337","174_2_L","174",2,"L",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"4338","174_2_M","174",2,"M",1,1,1,1,1,1,1
"4339","174_2_N","174",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"4340","174_2_O","174",2,"O",1,1,1,NA,NA,NA,1
"4341","174_2_P","174",2,"P",1,1,1,NA,NA,NA,1
"4342","174_2_Q","174",2,"Q",1.54338972004886,2.08677944009772,1,1,1,1,1.27169486002443
