"","unique.sim","sim.number","genotype.richness","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total.gall.abund","total.gall_ptoid.abund","total_complexity","total_complexity.check","plants_sampled"
"4973","99_23_2",99,23,2,1.68757215179903,1,2.37514430359807,1.7609634788415,1.47143252772474,2.05049442995825,5.72222222222222,1.16666666666667,1.72426781532026,1.72426781532026,46
"4974","99_24_2",99,24,2,1.66833592118904,1,2.33667184237808,1.62674741123482,1.31654404903922,1.93695077343041,6.46666666666667,1.36666666666667,1.64754166621193,1.64754166621193,48
"4975","99_25_2",99,25,2,1.62184997284095,1,2.2436999456819,1.6851322109287,1.39146397414334,1.97880044771405,6.5,1.83333333333333,1.65349109188482,1.65349109188482,50
"4976","100_1_2",100,1,2,1.72727779794557,1,2.45455559589115,1.5,2,1,5,1,1.61363889897279,1.61363889897279,2
"4977","100_2_2",100,2,2,1.44494078742115,1,1.88988157484231,1,1,1,1.5,0.5,1.22247039371058,1.22247039371058,4
"4978","100_3_2",100,3,2,1.82372455742834,1,2.64744911485669,1.4,1,1.8,6.5,0.833333333333333,1.61186227871417,1.61186227871417,6
"4979","100_4_2",100,4,2,1.57865024168699,1,2.15730048337398,1.48006585210389,1,1.96013170420779,3.75,0.625,1.52935804689544,1.52935804689544,8
"4980","100_5_2",100,5,2,1.65052488560541,1,2.30104977121082,1.57255957837189,1.6684806741045,1.47663848263928,5,1.4,1.61154223198865,1.61154223198865,10
"4981","100_6_2",100,6,2,1.61033848011643,1,2.22067696023285,1.84408149532263,1.72921448506143,1.95894850558383,6.1,1.6,1.72720998771953,1.72720998771953,12
"4982","100_7_2",100,7,2,1.55603959023327,1,2.11207918046654,1.67306664493667,1.20277093890996,2.14336235096339,7.25,2.58333333333333,1.61455311758497,1.61455311758497,14
"4983","100_8_2",100,8,2,1.83218972947888,1,2.66437945895777,1.84350530216146,2.11494387763859,1.57206672668434,3,1,1.83784751582017,1.83784751582017,16
"4984","100_9_2",100,9,2,1.61571501023934,1,2.23143002047868,1.7618806258074,1.42858651939798,2.09517473221683,6.72222222222222,1.77777777777778,1.68879781802337,1.68879781802337,18
"4985","100_10_2",100,10,2,1.5500822048386,1,2.1001644096772,2.01258425004131,1.53129941609807,2.49386908398456,5.2,1.7,1.78133322743996,1.78133322743996,20
"4986","100_11_2",100,11,2,1.65761037099418,1,2.31522074198835,1.62454184082775,1.5497837095207,1.69929997213481,6.33333333333333,1.33333333333333,1.64107610591097,1.64107610591097,22
"4987","100_12_2",100,12,2,1.52051753643354,1,2.04103507286709,1.25349653288627,1,1.50699306577254,4.875,0.875,1.38700703465991,1.38700703465991,24
"4988","100_13_2",100,13,2,1.66563788489078,1,2.33127576978156,1.83987903979404,1.51868528858158,2.16107279100649,5,2.11111111111111,1.75275846234241,1.75275846234241,26
"4989","100_14_2",100,14,2,1.6367278679118,1,2.27345573582359,1.88790138959732,1.26794835453668,2.50785442465796,5.77272727272727,1.27272727272727,1.76231462875456,1.76231462875456,28
"4990","100_15_2",100,15,2,1.6383263254755,1,2.276652650951,1.41582320509675,1.21821175095632,1.61343465923719,5.79166666666667,0.916666666666667,1.52707476528613,1.52707476528613,30
"4991","100_16_2",100,16,2,1.58616874701695,1,2.1723374940339,1.6759481894686,1.26696447245269,2.08493190648452,6,1.25,1.63105846824278,1.63105846824278,32
"4992","100_17_2",100,17,2,1.62315211173326,1,2.24630422346652,1.78210233495986,1.25949505519129,2.30470961472843,7.07692307692308,1.42307692307692,1.70262722334656,1.70262722334656,34
"4993","100_18_2",100,18,2,1.63898380558147,1,2.27796761116294,1.88969943002667,1.53241256912423,2.24698629092911,7.21428571428571,2.21428571428571,1.76434161780407,1.76434161780407,36
"4994","100_19_2",100,19,2,1.68470264537459,1,2.36940529074917,2.03066495659653,1.62742704296622,2.43390287022684,6,1.47058823529412,1.85768380098556,1.85768380098556,38
"4995","100_20_2",100,20,2,1.58462842070584,1,2.16925684141169,1.941787796315,1.255613059468,2.62796253316201,7.125,1.45833333333333,1.76320810851042,1.76320810851042,40
"4996","100_21_2",100,21,2,1.74422295182827,1,2.48844590365655,1.71470691123112,1.43660385003814,1.9928099724241,4.15384615384615,1.03846153846154,1.7294649315297,1.7294649315297,42
"4997","100_22_2",100,22,2,1.62663601876948,1,2.25327203753896,1.74627820194644,1.36164466880012,2.13091173509275,6.10714285714286,1.21428571428571,1.68645711035796,1.68645711035796,44
"4998","100_23_2",100,23,2,1.60384692681664,1,2.20769385363329,1.90377783576222,1.44181791528525,2.36573775623918,7.03571428571429,1.96428571428571,1.75381238128943,1.75381238128943,46
"4999","100_24_2",100,24,2,1.71923671743598,1,2.43847343487195,1.63545694102657,1.25306087578324,2.0178530062699,8.46666666666667,2.16666666666667,1.67734682923127,1.67734682923127,48
"5000","100_25_2",100,25,2,1.66168467017617,1,2.32336934035234,2.03284045619325,1.63303568753048,2.43264522485601,6.63333333333333,1.5,1.84726256318471,1.84726256318471,50
"5001","1_1_3",1,1,3,1,NA,NA,1,1,1,3,1.66666666666667,1,NA,3
"5002","1_2_3",1,2,3,1.28185566567033,1,1.56371133134066,1,1,1,5.33333333333333,0.666666666666667,1.14092783283516,1.14092783283516,6
"5003","1_3_3",1,3,3,1.50443952802042,1,2.00887905604084,1.48981316502626,1,1.97962633005252,4.33333333333333,0.777777777777778,1.49712634652334,1.49712634652334,9
"5004","1_4_3",1,4,3,1.49672209190621,1,1.99344418381242,1.54115407372176,1.54115407372177,1.54115407372177,3.16666666666667,0.5,1.51893808281399,1.51893808281399,12
"5005","1_5_3",1,5,3,1.62594798831516,1,2.25189597663032,1.44110252237371,1.14831359580705,1.73389144894038,5.25,1.5,1.53352525534444,1.53352525534444,15
"5006","1_6_3",1,6,3,1.5832517929405,1,2.166503585881,1.22878463249055,1,1.45756926498109,6,0.666666666666667,1.40601821271552,1.40601821271552,18
"5007","1_7_3",1,7,3,1,NA,NA,1.38405268168312,1,1.76810536336623,4.09523809523809,1.19047619047619,1.19202634084156,NA,21
"5008","1_8_3",1,8,3,1.68246801771263,1,2.36493603542526,1.88226694525884,1.93587294374629,1.82866094677138,3.95833333333333,0.416666666666667,1.78236748148573,1.78236748148573,24
"5009","1_9_3",1,9,3,1.58874568068467,1,2.17749136136934,1.88939461418209,1.26017119293505,2.51861803542912,7.77777777777778,2.51851851851852,1.73907014743338,1.73907014743338,27
"5010","1_10_3",1,10,3,1.55034623518031,1,2.10069247036062,1.50013296427442,1.1083775707967,1.89188835775214,8.11111111111111,2.14814814814815,1.52523959972736,1.52523959972736,30
"5011","1_11_3",1,11,3,1.66689305814511,1,2.33378611629022,2.1790315315206,1.90177799722882,2.45628506581238,5,0.933333333333333,1.92296229483286,1.92296229483286,33
"5012","1_12_3",1,12,3,1.51372640248465,1,2.02745280496929,1.69042446284302,1.49513389300824,1.8857150326778,6.92592592592593,1.40740740740741,1.60207543266383,1.60207543266383,36
"5013","1_13_3",1,13,3,1.68981442797048,1,2.37962885594096,1.89507257378384,1.53349666866322,2.25664847890446,4.26666666666667,0.7,1.79244350087716,1.79244350087716,39
"5014","1_14_3",1,14,3,1.61996421955813,1,2.23992843911626,1.9691664362677,1.50120464794466,2.43712822459074,5.5,1.43333333333333,1.79456532791291,1.79456532791291,42
"5015","1_15_3",1,15,3,1.69179743962056,1,2.38359487924112,2.02139641020741,1.60925887714235,2.43353394327247,5,1.33333333333333,1.85659692491398,1.85659692491398,45
"5016","1_16_3",1,16,3,1.66163912828179,1,2.32327825656358,1.7017302098892,1.31694468624227,2.08651573353612,8.94444444444444,1.91666666666667,1.68168466908549,1.68168466908549,48
"5017","1_17_3",1,17,3,1.62020998777571,1,2.24041997555142,2.01568418836649,1.44510321779487,2.5862651589381,6.12820512820513,1.64102564102564,1.8179470880711,1.8179470880711,51
"5018","1_18_3",1,18,3,1.56195196603386,1,2.12390393206772,1.67764590191585,1.20032440966417,2.15496739416752,7.51282051282051,2.02564102564103,1.61979893397485,1.61979893397485,54
"5019","1_19_3",1,19,3,1.69464259168198,1,2.38928518336396,1.85233775773267,1.43716710071666,2.26750841474868,6.57777777777778,1.53333333333333,1.77349017470733,1.77349017470733,57
"5020","1_20_3",1,20,3,1.65921728148501,1,2.31843456297001,2.12238597829568,1.57299696179541,2.67177499479594,7.71428571428571,1.83333333333333,1.89080162989034,1.89080162989034,60
"5021","1_21_3",1,21,3,1.70283393336179,1,2.40566786672358,1.94868174897216,1.61917142397982,2.27819207396451,5.57407407407407,1.40740740740741,1.82575784116698,1.82575784116698,63
"5022","1_22_3",1,22,3,1.71080268266413,1,2.42160536532826,1.97105852783558,1.45758276963549,2.48453428603567,5.55555555555556,1.35555555555556,1.84093060524986,1.84093060524986,66
"5023","1_23_3",1,23,3,1.64025592534785,1,2.2805118506957,1.85364506970397,1.39460551309592,2.31268462631202,5.13725490196078,1.17647058823529,1.74695049752591,1.74695049752591,69
"5024","1_24_3",1,24,3,1.71512615901434,1,2.43025231802867,1.97915759697509,1.53476867871409,2.42354651523609,7.23529411764706,2.05882352941176,1.84714187799471,1.84714187799471,72
"5025","1_25_3",1,25,3,1.67176457654118,1,2.34352915308236,1.91103246297397,1.53727281743172,2.28479210851621,5.58333333333333,1.58333333333333,1.79139851975757,1.79139851975757,75
"5026","2_1_3",2,1,3,1.49063584463461,1,1.98127168926922,1.91421356237309,1,2.82842712474619,3,1.33333333333333,1.70242470350385,1.70242470350385,3
"5027","2_2_3",2,2,3,1.68182030623458,1,2.36364061246916,1.38030001398826,1.33370559056587,1.42689443741065,4,1.33333333333333,1.53106016011142,1.53106016011142,6
"5028","2_3_3",2,3,3,1.61637086293215,1,2.23274172586429,2.03104722774895,1.75,2.3120944554979,7.22222222222222,0.888888888888889,1.82370904534055,1.82370904534055,9
"5029","2_4_3",2,4,3,1.56845069869599,1,2.13690139739198,1.22426997005683,1,1.44853994011366,11.0833333333333,3.25,1.39636033437641,1.39636033437641,12
"5030","2_5_3",2,5,3,1.53889316822911,1,2.07778633645822,2.02547270002942,1.21344721870532,2.83749818135351,4.13333333333333,1.06666666666667,1.78218293412926,1.78218293412926,15
"5031","2_6_3",2,6,3,1.66834695178211,1,2.33669390356423,1.73025833140944,1.22049152236816,2.24002514045072,4.77777777777778,1.44444444444444,1.69930264159578,1.69930264159578,18
"5032","2_7_3",2,7,3,1.59566958761075,1,2.1913391752215,1.68838406389991,1.19477815499441,2.18198997280541,4.95238095238095,1.47619047619048,1.64202682575533,1.64202682575533,21
"5033","2_8_3",2,8,3,1.56688808901277,1,2.13377617802554,1.9415980094526,1.48006585210389,2.40313016680131,5.75,1.66666666666667,1.75424304923269,1.75424304923269,24
"5034","2_9_3",2,9,3,1.72817696209052,1,2.45635392418104,1.78779592718672,1.32860556344434,2.24698629092911,5.22222222222222,1.14814814814815,1.75798644463862,1.75798644463862,27
"5035","2_10_3",2,10,3,1.56766733496962,1,2.13533466993924,1.96851596558337,1.24269497495699,2.69433695620975,6.70833333333333,1.375,1.7680916502765,1.7680916502765,30
"5036","2_11_3",2,11,3,1.77178207612117,1,2.54356415224234,1.75517394725416,1.40005487675325,2.11029301775507,5.59259259259259,1.33333333333333,1.76347801168767,1.76347801168767,33
"5037","2_12_3",2,12,3,1.77071642030239,1,2.54143284060478,2.06724648725592,1.76451262073142,2.36998035378042,6.06666666666667,1.86666666666667,1.91898145377916,1.91898145377916,36
"5038","2_13_3",2,13,3,1.56051402943392,1,2.12102805886784,2.07104604102894,1.3745165687262,2.76757551333167,7.56666666666667,2.26666666666667,1.81578003523143,1.81578003523143,39
"5039","2_14_3",2,14,3,1.7379054076369,1,2.47581081527379,2.02381836744714,1.50795439336056,2.53968234153371,3.90909090909091,0.818181818181818,1.88086188754202,1.88086188754202,42
"5040","2_15_3",2,15,3,1.63528449025657,1,2.27056898051315,1.88329162865797,1.3194360768096,2.44714718050633,6.96969696969697,1.75757575757576,1.75928805945727,1.75928805945727,45
"5041","2_16_3",2,16,3,1.61723257939635,1,2.2344651587927,1.89442470999543,1.41433047338569,2.37451894660517,4.73809523809524,1.42857142857143,1.75582864469589,1.75582864469589,48
"5042","2_17_3",2,17,3,1.56202157752063,1,2.12404315504126,1.94442248864529,1.38095254444658,2.507892432844,6.08333333333333,1.52777777777778,1.75322203308296,1.75322203308296,51
"5043","2_18_3",2,18,3,1.66890447782283,1,2.33780895564566,2.03401208253743,1.31421849441909,2.75380567065577,3.07692307692308,0.794871794871795,1.85145828018013,1.85145828018013,54
"5044","2_19_3",2,19,3,1.72155074503401,1,2.44310149006803,2.0753647982926,1.59596227106933,2.55476732551588,7.66666666666667,1.84444444444444,1.89845777166331,1.89845777166331,57
"5045","2_20_3",2,20,3,1.73923829976748,1,2.47847659953496,1.85103834699874,1.51809506022252,2.18398163377496,6.51111111111111,1.62222222222222,1.79513832338311,1.79513832338311,60
"5046","2_21_3",2,21,3,1.69953812411117,1,2.39907624822233,2.03978978121173,1.62873862658016,2.45084093584331,5.16666666666667,1.16666666666667,1.86966395266145,1.86966395266145,63
"5047","2_22_3",2,22,3,1.63490021708807,1,2.26980043417615,1.76362975026992,1.34236037370849,2.18489912683135,8.31111111111111,2.17777777777778,1.699264983679,1.699264983679,66
"5048","2_23_3",2,23,3,1.56900390142205,1,2.1380078028441,1.93939100820487,1.32166620217424,2.5571158142355,5.36111111111111,1.52777777777778,1.75419745481346,1.75419745481346,69
"5049","2_24_3",2,24,3,1.7463483485071,1,2.49269669701421,1.8598953128033,1.51158763634139,2.20820298926521,4.68518518518519,0.981481481481481,1.8031218306552,1.8031218306552,72
"5050","2_25_3",2,25,3,1.65237798126694,1,2.30475596253389,2.04135579650647,1.61287921541759,2.46983237759536,5.51851851851852,1.53703703703704,1.84686688888671,1.84686688888671,75
"5051","3_1_3",3,1,3,1.44494078742115,1,1.88988157484231,1.44494078742115,1.88988157484231,1,2,1,1.44494078742115,1.44494078742115,3
"5052","3_2_3",3,2,3,1,NA,NA,1.49383348750121,1,1.98766697500242,3.33333333333333,1.5,1.2469167437506,NA,6
"5053","3_3_3",3,3,3,1.80752700636432,1,2.61505401272865,2.01702720175994,1.84388944219055,2.19016496132934,11,2.88888888888889,1.91227710406213,1.91227710406213,9
"5054","3_4_3",3,4,3,1.50860533624759,1,2.01721067249518,1.83357035597876,1.29411764705882,2.37302306489869,8.83333333333333,2.83333333333333,1.67108784611317,1.67108784611317,12
"5055","3_5_3",3,5,3,1.80090727872326,1,2.60181455744652,1.82290002303189,1.33370559056587,2.3120944554979,3.93333333333333,0.533333333333333,1.81190365087757,1.81190365087757,15
"5056","3_6_3",3,6,3,1.63855209696578,1,2.27710419393156,2.15180013082987,2.3120944554979,1.99150580616183,2.66666666666667,0.444444444444444,1.89517611389782,1.89517611389782,18
"5057","3_7_3",3,7,3,1.61594866976735,1,2.2318973395347,1.84607431668954,1.20535728650207,2.48679134687701,3.04761904761905,0.619047619047619,1.73101149322845,1.73101149322845,21
"5058","3_8_3",3,8,3,1.80213240609128,1,2.60426481218256,1.95224630778065,1.3448275862069,2.5596650293544,5.85714285714286,1.38095238095238,1.87718935693596,1.87718935693596,24
"5059","3_9_3",3,9,3,1.55239462456846,1,2.10478924913693,1.68416232765889,1.36478316451525,2.00354149080252,4.95833333333333,1.79166666666667,1.61827847611367,1.61827847611367,27
"5060","3_10_3",3,10,3,1.65992764513797,1,2.31985529027594,1.81640709819143,1.30769230769231,2.32512188869055,6.66666666666667,1.625,1.7381673716647,1.7381673716647,30
"5061","3_11_3",3,11,3,1.55571726648561,1,2.11143453297123,2.06071829669729,1.58456809528675,2.53686849810784,4.43333333333333,1.03333333333333,1.80821778159145,1.80821778159145,33
"5062","3_12_3",3,12,3,1.545326423279,1,2.090652846558,1.87056626983659,1.30279540653858,2.4383371331346,7.5,1.54166666666667,1.7079463465578,1.7079463465578,36
"5063","3_13_3",3,13,3,1.55711578867471,1,2.11423157734942,1.98318883779869,1.23413820199824,2.73223947359913,5.35897435897436,1.46153846153846,1.7701523132367,1.7701523132367,39
"5064","3_14_3",3,14,3,1.63354300232784,1,2.26708600465567,1.91604330727833,1.40005487675325,2.43203173780341,5.1025641025641,0.923076923076923,1.77479315480308,1.77479315480308,42
"5065","3_15_3",3,15,3,1.54771496291467,1,2.09542992582935,1.94861810889447,1.34868055815429,2.54855565963466,4.94444444444444,1.63888888888889,1.74816653590457,1.74816653590457,45
"5066","3_16_3",3,16,3,1.64990155798337,1,2.29980311596675,2.05101463901345,1.60702950737429,2.49499977065261,6.30769230769231,1.38461538461538,1.85045809849841,1.85045809849841,48
"5067","3_17_3",3,17,3,1.69144956645923,1,2.38289913291846,2.01291786958607,1.52347389122615,2.50236184794599,6.33333333333333,1.44444444444444,1.85218371802265,1.85218371802265,51
"5068","3_18_3",3,18,3,1.6066531851237,1,2.21330637024739,1.85641040511461,1.27155731007396,2.44126350015525,5.28571428571429,1.38095238095238,1.73153179511915,1.73153179511915,54
"5069","3_19_3",3,19,3,1.66735064626438,1,2.33470129252876,1.71989650230332,1.38976975167928,2.05002325292735,6.1025641025641,1.71794871794872,1.69362357428385,1.69362357428385,57
"5070","3_20_3",3,20,3,1.67162239833203,1,2.34324479666405,1.89755530249739,1.54301818993176,2.25209241506302,5.83333333333333,1.27777777777778,1.78458885041471,1.78458885041471,60
"5071","3_21_3",3,21,3,1.67450522330535,1,2.34901044661069,2.04298904280857,1.55077566316305,2.5352024224541,6.0625,1.6875,1.85874713305696,1.85874713305696,63
"5072","3_22_3",3,22,3,1.69687208071674,1,2.39374416143347,1.75761880687626,1.32297939460176,2.19225821915077,5.16666666666667,1.21428571428571,1.7272454437965,1.7272454437965,66
"5073","3_23_3",3,23,3,1.6447719435967,1,2.2895438871934,1.82774209759409,1.30075207238779,2.35473212280038,4.6875,1.3125,1.73625702059539,1.73625702059539,69
"5074","3_24_3",3,24,3,1.73721443569824,1,2.47442887139647,2.08652612581287,1.64273712545513,2.53031512617061,4.46666666666667,1.13333333333333,1.91187028075555,1.91187028075555,72
"5075","3_25_3",3,25,3,1.62013406222138,1,2.24026812444277,1.98473408562847,1.51337084143422,2.45609732982273,6.64705882352941,1.62745098039216,1.80243407392493,1.80243407392493,75
"5076","4_1_3",4,1,3,1,NA,NA,1,1,1,8,1.66666666666667,1,NA,3
"5077","4_2_3",4,2,3,NA,NA,NA,NA,NA,NA,1.16666666666667,0,NA,NA,6
"5078","4_3_3",4,3,3,1,NA,NA,1.67958435078553,1,2.35916870157106,6.11111111111111,3.44444444444444,1.33979217539277,NA,9
"5079","4_4_3",4,4,3,1.57133441257392,1,2.14266882514784,1.66176667542996,1.75025539270271,1.57327795815722,4.75,0.833333333333333,1.61655054400194,1.61655054400194,12
"5080","4_5_3",4,5,3,1.75761746101446,1,2.51523492202891,1.36670530220304,1.33050193538728,1.40290866901881,3.8,1.6,1.56216138160875,1.56216138160875,15
"5081","4_6_3",4,6,3,1.48732109707356,1,1.97464219414711,1.87777277750953,1.71476069098318,2.04078486403587,4,1.6,1.68254693729154,1.68254693729154,18
"5082","4_7_3",4,7,3,1.62357570453045,1,2.24715140906089,1.96423884000679,1.55933563949403,2.36914204051955,5.23809523809524,1.0952380952381,1.79390727226862,1.79390727226862,21
"5083","4_8_3",4,8,3,1.59824152686423,1,2.19648305372846,1.25669660812759,1,1.51339321625518,7.16666666666667,1.08333333333333,1.42746906749591,1.42746906749591,24
"5084","4_9_3",4,9,3,1.59547852229549,1,2.19095704459099,1.91757669083037,1.52749110079751,2.30766228086323,4.85185185185185,0.962962962962963,1.75652760656293,1.75652760656293,27
"5085","4_10_3",4,10,3,1.65336407587255,1,2.3067281517451,1.74809763096688,1.4302181469991,2.06597711493466,5.16666666666667,0.944444444444444,1.70073085341971,1.70073085341971,30
"5086","4_11_3",4,11,3,1.61415110795595,1,2.2283022159119,1.84284767563668,1.38385211708643,2.30184323418693,5.22222222222222,1.48148148148148,1.72849939179631,1.72849939179631,33
"5087","4_12_3",4,12,3,1.58493799974221,1,2.16987599948442,1.91600169250595,1.41448221011289,2.41752117489901,5.1,1.26666666666667,1.75046984612408,1.75046984612408,36
"5088","4_13_3",4,13,3,1.39362323695519,1,1.78724647391037,2.0557725127028,1.28717491480276,2.82437011060284,4.03333333333333,1.53333333333333,1.72469787482899,1.72469787482899,39
"5089","4_14_3",4,14,3,1.79198597929491,1,2.58397195858981,2.12890554491898,1.93587294374629,2.32193814609166,4.2,1.33333333333333,1.96044576210694,1.96044576210694,42
"5090","4_15_3",4,15,3,1.59649575119327,1,2.19299150238654,1.74971778479107,1.43603943626898,2.06339613331316,6.6,1.43333333333333,1.67310676799217,1.67310676799217,45
"5091","4_16_3",4,16,3,1.69073996151581,1,2.38147992303162,1.84984248441055,1.49487374177271,2.20481122704839,7.08333333333333,1.91666666666667,1.77029122296318,1.77029122296318,48
"5092","4_17_3",4,17,3,1.48102724103752,1,1.96205448207504,1.89554160561171,1.33371135424088,2.45737185698255,5.54761904761905,1.92857142857143,1.68828442332462,1.68828442332462,51
"5093","4_18_3",4,18,3,1.69823623163099,1,2.39647246326199,1.57141053864191,1.3799055466417,1.76291553064211,5.80952380952381,1.33333333333333,1.63482338513645,1.63482338513645,54
"5094","4_19_3",4,19,3,1.62763327502257,1,2.25526655004514,1.83378033878749,1.39079850453897,2.27676217303602,6.69230769230769,1.35897435897436,1.73070680690503,1.73070680690503,57
"5095","4_20_3",4,20,3,1.7347935081274,1,2.4695870162548,1.77601436688376,1.41747612891025,2.13455260485728,5.85714285714286,1.35714285714286,1.75540393750558,1.75540393750558,60
"5096","4_21_3",4,21,3,1.69302806715834,1,2.38605613431669,2.09043151822922,1.59019898173529,2.59066405472315,4.16666666666667,0.857142857142857,1.89172979269378,1.89172979269378,63
"5097","4_22_3",4,22,3,1.64960979099863,1,2.29921958199727,1.89133972579697,1.51246861812125,2.27021083347269,7.43589743589744,1.8974358974359,1.7704747583978,1.7704747583978,66
"5098","4_23_3",4,23,3,1.63518794312997,1,2.27037588625994,2.0616114688514,1.55150546906248,2.57171746864032,4.77083333333333,1.25,1.84839970599069,1.84839970599069,69
"5099","4_24_3",4,24,3,1.70972917308346,1,2.41945834616691,1.99465659082297,1.5821239277278,2.40718925391814,4.76470588235294,1.33333333333333,1.85219288195321,1.85219288195321,72
"5100","4_25_3",4,25,3,1.75747151949514,1,2.51494303899028,2.02112867992332,1.52921363514776,2.51304372469889,4.8125,1,1.88930009970923,1.88930009970923,75
"5101","5_1_3",5,1,3,1,NA,NA,NA,NA,NA,5,0,NA,NA,3
"5102","5_2_3",5,2,3,1.716267128611,1,2.432534257222,1.81777440141926,1.52288251617775,2.11266628666078,12.1666666666667,2.83333333333333,1.76702076501513,1.76702076501513,6
"5103","5_3_3",5,3,3,1,NA,NA,1.44494078742115,1,1.88988157484231,4.55555555555556,1.66666666666667,1.22247039371058,NA,9
"5104","5_4_3",5,4,3,1.52214569422643,1,2.04429138845285,1.37738267530166,1,1.75476535060332,3.33333333333333,0.333333333333333,1.44976418476404,1.44976418476404,12
"5105","5_5_3",5,5,3,1.67909925619853,1,2.35819851239707,1.9466184811821,1.52579645531043,2.36744050705378,9.8,2.86666666666667,1.81285886869032,1.81285886869032,15
"5106","5_6_3",5,6,3,1.22444280548143,1,1.44888561096286,1,1,1,2.73333333333333,0.133333333333333,1.11222140274071,1.11222140274071,18
"5107","5_7_3",5,7,3,1.70303108708095,1,2.4060621741619,1.75457545095176,1.57327795815722,1.93587294374629,3.38095238095238,0.476190476190476,1.72880326901635,1.72880326901635,21
"5108","5_8_3",5,8,3,1.52325549828244,1,2.04651099656488,1.88025778583277,1.13968664680464,2.6208289248609,7.25,1.875,1.7017566420576,1.7017566420576,24
"5109","5_9_3",5,9,3,1.69726101242379,1,2.39452202484757,2.04546424276583,2.11139634187214,1.97953214365952,4.125,1.125,1.87136262759481,1.87136262759481,27
"5110","5_10_3",5,10,3,1.57822913655588,1,2.15645827311175,1.78756499661307,1.08449884429542,2.49063114893071,4.2962962962963,1.55555555555556,1.68289706658447,1.68289706658447,30
"5111","5_11_3",5,11,3,1.65402171938675,1,2.30804343877349,2.00533417171269,1.78121741559518,2.2294509278302,6.14814814814815,1.14814814814815,1.82967794554972,1.82967794554972,33
"5112","5_12_3",5,12,3,1.59876639043547,1,2.19753278087094,2.03674800710716,1.24176535023879,2.83173066397552,4.25925925925926,0.962962962962963,1.81775719877131,1.81775719877131,36
"5113","5_13_3",5,13,3,1.63770351556519,1,2.27540703113038,1.86762231799531,1.41083092113318,2.32441371485743,4.15151515151515,1.03030303030303,1.75266291678025,1.75266291678025,39
"5114","5_14_3",5,14,3,1.80104141791994,1,2.60208283583988,1.81354426650351,1.36363636363636,2.26345216937066,3.59259259259259,0.814814814814815,1.80729284221173,1.80729284221173,42
"5115","5_15_3",5,15,3,1.82602245132263,1,2.65204490264525,2.00603678612056,1.39487125931721,2.61720231292391,2.54545454545455,0.575757575757576,1.91602961872159,1.91602961872159,45
"5116","5_16_3",5,16,3,1.64576687806589,1,2.29153375613178,1.65393873313309,1.29837836762389,2.00949909864229,5.48888888888889,1.42222222222222,1.64985280559949,1.64985280559949,48
"5117","5_17_3",5,17,3,1.6853009133937,1,2.37060182678741,1.92050143814982,1.29814714392903,2.54285573237061,6.84615384615385,1.76923076923077,1.80290117577176,1.80290117577176,51
"5118","5_18_3",5,18,3,1.68699201664474,1,2.37398403328948,2.08156889128054,1.49117868987264,2.67195909268844,5.08333333333333,1,1.88428045396264,1.88428045396264,54
"5119","5_19_3",5,19,3,1.75439388668972,1,2.50878777337944,1.95523043224762,1.50495648745248,2.40550437704276,6.86666666666667,1.6,1.85481215946867,1.85481215946867,57
"5120","5_20_3",5,20,3,1.69349426897612,1,2.38698853795224,2.09756211019782,1.47981514635804,2.7153090740376,5.02380952380952,1.52380952380952,1.89552818958697,1.89552818958697,60
"5121","5_21_3",5,21,3,1.68223377312905,1,2.3644675462581,1.97655968837163,1.5,2.45311937674327,3.72222222222222,0.888888888888889,1.82939673075034,1.82939673075034,63
"5122","5_22_3",5,22,3,1.62094372039581,1,2.24188744079163,1.92214083030001,1.41179872811724,2.43248293248278,5.5,0.952380952380952,1.77154227534791,1.77154227534791,66
"5123","5_23_3",5,23,3,1.65896109575686,1,2.31792219151373,2.10220665579578,1.68892549000227,2.5154878215893,4.42857142857143,1.21428571428571,1.88058387577632,1.88058387577632,69
"5124","5_24_3",5,24,3,1.56914936184522,1,2.13829872369044,1.50051998758043,1.21718176144389,1.78385821371696,4.76190476190476,1.04761904761905,1.53483467471282,1.53483467471282,72
"5125","5_25_3",5,25,3,1.68451904867972,1,2.36903809735944,2.0036523380491,1.67405536870483,2.33324930739337,5.39583333333333,1.5625,1.84408569336441,1.84408569336441,75
"5126","6_1_3",6,1,3,1,NA,NA,1,1,1,2,0.333333333333333,1,NA,3
"5127","6_2_3",6,2,3,1.64442960022777,1,2.28885920045554,1.67655444989351,1.47111377491652,1.8819951248705,10.6666666666667,2.83333333333333,1.66049202506064,1.66049202506064,6
"5128","6_3_3",6,3,3,1.30636742541008,1,1.61273485082016,1.48006585210389,1,1.96013170420779,4.22222222222222,0.555555555555556,1.39321663875699,1.39321663875699,9
"5129","6_4_3",6,4,3,1.76594444001232,1,2.53188888002464,1.95608838531389,1.60008231512987,2.3120944554979,4.55555555555556,0.888888888888889,1.8610164126631,1.8610164126631,12
"5130","6_5_3",6,5,3,1.44449371412988,1,1.88898742825976,1.29517494930278,1,1.59034989860556,4.73333333333333,0.733333333333333,1.36983433171633,1.36983433171633,15
"5131","6_6_3",6,6,3,1.75920148981625,1,2.5184029796325,1.66037278990351,1.22120594549573,2.09953963431129,4.55555555555556,1.72222222222222,1.70978713985988,1.70978713985988,18
