"","unique.sim","sim.number","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total_complexity","total_complexity.check"
"8447","60_128",60,128,1.87208378112059,1,2.74416756224118,2.50860712257404,1.62553844183891,3.39167580330917,2.19034545184732,2.19034545184732
"8448","60_129",60,129,1.90641772481836,1,2.81283544963671,2.52451853611411,1.7709313810712,3.27810569115703,2.21546813046623,2.21546813046623
"8449","60_130",60,130,1.90443884479582,1,2.80887768959164,2.56405080559053,1.76564145758135,3.36246015359972,2.23424482519318,2.23424482519318
"8450","60_131",60,131,1.92190933114274,1,2.84381866228549,2.52997304610001,1.81335434071339,3.24659175148663,2.22594118862138,2.22594118862138
"8451","60_132",60,132,1.91204399696839,1,2.82408799393678,2.59107246188883,1.80582785787303,3.37631706590463,2.25155822942861,2.25155822942861
"8452","60_133",60,133,1.9107549238042,1,2.8215098476084,2.59560846779843,1.80803379402585,3.38318314157101,2.25318169580131,2.25318169580131
"8453","60_134",60,134,1.90442749926972,1,2.80885499853945,2.51352519437395,1.75381269953792,3.27323768920998,2.20897634682184,2.20897634682184
"8454","60_135",60,135,1.89459050534629,1,2.78918101069258,2.56660387836182,1.79651385579488,3.33669390092875,2.23059719185405,2.23059719185405
"8455","60_136",60,136,1.89582194276969,1,2.79164388553939,2.5164203098961,1.7423087215915,3.29053189820069,2.2061211263329,2.2061211263329
"8456","60_137",60,137,1.90055560945036,1,2.80111121890072,2.53101650874384,1.76660208454596,3.29543093294172,2.2157860590971,2.2157860590971
"8457","60_138",60,138,1.90588781299191,1,2.81177562598382,2.57264560996247,1.80590431310855,3.33938690681639,2.23926671147719,2.23926671147719
"8458","60_139",60,139,1.90565628079281,1,2.81131256158562,2.56267879212304,1.79226191401543,3.33309567023065,2.23416753645793,2.23416753645793
"8459","60_140",60,140,1.90111791978243,1,2.80223583956486,2.55722411188013,1.78759832343506,3.32684990032519,2.22917101583128,2.22917101583128
"8460","60_141",60,141,1.90074987237787,1,2.80149974475575,2.55722411188013,1.78759832343506,3.32684990032519,2.228986992129,2.228986992129
"8461","61_1",61,1,NA,NA,NA,NA,NA,NA,NA,NA
"8462","61_2",61,2,1.44494078742115,1,1.88988157484231,1,1,1,1.22247039371058,1.22247039371058
"8463","61_3",61,3,1,NA,NA,1,1,1,1,NA
"8464","61_4",61,4,1.91943115670775,1,2.8388623134155,1.95419495981878,1.57142857142857,2.33696134820899,1.93681305826327,1.93681305826327
"8465","61_5",61,5,1.25349653288627,1,1.50699306577254,1.77924140135044,1.30769230769231,2.25079049500858,1.51636896711836,1.51636896711836
"8466","61_6",61,6,1.44494078742115,1,1.88988157484231,2.5,1,4,1.97247039371058,1.97247039371058
"8467","61_7",61,7,1.19207274423084,1,1.38414548846169,2.20990700614134,1.16666666666667,3.25314734561602,1.70098987518609,1.70098987518609
"8468","61_8",61,8,1.40948425582659,1,1.81896851165317,1.5,1,2,1.45474212791329,1.45474212791329
"8469","61_9",61,9,1.20870559056587,1,1.41741118113173,1.56339371739146,1.16685279528293,1.95993463949999,1.38604965397866,1.38604965397866
"8470","61_10",61,10,1.96837703430677,1,2.93675406861355,2.32346706366541,1.96541550331404,2.68151862401678,2.14592204898609,2.14592204898609
"8471","61_11",61,11,1.9507642745512,1,2.90152854910241,2.09197370161733,2.05556665252441,2.12838075071024,2.02136898808426,2.02136898808426
"8472","61_12",61,12,1.06614992926057,1,1.13229985852113,1.8394773785588,1.30307927910022,2.37587547801737,1.45281365390968,1.45281365390968
"8473","61_13",61,13,1,NA,NA,2.1799481386118,1.19068890889478,3.16920736832881,1.5899740693059,NA
"8474","61_14",61,14,1.74606028192148,1,2.49212056384295,2.38587811185036,1.55358651939798,3.21816970430275,2.06596919688592,2.06596919688592
"8475","61_15",61,15,1.25699066897457,1,1.51398133794914,2.39587698255088,1.90924148291303,2.88251248218873,1.82643382576273,1.82643382576273
"8476","61_16",61,16,2.03853845746132,1,3.07707691492264,2.20940011037168,1.537240435328,2.88155978541536,2.1239692839165,2.1239692839165
"8477","61_17",61,17,1.78625425777882,1,2.57250851555763,2.04793125529651,1.22792314807748,2.86793936251554,1.91709275653766,1.91709275653766
"8478","61_18",61,18,1.88603349671113,1,2.77206699342226,2.21994256993723,2.08071407576116,2.3591710641133,2.05298803332418,2.05298803332418
"8479","61_19",61,19,1.74703827689002,1,2.49407655378004,1.77002745135431,1.11611774624667,2.42393715646195,1.75853286412216,1.75853286412216
"8480","61_20",61,20,1.70815726535414,1,2.41631453070829,2.3354808237975,1.28980785069272,3.38115379690227,2.02181904457582,2.02181904457582
"8481","61_21",61,21,1.99285719315305,1,2.9857143863061,2.31167747087654,1.8255353356931,2.79781960605998,2.1522673320148,2.1522673320148
"8482","61_22",61,22,1.99946955688836,1,2.99893911377672,2.25364189140415,1.37427609064055,3.13300769216775,2.12655572414626,2.12655572414626
"8483","61_23",61,23,1.91396477019511,1,2.82792954039022,2.40314483382073,1.63345575964247,3.17283390799898,2.15855480200792,2.15855480200792
"8484","61_24",61,24,1.95750796353027,1,2.91501592706054,2.462278722078,1.67314502217079,3.25141242198521,2.20989334280414,2.20989334280414
"8485","61_25",61,25,1.16075126646495,1,1.32150253292991,2.45561659521228,1.6105088250459,3.30072436537866,1.80818393083862,1.80818393083862
"8486","61_26",61,26,2.03969722803291,1,3.07939445606581,2.51891165558649,1.42952225552846,3.60830105564452,2.2793044418097,2.2793044418097
"8487","61_27",61,27,1.84802898297484,1,2.69605796594968,2.19454839916553,1.48978111248747,2.8993156858436,2.02128869107019,2.02128869107019
"8488","61_28",61,28,1.98745068609322,1,2.97490137218644,2.13594484385398,1.74943913701544,2.52245055069251,2.0616977649736,2.0616977649736
"8489","61_29",61,29,1.77138383710532,1,2.54276767421063,2.32312361224796,1.4611087184561,3.18513850603983,2.04725372467664,2.04725372467664
"8490","61_30",61,30,1.80652907240255,1,2.6130581448051,2.28012605523061,1.53177652791223,3.02847558254898,2.04332756381658,2.04332756381658
"8491","61_31",61,31,1.61488388236011,1,2.22976776472022,2.15039976311629,1.41746880983973,2.88333071639285,1.8826418227382,1.8826418227382
"8492","61_32",61,32,1.84963648672623,1,2.69927297345246,2.23387472943692,1.65914732708824,2.8086021317856,2.04175560808158,2.04175560808158
"8493","61_33",61,33,1.98208378258871,1,2.96416756517742,2.40678042496383,1.71111946004878,3.10244138987889,2.19443210377627,2.19443210377627
"8494","61_34",61,34,1.82018163231948,1,2.64036326463896,2.40157228669754,1.60099467127836,3.20214990211672,2.11087695950851,2.11087695950851
"8495","61_35",61,35,1.94178171528902,1,2.88356343057804,2.33868450713855,1.65180659348746,3.02556242078964,2.14023311121378,2.14023311121378
"8496","61_36",61,36,1.89929109280385,1,2.79858218560769,2.45434415456424,2.01010323834359,2.89858507078488,2.17681762368404,2.17681762368404
"8497","61_37",61,37,1.83255932352783,1,2.66511864705565,2.44321269411811,1.56085171139765,3.32557367683856,2.13788600882297,2.13788600882297
"8498","61_38",61,38,1.93038123446264,1,2.86076246892528,2.43038350010147,2.05991404513947,2.80085295506346,2.18038236728205,2.18038236728205
"8499","61_39",61,39,2.02930463119559,1,3.05860926239118,2.33088049080252,1.84043826690319,2.82132271470186,2.18009256099906,2.18009256099906
"8500","61_40",61,40,1.89353443870404,1,2.78706887740807,2.28529246924024,1.53671242078445,3.03387251769604,2.08941345397214,2.08941345397214
"8501","61_41",61,41,1.76356364684904,1,2.52712729369809,2.37739309353943,1.62105689213098,3.13372929494788,2.07047837019423,2.07047837019423
"8502","61_42",61,42,1.85093937769011,1,2.70187875538021,2.65594526280684,1.75638299940851,3.55550752620516,2.25344232024847,2.25344232024847
"8503","61_43",61,43,1.96513278434637,1,2.93026556869274,2.39286234327164,2.03327744643762,2.75244724010565,2.178997563809,2.178997563809
"8504","61_44",61,44,1.89077138101239,1,2.78154276202478,2.33923211936376,1.82333614600916,2.85512809271837,2.11500175018808,2.11500175018808
"8505","61_45",61,45,1.80885789114147,1,2.61771578228293,2.3485962292818,1.48388369862125,3.21330875994235,2.07872706021163,2.07872706021163
"8506","61_46",61,46,1.77708311375399,1,2.55416622750797,2.23632515108389,1.67627001547671,2.79638028669106,2.00670413241894,2.00670413241894
"8507","61_47",61,47,1.86620624273607,1,2.73241248547214,2.67763660565859,1.95779389318263,3.39747931813455,2.27192142419733,2.27192142419733
"8508","61_48",61,48,1.78190038394925,1,2.56380076789849,2.47692196722179,1.50198064473724,3.45186328970635,2.12941117558552,2.12941117558552
"8509","61_49",61,49,1.80562821969333,1,2.61125643938666,2.15862015084116,1.4428295364336,2.87441076524871,1.98212418526724,1.98212418526724
"8510","61_50",61,50,1.74109157574336,1,2.48218315148673,2.64268923120433,1.67396434297388,3.61141411943478,2.19189040347385,2.19189040347385
"8511","61_51",61,51,1.94440875907938,1,2.88881751815875,2.35775348753984,1.81839552180773,2.89711145327195,2.15108112330961,2.15108112330961
"8512","61_52",61,52,1.8943826806411,1,2.78876536128219,2.56011417918759,1.95753904420471,3.16268931417047,2.22724842991434,2.22724842991434
"8513","61_53",61,53,1.73839075692206,1,2.47678151384411,2.46758160120051,1.56253849234329,3.37262471005772,2.10298617906128,2.10298617906128
"8514","61_54",61,54,1.88634080274507,1,2.77268160549014,2.57241621550987,1.95108417343826,3.19374825758149,2.22937850912747,2.22937850912747
"8515","61_55",61,55,1.84417008418119,1,2.68834016836239,2.31906889474051,1.52986626972573,3.10827151975529,2.08161948946085,2.08161948946085
"8516","61_56",61,56,1.86733503777847,1,2.73467007555695,2.48671835374719,1.62419766319343,3.34923904430095,2.17702669576283,2.17702669576283
"8517","61_57",61,57,1.97768786281199,1,2.95537572562399,2.42013841043926,1.67288749854887,3.16738932232964,2.19891313662562,2.19891313662562
"8518","61_58",61,58,1.76365558528451,1,2.52731117056902,2.52338138276526,1.80797970263089,3.23878306289963,2.14351848402488,2.14351848402488
"8519","61_59",61,59,1.82634667161973,1,2.65269334323945,2.69142873563081,1.67812319681133,3.7047342744503,2.25888770362527,2.25888770362527
"8520","61_60",61,60,1.83912799485198,1,2.67825598970396,2.45064699514808,1.47667913669857,3.42461485359759,2.14488749500003,2.14488749500003
"8521","61_61",61,61,1.88697358057304,1,2.77394716114607,2.59542579384024,1.79558205723115,3.39526953044933,2.24119968720664,2.24119968720664
"8522","61_62",61,62,1.763739469693,1,2.527478939386,2.45301961326779,1.72369473974474,3.18234448679084,2.10837954148039,2.10837954148039
"8523","61_63",61,63,1.76263969091957,1,2.52527938183914,2.5593599359726,1.65411943587745,3.46460043606775,2.16099981344608,2.16099981344608
"8524","61_64",61,64,1.82131327515329,1,2.64262655030659,2.46766958627207,1.6571674253838,3.27817174716034,2.14449143071268,2.14449143071268
"8525","61_65",61,65,1.78672459158857,1,2.57344918317713,2.32605294640256,1.57978861599014,3.07231727681498,2.05638876899556,2.05638876899556
"8526","61_66",61,66,1.74063124982116,1,2.48126249964233,2.44328867254525,1.60453748978358,3.28203985530693,2.09195996118321,2.09195996118321
"8527","61_67",61,67,2.04161046148609,1,3.08322092297219,2.46124464342671,1.62072329678494,3.30176599006848,2.2514275524564,2.2514275524564
"8528","61_68",61,68,1.84164143878854,1,2.68328287757707,2.47372354003639,1.48494901250333,3.46249806756946,2.15768248941247,2.15768248941247
"8529","61_69",61,69,1.84874375205429,1,2.69748750410858,2.33772932862971,1.51423186957005,3.16122678768936,2.093236540342,2.093236540342
"8530","61_70",61,70,2.0081894313227,1,3.0163788626454,2.41238459073452,1.88199270824512,2.94277647322392,2.21028701102861,2.21028701102861
"8531","61_71",61,71,1.94545440307976,1,2.89090880615952,2.65371979059063,1.75052485115843,3.55691473002282,2.29958709683519,2.29958709683519
"8532","61_72",61,72,1.99605409002822,1,2.99210818005643,2.63754443529454,1.94724420287538,3.3278446677137,2.31679926266138,2.31679926266138
"8533","61_73",61,73,1.8136202165444,1,2.6272404330888,2.40218476031235,1.62709038328454,3.17727913734015,2.10790248842837,2.10790248842837
"8534","61_74",61,74,1.83213933450118,1,2.66427866900236,2.4259215937122,1.67304945921455,3.17879372820985,2.12903046410669,2.12903046410669
"8535","61_75",61,75,1.92687168583313,1,2.85374337166625,2.55258222185711,1.63087361990571,3.4742908238085,2.23972695384512,2.23972695384512
"8536","61_76",61,76,1.86039163555615,1,2.7207832711123,2.56021261204009,1.63063015981767,3.48979506426252,2.21030212379812,2.21030212379812
"8537","61_77",61,77,1.88776396751813,1,2.77552793503627,2.4759683038601,1.82693291315497,3.12500369456524,2.18186613568912,2.18186613568912
"8538","61_78",61,78,1.8157743495026,1,2.6315486990052,2.66194901367325,1.78009457384398,3.54380345350252,2.23886168158793,2.23886168158793
"8539","61_79",61,79,1.97442782618839,1,2.94885565237678,2.54290555430065,1.81870195781091,3.26710915079038,2.25866669024452,2.25866669024452
"8540","61_80",61,80,1.99365953828332,1,2.98731907656663,2.5935861737977,1.92980294275146,3.25736940484394,2.29362285604051,2.29362285604051
"8541","61_81",61,81,1.77374620891557,1,2.54749241783114,2.5090412958176,1.57667997840721,3.44140261322798,2.14139375236658,2.14139375236658
"8542","61_82",61,82,2.07367543118831,1,3.14735086237662,2.64548574299541,2.01367795182958,3.27729353416124,2.35958058709186,2.35958058709186
"8543","61_83",61,83,1.86083546992255,1,2.7216709398451,2.48888963236121,1.65071797341544,3.32706129130697,2.17486255114188,2.17486255114188
"8544","61_84",61,84,1.92864783923066,1,2.85729567846133,2.62152493484425,1.86789267952698,3.37515719016152,2.27508638703746,2.27508638703746
"8545","61_85",61,85,1.84827655008212,1,2.69655310016424,2.69901093435969,1.92921520687759,3.46880666184179,2.27364374222091,2.27364374222091
"8546","61_86",61,86,1.84238089576757,1,2.68476179153514,2.52514837406374,1.57312930456289,3.4771674435646,2.18376463491566,2.18376463491566
"8547","61_87",61,87,1.81517390005416,1,2.63034780010833,2.46881734593472,1.79725562462975,3.14037906723969,2.14199562299444,2.14199562299444
"8548","61_88",61,88,1.72400098851019,1,2.44800197702037,2.59183791614934,1.70402346326803,3.47965236903065,2.15791945232976,2.15791945232976
"8549","61_89",61,89,1.8563982506197,1,2.7127965012394,2.32392584791533,1.59680775822457,3.05104393760609,2.09016204926751,2.09016204926751
"8550","61_90",61,90,1.81754045707881,1,2.63508091415762,2.50393276160644,1.6422292273609,3.36563629585198,2.16073660934263,2.16073660934263
"8551","61_91",61,91,1.78775400186682,1,2.57550800373364,2.50160460640288,1.72794784504401,3.27526136776175,2.14467930413485,2.14467930413485
"8552","61_92",61,92,1.88518644100409,1,2.77037288200819,2.61110353670075,1.91459311811573,3.30761395528576,2.24814498885242,2.24814498885242
"8553","61_93",61,93,1.9003379949175,1,2.800675989835,2.55191804356821,1.76949529479532,3.33434079234109,2.22612801924285,2.22612801924285
"8554","61_94",61,94,1.89962113102323,1,2.79924226204646,2.47352593458805,1.8295561573906,3.11749571178549,2.18657353280564,2.18657353280564
"8555","61_95",61,95,1.87338147926664,1,2.74676295853327,2.49334186050233,1.80349055648104,3.18319316452362,2.18336166988448,2.18336166988448
"8556","61_96",61,96,1.8116403897681,1,2.62328077953621,2.54802083542437,1.75034060721232,3.34570106363642,2.17983061259624,2.17983061259624
"8557","61_97",61,97,1.89450069004799,1,2.78900138009598,2.59503844228581,1.85810329067698,3.33197359389464,2.2447695661669,2.2447695661669
"8558","61_98",61,98,1.91510892037393,1,2.83021784074786,2.54128676278645,1.80723661948053,3.27533690609236,2.22819784158019,2.22819784158019
"8559","61_99",61,99,1.89877160060074,1,2.79754320120147,2.54756711307305,1.80604564648794,3.28908857965816,2.22316935683689,2.22316935683689
"8560","61_100",61,100,1.87507188196635,1,2.75014376393271,2.59993522602419,1.72958359062104,3.47028686142734,2.23750355399527,2.23750355399527
"8561","61_101",61,101,1.9077179548278,1,2.81543590965559,2.56961566362532,1.76934547387936,3.36988585337127,2.23866680922656,2.23866680922656
"8562","61_102",61,102,1.90937328103962,1,2.81874656207924,2.59919574998908,1.82622758357934,3.37216391639882,2.25428451551435,2.25428451551435
"8563","61_103",61,103,1.91772150885356,1,2.83544301770713,2.47496130970467,1.67613883339789,3.27378378601146,2.19634140927912,2.19634140927912
"8564","61_104",61,104,1.86621304028902,1,2.73242608057804,2.51824529472671,1.58751991382154,3.44897067563189,2.19222916750787,2.19222916750787
"8565","61_105",61,105,1.87986776247575,1,2.7597355249515,2.46885257905811,1.6313846030302,3.30632055508603,2.17436017076693,2.17436017076693
"8566","61_106",61,106,1.92596991373094,1,2.85193982746188,2.53282727168136,1.77886649074198,3.28678805262074,2.22939859270615,2.22939859270615
"8567","61_107",61,107,1.82892838998685,1,2.6578567799737,2.5601234751847,1.64854148022013,3.47170547014926,2.19452593258577,2.19452593258577
"8568","61_108",61,108,1.89155846747139,1,2.78311693494277,2.38606404489772,1.78628567281975,2.98584241697569,2.13881125618455,2.13881125618455
"8569","61_109",61,109,1.82684887819829,1,2.65369775639658,2.55284733824898,1.82782904690702,3.27786562959094,2.18984810822363,2.18984810822363
"8570","61_110",61,110,1.92529444994476,1,2.85058889988952,2.5995166789134,1.84996237323873,3.34907098458808,2.26240556442908,2.26240556442908
"8571","61_111",61,111,1.85087403052184,1,2.70174806104368,2.61422448668051,1.82746605830354,3.40098291505749,2.23254925860118,2.23254925860118
"8572","61_112",61,112,1.85895594973554,1,2.71791189947107,2.63330267574763,1.66155044905548,3.60505490243978,2.24612931274158,2.24612931274158
"8573","61_113",61,113,1.95151703540287,1,2.90303407080575,2.5340517825325,1.84724151066746,3.22086205439754,2.24278440896769,2.24278440896769
"8574","61_114",61,114,1.95191514360595,1,2.9038302872119,2.53458036490823,1.78628010209573,3.28288062772072,2.24324775425709,2.24324775425709
"8575","61_115",61,115,1.86513641060648,1,2.73027282121295,2.57570014927872,1.69258760944943,3.45881268910802,2.2204182799426,2.2204182799426
"8576","61_116",61,116,1.81571200791131,1,2.63142401582263,2.57615789119502,1.83421614958124,3.31809963280881,2.19593494955317,2.19593494955317
"8577","61_117",61,117,1.91763705045829,1,2.83527410091658,2.49289983286902,1.71816942665948,3.26763023907857,2.20526844166366,2.20526844166366
"8578","61_118",61,118,1.88200672461492,1,2.76401344922984,2.59552408155641,1.84579202424611,3.34525613886671,2.23876540308566,2.23876540308567
"8579","61_119",61,119,1.88961133246875,1,2.77922266493751,2.52261733804685,1.79134488793312,3.25388978816057,2.2061143352578,2.2061143352578
"8580","61_120",61,120,1.8601751127738,1,2.7203502255476,2.6049680188831,1.6335626925903,3.57637334517589,2.23257156582845,2.23257156582845
"8581","61_121",61,121,1.94790414460787,1,2.89580828921573,2.62777035378711,1.81452361741347,3.44101709016074,2.28783724919749,2.28783724919749
"8582","61_122",61,122,1.91970765327611,1,2.83941530655222,2.53700181515493,1.79346343651213,3.28054019379772,2.22835473421552,2.22835473421552
"8583","61_123",61,123,1.91403908872477,1,2.82807817744954,2.53611138363851,1.78964692490674,3.28257584237028,2.22507523618164,2.22507523618164
"8584","61_124",61,124,1.89594174038152,1,2.79188348076303,2.50911604750658,1.73680294662155,3.28142914839162,2.20252889394405,2.20252889394405
"8585","61_125",61,125,1.83998232595106,1,2.67996465190211,2.54433268857974,1.62606453715411,3.46260084000536,2.1921575072654,2.1921575072654
"8586","61_126",61,126,1.92156610294306,1,2.84313220588613,2.58061365012509,1.81490272184427,3.34632457840592,2.25108987653408,2.25108987653408
"8587","61_127",61,127,1.9108415912993,1,2.82168318259861,2.5206104671338,1.75646178376759,3.28475915050001,2.21572602921655,2.21572602921655
"8588","61_128",61,128,1.89143514813225,1,2.7828702962645,2.57956515812697,1.78212741482525,3.3770029014287,2.23550015312961,2.23550015312961
"8589","61_129",61,129,1.90587310502407,1,2.81174621004814,2.51665975029503,1.76012626742971,3.27319323316036,2.21126642765955,2.21126642765955
"8590","61_130",61,130,1.90346033758455,1,2.8069206751691,2.52710678628637,1.78016472752355,3.27404884504919,2.21528356193546,2.21528356193546
"8591","61_131",61,131,1.91497014662275,1,2.8299402932455,2.57576369483242,1.78882549774257,3.36270189192228,2.24536692072759,2.24536692072759
"8592","61_132",61,132,1.89827182538873,1,2.79654365077745,2.55535956894886,1.7661674789027,3.34455165899501,2.22681569716879,2.22681569716879
"8593","61_133",61,133,1.91188553361018,1,2.82377106722036,2.572781351369,1.80924144451972,3.33632125821829,2.24233344248959,2.24233344248959
"8594","61_134",61,134,1.90820202164566,1,2.81640404329132,2.55577923797866,1.7982666218222,3.31329185413511,2.23199062981216,2.23199062981216
"8595","61_135",61,135,1.92329653780581,1,2.84659307561163,2.54975751888858,1.8263682011239,3.27314683665326,2.2365270283472,2.2365270283472
"8596","61_136",61,136,1.88443045814358,1,2.76886091628715,2.55204369467852,1.76687544523924,3.33721194411781,2.21823707641105,2.21823707641105
"8597","61_137",61,137,1.90540940070762,1,2.81081880141523,2.56114985140337,1.78768134159549,3.33461836121125,2.2332796260555,2.2332796260555
"8598","61_138",61,138,1.91475802065824,1,2.82951604131647,2.56896082786359,1.80616924646051,3.33175240926667,2.24185942426091,2.24185942426091
"8599","61_139",61,139,1.89333379591568,1,2.78666759183136,2.5621316295334,1.79083988965882,3.33342336940797,2.22773271272454,2.22773271272454
"8600","61_140",61,140,1.9027092202536,1,2.8054184405072,2.54380769608929,1.78314389035086,3.30447150182772,2.22325845817145,2.22325845817145
"8601","61_141",61,141,1.90074987237787,1,2.80149974475575,2.55722411188013,1.78759832343506,3.32684990032519,2.228986992129,2.228986992129
"8602","62_1",62,1,NA,NA,NA,1.5,1,2,NA,NA
"8603","62_2",62,2,1,1,1,NA,NA,NA,NA,NA
"8604","62_3",62,3,1.40948425582659,1,1.81896851165317,1.58452400921736,1.22222222222222,1.9468257962125,1.49700413252197,1.49700413252197
"8605","62_4",62,4,1.114494604744,1,1.228989209488,2.16439707597479,1.40005487675325,2.92873927519634,1.6394458403594,1.6394458403594
"8606","62_5",62,5,1.30331539804318,1,1,1.18869133765083,1,1.37738267530166,1.246003367847,1.09434566882542
"8607","62_6",62,6,1.20870559056587,1,1.41741118113173,1.98909283851332,1.33545126693481,2.64273441009184,1.59889921453959,1.59889921453959
"8608","62_7",62,7,1.2845962916071,1,1.5691925832142,1.27057703686088,1,1.54115407372176,1.27758666423399,1.27758666423399
"8609","62_8",62,8,2.14374243851166,1,3.28748487702333,1.75021771103868,1,2.50043542207737,1.94698007477517,1.94698007477517
"8610","62_9",62,9,1.95163822960204,1,2.90327645920408,1.92514388858688,1.42684242003137,2.42344535714239,1.93839105909446,1.93839105909446
"8611","62_10",62,10,2.10044717361099,1,3.20089434722198,2.4267532179665,1.28101523416073,3.57249120177227,2.26360019578874,2.26360019578874
"8612","62_11",62,11,1.20001646486725,1,1.40003292973449,2.54464839406888,1.77989571137925,3.3094010767585,1.87233242946806,1.87233242946806
"8613","62_12",62,12,1.86502229147075,1,2.73004458294149,2.1884322386845,1.16772563346741,3.2091388439016,2.02672726507762,2.02672726507762
"8614","62_13",62,13,1.114494604744,1,1.228989209488,1.9954174459364,1.22767703328568,2.76315785858713,1.5549560253402,1.5549560253402
"8615","62_14",62,14,1.23643462947163,1,1.47286925894327,2.43685003316384,1.45394397850187,3.41975608782582,1.83664233131774,1.83664233131774
"8616","62_15",62,15,1.23330999794638,1,1.46661999589276,1.91028894221331,1.43979379513692,2.3807840892897,1.57179947007984,1.57179947007984
"8617","62_16",62,16,2.00276429037161,1,3.00552858074322,2.56368973629806,1.93402550507408,3.19335396752204,2.28322701333483,2.28322701333483
"8618","62_17",62,17,1.69632092929919,1,2.39264185859838,2.4624175191604,1.59886407055181,3.32597096776898,2.07936922422979,2.07936922422979
"8619","62_18",62,18,1.23803063509863,1,1.47606127019727,2.10562502948294,1.41413018964119,2.79711986932469,1.67182783229079,1.67182783229079
"8620","62_19",62,19,1.75320569220508,1,2.50641138441016,2.15115600187407,1.48629364118949,2.81601836255864,1.95218084703957,1.95218084703957
"8621","62_20",62,20,1.89550460844857,1,2.79100921689714,2.17631322314026,1.9818215295174,2.37080491676312,2.03590891579442,2.03590891579442
"8622","62_21",62,21,1.84058758573251,1,2.68117517146501,2.26613991354167,1.44884388073666,3.08343594634669,2.05336374963709,2.05336374963709
"8623","62_22",62,22,1.97258618722207,1,2.94517237444414,2.24412956316322,1.80657625718246,2.68168286914399,2.10835787519265,2.10835787519265
"8624","62_23",62,23,1.62019412095469,1,2.24038824190937,2.30058760738618,1.40219682241424,3.19897839235811,1.96039086417043,1.96039086417043
"8625","62_24",62,24,1.81331005037089,1,2.62662010074177,2.58662005698856,1.55876927235583,3.61447084162129,2.19996505367972,2.19996505367972
"8626","62_25",62,25,1.90833888539493,1,2.81667777078987,2.18359939556142,1.36955192090825,2.9976468702146,2.04596914047818,2.04596914047818
"8627","62_26",62,26,1.1937785885876,1,1.3875571771752,2.2233221384347,1.58964069910184,2.85700357776757,1.70855036351115,1.70855036351115
"8628","62_27",62,27,1.85597004368127,1,2.71194008736255,2.29913190353742,1.67119685969172,2.92706694738313,2.07755097360935,2.07755097360935
"8629","62_28",62,28,1.91728966227092,1,2.83457932454185,2.22773544619868,1.31242909011268,3.14304180228468,2.0725125542348,2.0725125542348
"8630","62_29",62,29,1.88726284848164,1,2.77452569696327,2.69992307722938,1.51777088799269,3.88207526646608,2.29359296285551,2.29359296285551
"8631","62_30",62,30,1.82335910590141,1,2.64671821180281,2.53512241258643,1.67563025948509,3.39461456568776,2.17924075924392,2.17924075924392
"8632","62_31",62,31,1.74753850508451,1,2.49507701016901,1.8855812089977,1.31663266249453,2.45452975550086,1.8165598570411,1.8165598570411
"8633","62_32",62,32,1.73418917528223,1,2.46837835056447,2.36179407515237,1.56399291653219,3.15959523377255,2.0479916252173,2.0479916252173
"8634","62_33",62,33,1.89155549224805,1,2.7831109844961,2.52217206830851,1.98615116374465,3.05819297287236,2.20686378027828,2.20686378027828
"8635","62_34",62,34,1.85105747296637,1,2.70211494593273,2.25833492221213,1.73846596420206,2.77820388022219,2.05469619758925,2.05469619758925
"8636","62_35",62,35,1.17993000673166,1,1.35986001346331,2.49246692627279,1.61881115158437,3.36612270096122,1.83619846650223,1.83619846650223
"8637","62_36",62,36,1.76679036601626,1,2.53358073203252,2.40596050792901,1.53804944202695,3.27387157383107,2.08637543697264,2.08637543697264
"8638","62_37",62,37,1.82469027375085,1,2.6493805475017,2.07457930026042,1.73487797291283,2.41428062760801,1.94963478700563,1.94963478700563
"8639","62_38",62,38,2.0162373346086,1,3.03247466921721,2.41056430429763,1.50867809454732,3.31245051404794,2.21340081945312,2.21340081945312
"8640","62_39",62,39,1.74473257401818,1,2.48946514803636,2.07336327143314,1.50844289280445,2.63828365006183,1.90904792272566,1.90904792272566
"8641","62_40",62,40,1.83694311471257,1,2.67388622942514,2.34301083313589,1.48099742696584,3.20502423930594,2.08997697392423,2.08997697392423
"8642","62_41",62,41,1.86811862929122,1,2.73623725858243,2.48062732634043,1.68701389646046,3.2742407562204,2.17437297781582,2.17437297781582
"8643","62_42",62,42,1.8934976646282,1,2.78699532925639,2.6050591869876,1.61810807925485,3.59201029472035,2.2492784258079,2.2492784258079
"8644","62_43",62,43,1.90819382803302,1,2.81638765606603,2.48422647795703,2.07392346480397,2.89452949111009,2.19621015299502,2.19621015299502
"8645","62_44",62,44,1.77849335584214,1,2.55698671168427,2.52017638126008,1.52548252578257,3.51487023673758,2.14933486855111,2.14933486855111
"8646","62_45",62,45,1.21534708558605,1,1.43069417117209,2.56469669514576,1.65730593789055,3.47208745240097,1.8900218903659,1.8900218903659
"8647","62_46",62,46,1.85178932273136,1,2.70357864546272,2.49339741332927,1.66450033451158,3.32229449214696,2.17259336803032,2.17259336803032
