"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"12784","512_1_I","512",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12785","512_1_J","512",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"12786","512_1_K","512",1,"K",1.68496189751865,2.3699237950373,1,1,1,1,1.34248094875933
"12787","512_1_L","512",1,"L",1,1,1,1,1,1,1
"12788","512_1_M","512",1,"M",NA,NA,NA,NA,NA,NA,NA
"12789","512_1_N","512",1,"N",NA,NA,NA,NA,NA,NA,NA
"12790","512_1_O","512",1,"O",1,1,1,NA,NA,NA,1
"12791","512_1_P","512",1,"P",1,1,1,NA,NA,NA,1
"12792","512_1_Q","512",1,"Q",1.5,2,1,1.5,1,2,1.5
"12793","512_1_R","512",1,"R",1,1,1,NA,NA,NA,1
"12794","512_1_S","512",1,"S",1.70064460701774,2.40128921403548,1,2,2.5,1.5,1.85032230350887
"12795","512_1_T","512",1,"T",1,1,1,1,1,1,1
"12796","512_1_V","512",1,"V",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"12797","512_1_W","512",1,"W",1,1,1,1,1,1,1
"12798","512_1_X","512",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"12799","512_1_Y","512",1,"Y",1,1,1,NA,NA,NA,1
"12800","512_1_Z","512",1,"Z",1.42690387748177,1.85380775496353,1,1.93137084989848,2.46274169979695,1.4,1.67913736369012
"12801","513_1_C","513",1,"C",1,1,1,1,1,1,1
"12802","513_1_A","513",1,"A",1,1,1,NA,NA,NA,1
"12803","513_1_B","513",1,"B",1,1,1,1,1,1,1
"12804","513_1_D","513",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"12805","513_1_E","513",1,"E",1,1,1,1,1,1,1
"12806","513_1_F","513",1,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"12807","513_1_G","513",1,"G",1,1,1,NA,NA,NA,1
"12808","513_1_H","513",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"12809","513_1_I","513",1,"I",1.93587294374629,2.87174588749259,1,1.26696447245269,1.53392894490539,1,1.60141870809949
"12810","513_1_J","513",1,"J",NA,NA,NA,NA,NA,NA,NA
"12811","513_1_K","513",1,"K",1.68496189751865,2.3699237950373,1,1,1,1,1.34248094875933
"12812","513_1_L","513",1,"L",1,1,1,1,1,1,1
"12813","513_1_M","513",1,"M",NA,NA,NA,NA,NA,NA,NA
"12814","513_1_N","513",1,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"12815","513_1_O","513",1,"O",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"12816","513_1_P","513",1,"P",NA,NA,NA,NA,NA,NA,NA
"12817","513_1_Q","513",1,"Q",1,1,1,NA,NA,NA,1
"12818","513_1_R","513",1,"R",NA,NA,NA,NA,NA,NA,NA
"12819","513_1_S","513",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12820","513_1_T","513",1,"T",1,1,1,1,1,1,1
"12821","513_1_V","513",1,"V",NA,NA,NA,NA,NA,NA,NA
"12822","513_1_W","513",1,"W",1,1,1,1,1,1,1
"12823","513_1_X","513",1,"X",NA,NA,NA,NA,NA,NA,NA
"12824","513_1_Y","513",1,"Y",1.41121071527281,1.82242143054562,1,1,1,1,1.2056053576364
"12825","513_1_Z","513",1,"Z",1.40275422897858,1.80550845795715,1,1.42857142857143,1.85714285714286,1,1.415662828775
"12826","514_1_C","514",1,"C",1,1,1,NA,NA,NA,1
"12827","514_1_A","514",1,"A",1,1,1,NA,NA,NA,1
"12828","514_1_B","514",1,"B",1,1,1,1.37738267530166,1.75476535060332,1,1.18869133765083
"12829","514_1_D","514",1,"D",1,1,1,NA,NA,NA,1
"12830","514_1_E","514",1,"E",1,1,1,1,1,1,1
"12831","514_1_F","514",1,"F",1,1,1,NA,NA,NA,1
"12832","514_1_G","514",1,"G",1,1,1,NA,NA,NA,1
"12833","514_1_H","514",1,"H",NA,NA,NA,NA,NA,NA,NA
"12834","514_1_I","514",1,"I",1,1,1,1.5,2,1,1.25
"12835","514_1_J","514",1,"J",NA,NA,NA,NA,NA,NA,NA
"12836","514_1_K","514",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"12837","514_1_L","514",1,"L",1,1,1,1,1,1,1
"12838","514_1_M","514",1,"M",1,1,1,1,1,1,1
"12839","514_1_N","514",1,"N",NA,NA,NA,NA,NA,NA,NA
"12840","514_1_O","514",1,"O",1,1,1,NA,NA,NA,1
"12841","514_1_P","514",1,"P",1,1,1,NA,NA,NA,1
"12842","514_1_Q","514",1,"Q",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"12843","514_1_R","514",1,"R",1,1,1,NA,NA,NA,1
"12844","514_1_S","514",1,"S",1,1,1,1,1,1,1
"12845","514_1_T","514",1,"T",1,1,1,1,1,1,1
"12846","514_1_V","514",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"12847","514_1_W","514",1,"W",1,1,1,1,1,1,1
"12848","514_1_X","514",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"12849","514_1_Y","514",1,"Y",1,1,1,1,1,1,1
"12850","514_1_Z","514",1,"Z",1,1,1,1,1,1,1
"12851","515_1_C","515",1,"C",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"12852","515_1_A","515",1,"A",1,1,1,NA,NA,NA,1
"12853","515_1_B","515",1,"B",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"12854","515_1_D","515",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"12855","515_1_E","515",1,"E",1,1,1,NA,NA,NA,1
"12856","515_1_F","515",1,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"12857","515_1_G","515",1,"G",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"12858","515_1_H","515",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"12859","515_1_I","515",1,"I",1,1,1,1.5,2,1,1.25
"12860","515_1_J","515",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"12861","515_1_K","515",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"12862","515_1_L","515",1,"L",1.37738267530166,1.75476535060332,1,1.44494078742115,1.88988157484231,1,1.41116173136141
"12863","515_1_M","515",1,"M",1,1,1,1,1,1,1
"12864","515_1_N","515",1,"N",NA,NA,NA,NA,NA,NA,NA
"12865","515_1_O","515",1,"O",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"12866","515_1_P","515",1,"P",1,1,1,NA,NA,NA,1
"12867","515_1_Q","515",1,"Q",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"12868","515_1_R","515",1,"R",NA,NA,NA,NA,NA,NA,NA
"12869","515_1_S","515",1,"S",1,1,1,1,1,1,1
"12870","515_1_T","515",1,"T",1,1,1,NA,NA,NA,1
"12871","515_1_V","515",1,"V",1.44494078742115,1.88988157484231,1,1.5,2,1,1.47247039371058
"12872","515_1_W","515",1,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"12873","515_1_X","515",1,"X",NA,NA,NA,NA,NA,NA,NA
"12874","515_1_Y","515",1,"Y",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"12875","515_1_Z","515",1,"Z",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"12876","516_1_C","516",1,"C",1,1,1,NA,NA,NA,1
"12877","516_1_A","516",1,"A",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"12878","516_1_B","516",1,"B",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"12879","516_1_D","516",1,"D",1,1,1,NA,NA,NA,1
"12880","516_1_E","516",1,"E",1,1,1,NA,NA,NA,1
"12881","516_1_F","516",1,"F",NA,NA,NA,NA,NA,NA,NA
"12882","516_1_G","516",1,"G",1,1,1,NA,NA,NA,1
"12883","516_1_H","516",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"12884","516_1_I","516",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12885","516_1_J","516",1,"J",NA,NA,NA,NA,NA,NA,NA
"12886","516_1_K","516",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"12887","516_1_L","516",1,"L",1,1,1,1,1,1,1
"12888","516_1_M","516",1,"M",1,1,1,NA,NA,NA,1
"12889","516_1_N","516",1,"N",NA,NA,NA,NA,NA,NA,NA
"12890","516_1_O","516",1,"O",1,1,1,NA,NA,NA,1
"12891","516_1_P","516",1,"P",NA,NA,NA,NA,NA,NA,NA
"12892","516_1_Q","516",1,"Q",NA,NA,NA,NA,NA,NA,NA
"12893","516_1_R","516",1,"R",1,1,1,NA,NA,NA,1
"12894","516_1_S","516",1,"S",1.70064460701774,2.40128921403548,1,2,2.5,1.5,1.85032230350887
"12895","516_1_T","516",1,"T",1,1,1,1,1,1,1
"12896","516_1_V","516",1,"V",NA,NA,NA,NA,NA,NA,NA
"12897","516_1_W","516",1,"W",1,1,1,1,1,1,1
"12898","516_1_X","516",1,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"12899","516_1_Y","516",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"12900","516_1_Z","516",1,"Z",1.49383348750121,1.98766697500242,1,1,1,1,1.2469167437506
"12901","517_1_C","517",1,"C",1.82682899845863,2.65365799691726,1,1,1,1,1.41341449922932
"12902","517_1_A","517",1,"A",1,1,1,NA,NA,NA,1
"12903","517_1_B","517",1,"B",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"12904","517_1_D","517",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12905","517_1_E","517",1,"E",1,1,1,1,1,1,1
"12906","517_1_F","517",1,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"12907","517_1_G","517",1,"G",1,1,1,NA,NA,NA,1
"12908","517_1_H","517",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"12909","517_1_I","517",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12910","517_1_J","517",1,"J",NA,NA,NA,NA,NA,NA,NA
"12911","517_1_K","517",1,"K",1.68496189751865,2.3699237950373,1,1,1,1,1.34248094875933
"12912","517_1_L","517",1,"L",1,1,1,1,1,1,1
"12913","517_1_M","517",1,"M",1,1,1,NA,NA,NA,1
"12914","517_1_N","517",1,"N",NA,NA,NA,NA,NA,NA,NA
"12915","517_1_O","517",1,"O",1,1,1,NA,NA,NA,1
"12916","517_1_P","517",1,"P",NA,NA,NA,NA,NA,NA,NA
"12917","517_1_Q","517",1,"Q",NA,NA,NA,NA,NA,NA,NA
"12918","517_1_R","517",1,"R",1,1,1,NA,NA,NA,1
"12919","517_1_S","517",1,"S",1,1,1,1,1,1,1
"12920","517_1_T","517",1,"T",NA,NA,NA,NA,NA,NA,NA
"12921","517_1_V","517",1,"V",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"12922","517_1_W","517",1,"W",1,1,1,1,1,1,1
"12923","517_1_X","517",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"12924","517_1_Y","517",1,"Y",1,1,1,NA,NA,NA,1
"12925","517_1_Z","517",1,"Z",1.49383348750121,1.98766697500242,1,1,1,1,1.2469167437506
"12926","518_1_C","518",1,"C",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"12927","518_1_A","518",1,"A",1,1,1,1,1,1,1
"12928","518_1_B","518",1,"B",1,1,1,1,1,1,1
"12929","518_1_D","518",1,"D",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"12930","518_1_E","518",1,"E",1,1,1,NA,NA,NA,1
"12931","518_1_F","518",1,"F",NA,NA,NA,NA,NA,NA,NA
"12932","518_1_G","518",1,"G",1,1,1,NA,NA,NA,1
"12933","518_1_H","518",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"12934","518_1_I","518",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"12935","518_1_J","518",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"12936","518_1_K","518",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"12937","518_1_L","518",1,"L",1.37738267530166,1.75476535060332,1,1.44494078742115,1.88988157484231,1,1.41116173136141
"12938","518_1_M","518",1,"M",1,1,1,NA,NA,NA,1
"12939","518_1_N","518",1,"N",NA,NA,NA,NA,NA,NA,NA
"12940","518_1_O","518",1,"O",1,1,1,NA,NA,NA,1
"12941","518_1_P","518",1,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"12942","518_1_Q","518",1,"Q",1.5,2,1,1.5,1,2,1.5
"12943","518_1_R","518",1,"R",1.12535918113911,1.25071836227823,1,1.69055078897615,2.3811015779523,1,1.40795498505763
"12944","518_1_S","518",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12945","518_1_T","518",1,"T",1,1,1,1,1,1,1
"12946","518_1_V","518",1,"V",1,1,1,1.5,2,1,1.25
"12947","518_1_W","518",1,"W",1,1,1,1,1,1,1
"12948","518_1_X","518",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"12949","518_1_Y","518",1,"Y",1,1,1,1,1,1,1
"12950","518_1_Z","518",1,"Z",1.49383348750121,1.98766697500242,1,1,1,1,1.2469167437506
"12951","519_1_C","519",1,"C",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"12952","519_1_A","519",1,"A",1,1,1,1,1,1,1
"12953","519_1_B","519",1,"B",1,1,1,1.37738267530166,1.75476535060332,1,1.18869133765083
"12954","519_1_D","519",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12955","519_1_E","519",1,"E",1,1,1,NA,NA,NA,1
"12956","519_1_F","519",1,"F",1,1,1,NA,NA,NA,1
"12957","519_1_G","519",1,"G",1,1,1,NA,NA,NA,1
"12958","519_1_H","519",1,"H",1.94016579754438,2.88033159508876,1,NA,NA,NA,1.94016579754438
"12959","519_1_I","519",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12960","519_1_J","519",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"12961","519_1_K","519",1,"K",1.68496189751865,2.3699237950373,1,1,1,1,1.34248094875933
"12962","519_1_L","519",1,"L",1,1,1,1,1,1,1
"12963","519_1_M","519",1,"M",NA,NA,NA,NA,NA,NA,NA
"12964","519_1_N","519",1,"N",NA,NA,NA,NA,NA,NA,NA
"12965","519_1_O","519",1,"O",1,1,1,NA,NA,NA,1
"12966","519_1_P","519",1,"P",1,1,1,NA,NA,NA,1
"12967","519_1_Q","519",1,"Q",1,1,1,NA,NA,NA,1
"12968","519_1_R","519",1,"R",NA,NA,NA,NA,NA,NA,NA
"12969","519_1_S","519",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12970","519_1_T","519",1,"T",1,1,1,1,1,1,1
"12971","519_1_V","519",1,"V",1,1,1,1.5,2,1,1.25
"12972","519_1_W","519",1,"W",1,1,1,1,1,1,1
"12973","519_1_X","519",1,"X",NA,NA,NA,NA,NA,NA,NA
"12974","519_1_Y","519",1,"Y",1,1,1,1,1,1,1
"12975","519_1_Z","519",1,"Z",1,1,1,2,3,1,1.5
"12976","520_1_C","520",1,"C",1,1,1,NA,NA,NA,1
"12977","520_1_A","520",1,"A",1,1,1,NA,NA,NA,1
"12978","520_1_B","520",1,"B",1,1,1,1,1,1,1
"12979","520_1_D","520",1,"D",1,1,1,NA,NA,NA,1
"12980","520_1_E","520",1,"E",NA,NA,NA,NA,NA,NA,NA
"12981","520_1_F","520",1,"F",1,1,1,NA,NA,NA,1
"12982","520_1_G","520",1,"G",1,1,1,NA,NA,NA,1
"12983","520_1_H","520",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"12984","520_1_I","520",1,"I",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"12985","520_1_J","520",1,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"12986","520_1_K","520",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"12987","520_1_L","520",1,"L",1,1,1,NA,NA,NA,1
"12988","520_1_M","520",1,"M",NA,NA,NA,NA,NA,NA,NA
"12989","520_1_N","520",1,"N",NA,NA,NA,NA,NA,NA,NA
"12990","520_1_O","520",1,"O",1,1,1,NA,NA,NA,1
"12991","520_1_P","520",1,"P",NA,NA,NA,NA,NA,NA,NA
"12992","520_1_Q","520",1,"Q",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"12993","520_1_R","520",1,"R",1,1,1,NA,NA,NA,1
"12994","520_1_S","520",1,"S",1,1,1,1,1,1,1
"12995","520_1_T","520",1,"T",1,1,1,NA,NA,NA,1
"12996","520_1_V","520",1,"V",1,1,1,1.5,2,1,1.25
"12997","520_1_W","520",1,"W",1,1,1,1,1,1,1
"12998","520_1_X","520",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"12999","520_1_Y","520",1,"Y",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"13000","520_1_Z","520",1,"Z",1,1,1,1,1,1,1
"13001","521_1_C","521",1,"C",1,1,1,1,1,1,1
"13002","521_1_A","521",1,"A",1,1,1,NA,NA,NA,1
"13003","521_1_B","521",1,"B",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"13004","521_1_D","521",1,"D",1,1,1,NA,NA,NA,1
"13005","521_1_E","521",1,"E",NA,NA,NA,NA,NA,NA,NA
"13006","521_1_F","521",1,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"13007","521_1_G","521",1,"G",1,1,1,1,1,1,1
"13008","521_1_H","521",1,"H",1.32469244423306,1.64938488846612,1,1.5,1,2,1.41234622211653
"13009","521_1_I","521",1,"I",1,1,1,1.5,2,1,1.25
"13010","521_1_J","521",1,"J",NA,NA,NA,NA,NA,NA,NA
"13011","521_1_K","521",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"13012","521_1_L","521",1,"L",1,1,1,1,1,1,1
"13013","521_1_M","521",1,"M",1,1,1,1,1,1,1
"13014","521_1_N","521",1,"N",NA,NA,NA,NA,NA,NA,NA
"13015","521_1_O","521",1,"O",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"13016","521_1_P","521",1,"P",NA,NA,NA,NA,NA,NA,NA
"13017","521_1_Q","521",1,"Q",NA,NA,NA,NA,NA,NA,NA
"13018","521_1_R","521",1,"R",1,1,1,NA,NA,NA,1
"13019","521_1_S","521",1,"S",1.44494078742115,1.88988157484231,1,2,2.5,1.5,1.72247039371058
"13020","521_1_T","521",1,"T",1,1,1,1,1,1,1
"13021","521_1_V","521",1,"V",1.3406605379734,1.68132107594681,1,1.48006585210389,1.96013170420779,1,1.41036319503865
"13022","521_1_W","521",1,"W",NA,NA,NA,NA,NA,NA,NA
"13023","521_1_X","521",1,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"13024","521_1_Y","521",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"13025","521_1_Z","521",1,"Z",1.32469244423306,1.64938488846612,1,2,3,1,1.66234622211653
"13026","522_1_C","522",1,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"13027","522_1_A","522",1,"A",1,1,1,NA,NA,NA,1
"13028","522_1_B","522",1,"B",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"13029","522_1_D","522",1,"D",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"13030","522_1_E","522",1,"E",1,1,1,NA,NA,NA,1
"13031","522_1_F","522",1,"F",NA,NA,NA,NA,NA,NA,NA
"13032","522_1_G","522",1,"G",1,1,1,NA,NA,NA,1
"13033","522_1_H","522",1,"H",1,1,1,NA,NA,NA,1
"13034","522_1_I","522",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"13035","522_1_J","522",1,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"13036","522_1_K","522",1,"K",1.6352155020138,2.2704310040276,1,1.71689395284787,1.93378790569573,1.5,1.67605472743083
"13037","522_1_L","522",1,"L",1,1,1,1,1,1,1
"13038","522_1_M","522",1,"M",1,1,1,NA,NA,NA,1
"13039","522_1_N","522",1,"N",1,1,1,NA,NA,NA,1
"13040","522_1_O","522",1,"O",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"13041","522_1_P","522",1,"P",NA,NA,NA,NA,NA,NA,NA
"13042","522_1_Q","522",1,"Q",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"13043","522_1_R","522",1,"R",1,1,1,NA,NA,NA,1
"13044","522_1_S","522",1,"S",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"13045","522_1_T","522",1,"T",1,1,1,NA,NA,NA,1
"13046","522_1_V","522",1,"V",1.44494078742115,1.88988157484231,1,1.5,2,1,1.47247039371058
"13047","522_1_W","522",1,"W",NA,NA,NA,NA,NA,NA,NA
"13048","522_1_X","522",1,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"13049","522_1_Y","522",1,"Y",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"13050","522_1_Z","522",1,"Z",1.42690387748177,1.85380775496353,1,1.93137084989848,2.46274169979695,1.4,1.67913736369012
"13051","523_1_C","523",1,"C",1,1,1,NA,NA,NA,1
"13052","523_1_A","523",1,"A",1,1,1,NA,NA,NA,1
"13053","523_1_B","523",1,"B",1,1,1,1,1,1,1
"13054","523_1_D","523",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"13055","523_1_E","523",1,"E",1,1,1,1,1,1,1
"13056","523_1_F","523",1,"F",1,1,1,NA,NA,NA,1
"13057","523_1_G","523",1,"G",1,1,1,NA,NA,NA,1
"13058","523_1_H","523",1,"H",NA,NA,NA,NA,NA,NA,NA
"13059","523_1_I","523",1,"I",1.90984643667401,2.81969287334803,1,1,1,1,1.45492321833701
"13060","523_1_J","523",1,"J",NA,NA,NA,NA,NA,NA,NA
"13061","523_1_K","523",1,"K",1.68496189751865,2.3699237950373,1,1,1,1,1.34248094875933
"13062","523_1_L","523",1,"L",1,1,1,1,1,1,1
"13063","523_1_M","523",1,"M",1,1,1,1,1,1,1
"13064","523_1_N","523",1,"N",NA,NA,NA,NA,NA,NA,NA
"13065","523_1_O","523",1,"O",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"13066","523_1_P","523",1,"P",NA,NA,NA,NA,NA,NA,NA
"13067","523_1_Q","523",1,"Q",1.5,2,1,1,1,1,1.25
"13068","523_1_R","523",1,"R",1,1,1,NA,NA,NA,1
"13069","523_1_S","523",1,"S",1,1,1,1,1,1,1
"13070","523_1_T","523",1,"T",1,1,1,NA,NA,NA,1
"13071","523_1_V","523",1,"V",1.44494078742115,1.88988157484231,1,1.5,2,1,1.47247039371058
"13072","523_1_W","523",1,"W",1,1,1,1,1,1,1
"13073","523_1_X","523",1,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"13074","523_1_Y","523",1,"Y",1.41121071527281,1.82242143054562,1,1,1,1,1.2056053576364
"13075","523_1_Z","523",1,"Z",1.32469244423306,1.64938488846612,1,2,3,1,1.66234622211653
"13076","524_1_C","524",1,"C",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"13077","524_1_A","524",1,"A",1,1,1,NA,NA,NA,1
"13078","524_1_B","524",1,"B",1,1,1,1.37738267530166,1.75476535060332,1,1.18869133765083
"13079","524_1_D","524",1,"D",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"13080","524_1_E","524",1,"E",1,1,1,NA,NA,NA,1
"13081","524_1_F","524",1,"F",NA,NA,NA,NA,NA,NA,NA
"13082","524_1_G","524",1,"G",1,1,1,NA,NA,NA,1
"13083","524_1_H","524",1,"H",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"13084","524_1_I","524",1,"I",1.82467556428105,2.6493511285621,1,1.66666666666667,1.66666666666667,1.66666666666667,1.74567111547386
"13085","524_1_J","524",1,"J",NA,NA,NA,NA,NA,NA,NA
"13086","524_1_K","524",1,"K",1.47348901511194,1.94697803022388,1,1.21564724302952,1.43129448605904,1,1.34456812907073
"13087","524_1_L","524",1,"L",1,1,1,NA,NA,NA,1
"13088","524_1_M","524",1,"M",NA,NA,NA,NA,NA,NA,NA
"13089","524_1_N","524",1,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"13090","524_1_O","524",1,"O",1,1,1,NA,NA,NA,1
"13091","524_1_P","524",1,"P",NA,NA,NA,NA,NA,NA,NA
"13092","524_1_Q","524",1,"Q",1,1,1,NA,NA,NA,1
"13093","524_1_R","524",1,"R",1,1,1,NA,NA,NA,1
"13094","524_1_S","524",1,"S",1,1,1,1,1,1,1
"13095","524_1_T","524",1,"T",1,1,1,1,1,1,1
"13096","524_1_V","524",1,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"13097","524_1_W","524",1,"W",1,1,1,1,1,1,1
"13098","524_1_X","524",1,"X",1.40948425582659,1.81896851165317,1,1.44494078742115,1.88988157484231,1,1.42721252162387
"13099","524_1_Y","524",1,"Y",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"13100","524_1_Z","524",1,"Z",1.42690387748177,1.85380775496353,1,1.93137084989848,2.46274169979695,1.4,1.67913736369012
"13101","525_1_C","525",1,"C",1,1,1,1,1,1,1
"13102","525_1_A","525",1,"A",1,1,1,NA,NA,NA,1
"13103","525_1_B","525",1,"B",1,1,1,1,1,1,1
"13104","525_1_D","525",1,"D",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"13105","525_1_E","525",1,"E",1,1,1,NA,NA,NA,1
"13106","525_1_F","525",1,"F",NA,NA,NA,NA,NA,NA,NA
"13107","525_1_G","525",1,"G",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"13108","525_1_H","525",1,"H",NA,NA,NA,NA,NA,NA,NA
"13109","525_1_I","525",1,"I",1,1,1,1.5,2,1,1.25
"13110","525_1_J","525",1,"J",NA,NA,NA,NA,NA,NA,NA
"13111","525_1_K","525",1,"K",1.09791763547136,1.19583527094272,1,2.18179283050743,3.36358566101486,1,1.63985523298939
"13112","525_1_L","525",1,"L",1,1,1,NA,NA,NA,1
