"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"5274","211_3_Y","211",3,"Y",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5275","211_3_Z","211",3,"Z",1.49112420904285,1.9822484180857,1,1.44066924718304,1.88133849436607,1,1.46589672811294
"5276","212_3_C","212",3,"C",2.06690552289953,3.13381104579907,1,1.48006585210389,1.96013170420779,1,1.77348568750171
"5277","212_3_A","212",3,"A",1,1,1,NA,NA,NA,1
"5278","212_3_B","212",3,"B",1.41437918615378,1.82875837230756,1,1.44041803936803,1.66518883570655,1.21564724302952,1.42739861276091
"5279","212_3_D","212",3,"D",1.67803827265043,2.35607654530087,1,1.26191246275869,1.52382492551739,1,1.46997536770456
"5280","212_3_E","212",3,"E",1.5,2,1,1,1,1,1.25
"5281","212_3_F","212",3,"F",1.70064460701774,2.40128921403548,1,1.44494078742115,1,1.88988157484231,1.57279269721945
"5282","212_3_G","212",3,"G",1.5635775945139,2.12715518902779,1,1,1,1,1.28178879725695
"5283","212_3_H","212",3,"H",1.94335715146503,2.88671430293005,1,1.5,1,2,1.72167857573251
"5284","212_3_I","212",3,"I",1.69055078897615,2.3811015779523,1,1.69365373832273,2.12034300419276,1.26696447245269,1.69210226364944
"5285","212_3_J","212",3,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"5286","212_3_K","212",3,"K",1.77926685621088,2.55853371242176,1,1.84676381555682,2.32424620641834,1.3692814246953,1.81301533588385
"5287","212_3_L","212",3,"L",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5288","212_3_M","212",3,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5289","212_3_N","212",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"5290","212_3_O","212",3,"O",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"5291","212_3_P","212",3,"P",1.5,2,1,NA,NA,NA,1.5
"5292","212_3_Q","212",3,"Q",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"5293","212_3_R","212",3,"R",1.47518375224612,1.95036750449224,1,1.69055078897615,2.3811015779523,1,1.58286727061114
"5294","212_3_S","212",3,"S",1.5534277883534,2.1068555767068,1,2.22455487186274,3.07982831903017,1.3692814246953,1.88899133010807
"5295","212_3_T","212",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"5296","212_3_V","212",3,"V",1.10979530895709,1.21959061791417,1,2.03050256515455,3.0610051303091,1,1.57014893705582
"5297","212_3_W","212",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"5298","212_3_X","212",3,"X",1.64585218407866,2.29170436815733,1,2.02208667354137,2.51948090284968,1.52469244423306,1.83396942881002
"5299","212_3_Y","212",3,"Y",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"5300","212_3_Z","212",3,"Z",1.45221788129188,1.90443576258376,1,1.65894854458126,2.11789708916253,1.2,1.55558321293657
"5301","213_3_C","213",3,"C",1.46890962043919,1.93781924087838,1,1.30190614024133,1.60381228048266,1,1.38540788034026
"5302","213_3_A","213",3,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5303","213_3_B","213",3,"B",1.44494078742115,1.88988157484231,1,1.46447098498666,1.69670647747999,1.23223549249333,1.45470588620391
"5304","213_3_D","213",3,"D",1.97187575459517,2.94375150919033,1,1.33333333333333,1.66666666666667,1,1.65260454396425
"5305","213_3_E","213",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5306","213_3_F","213",3,"F",1.6013539274599,2.20270785491979,1,2.04783176603764,2.71428571428571,1.38137781778956,1.82459284674877
"5307","213_3_G","213",3,"G",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"5308","213_3_H","213",3,"H",2.17849378751746,3.35698757503492,1,NA,NA,NA,2.17849378751746
"5309","213_3_I","213",3,"I",1.74947879610911,2.49895759221823,1,1.87959969737911,2.35919939475822,1.4,1.81453924674411
"5310","213_3_J","213",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5311","213_3_K","213",3,"K",1.75724421470074,2.51448842940149,1,1.84470944676179,2.2608323741256,1.42858651939798,1.80097683073127
"5312","213_3_L","213",3,"L",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5313","213_3_M","213",3,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5314","213_3_N","213",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"5315","213_3_O","213",3,"O",1.75021771103868,2.50043542207737,1,1,1,1,1.37510885551934
"5316","213_3_P","213",3,"P",1,1,1,NA,NA,NA,1
"5317","213_3_Q","213",3,"Q",1.82467556428105,2.6493511285621,1,1.66741118113173,1.66741118113173,1.66741118113173,1.74604337270639
"5318","213_3_R","213",3,"R",1,1,1,NA,NA,NA,1
"5319","213_3_S","213",3,"S",1.5534277883534,2.1068555767068,1,2.22455487186274,3.07982831903017,1.3692814246953,1.88899133010807
"5320","213_3_T","213",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5321","213_3_V","213",3,"V",1.12535918113911,1.25071836227823,1,2.27306479408726,3.54612958817451,1,1.69921198761318
"5322","213_3_W","213",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"5323","213_3_X","213",3,"X",1.44494078742115,1.88988157484231,1,1.24898411828465,1.30701987316567,1.19094836340363,1.3469624528529
"5324","213_3_Y","213",3,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"5325","213_3_Z","213",3,"Z",1.46303511212612,1.92607022425223,1,1.66741118113173,1.66741118113173,1.66741118113173,1.56522314662892
"5326","214_3_C","214",3,"C",1.80003753962371,2.60007507924741,1,1,1,1,1.40001876981185
"5327","214_3_A","214",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5328","214_3_B","214",3,"B",1.46663669015107,1.93327338030213,1,1.32469244423306,1.64938488846612,1,1.39566456719206
"5329","214_3_D","214",3,"D",1.69192840313401,2.38385680626801,1,1.4,1.8,1,1.545964201567
"5330","214_3_E","214",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5331","214_3_F","214",3,"F",1.40948425582659,1.81896851165317,1,1.5,2,1,1.45474212791329
"5332","214_3_G","214",3,"G",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"5333","214_3_H","214",3,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"5334","214_3_I","214",3,"I",2.31794699371157,3.63589398742314,1,1.738054992957,1.43129448605904,2.04481549985497,2.02800099333429
"5335","214_3_J","214",3,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"5336","214_3_K","214",3,"K",1.64726002314266,2.29452004628532,1,2.63928723832084,3.84552770232829,1.43304677431339,2.14327363073175
"5337","214_3_L","214",3,"L",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5338","214_3_M","214",3,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5339","214_3_N","214",3,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5340","214_3_O","214",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"5341","214_3_P","214",3,"P",1.5,2,1,NA,NA,NA,1.5
"5342","214_3_Q","214",3,"Q",1.8747296369986,2.74945927399721,1,1.5,2,1,1.6873648184993
"5343","214_3_R","214",3,"R",1.37738267530166,1.75476535060332,1,NA,NA,NA,1.37738267530166
"5344","214_3_S","214",3,"S",1.62766179492331,2.25532358984663,1,2.14226370024108,2.76336562033923,1.52116178014293,1.8849627475822
"5345","214_3_T","214",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5346","214_3_V","214",3,"V",1.24465067234151,1.48930134468302,1,1.73011648814455,2.4602329762891,1,1.48738358024303
"5347","214_3_W","214",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"5348","214_3_X","214",3,"X",1.44494078742115,1.88988157484231,1,1.24898411828465,1.30701987316567,1.19094836340363,1.3469624528529
"5349","214_3_Y","214",3,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"5350","214_3_Z","214",3,"Z",1.46166187609286,1.92332375218571,1,2.17880567243338,2.78641048734536,1.5712008575214,1.82023377426312
"5351","215_3_C","215",3,"C",1.88320514311961,2.76641028623921,1,1.30190614024133,1.60381228048266,1,1.59255564168047
"5352","215_3_A","215",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5353","215_3_B","215",3,"B",1.31579246625367,1.63158493250734,1,1.35817860384199,1.71635720768397,1,1.33698553504783
"5354","215_3_D","215",3,"D",1.46556950314693,1.93113900629386,1,1,1,1,1.23278475157347
"5355","215_3_E","215",3,"E",1.5,2,1,1,1,1,1.25
"5356","215_3_F","215",3,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"5357","215_3_G","215",3,"G",1.38979416887065,1.7795883377413,1,1,1,1,1.19489708443532
"5358","215_3_H","215",3,"H",1.72727779794557,2.45455559589115,1,1.5,1,2,1.61363889897279
"5359","215_3_I","215",3,"I",2.25115264020712,3.50230528041424,1,1.95809749712663,2.1035607165883,1.81263427766497,2.10462506866688
"5360","215_3_J","215",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5361","215_3_K","215",3,"K",1.58956323013975,2.17912646027949,1,2.56878035169474,3.82625105508768,1.3113096483018,2.07917179091724
"5362","215_3_L","215",3,"L",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"5363","215_3_M","215",3,"M",1,1,1,1,1,1,1
"5364","215_3_N","215",3,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5365","215_3_O","215",3,"O",1.68154168739993,2.36308337479987,1,1,1,1,1.34077084369997
"5366","215_3_P","215",3,"P",1.97999903005521,2.95999806011041,1,1,1,1,1.4899995150276
"5367","215_3_Q","215",3,"Q",1.48614299004096,1.97228598008191,1,1.44494078742115,1,1.88988157484231,1.46554188873106
"5368","215_3_R","215",3,"R",1.5,2,1,NA,NA,NA,1.5
"5369","215_3_S","215",3,"S",1.63730260221777,2.27460520443554,1,2.27236557280209,3.01132464326652,1.53340650233766,1.95483408750993
"5370","215_3_T","215",3,"T",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"5371","215_3_V","215",3,"V",1,1,1,2.21514239090612,3.43028478181225,1,1.60757119545306
"5372","215_3_W","215",3,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"5373","215_3_X","215",3,"X",1.36081608880499,1.72163217760997,1,1.61220846865627,2.10676987848901,1.11764705882353,1.48651227873063
"5374","215_3_Y","215",3,"Y",1.65445346998065,2.3089069399613,1,1,1,1,1.32722673499033
"5375","215_3_Z","215",3,"Z",1.42101138751866,1.84202277503731,1,2,2.5,1.5,1.71050569375933
"5376","216_3_C","216",3,"C",1.91543000929466,2.83086001858932,1,1,1,1,1.45771500464733
"5377","216_3_A","216",3,"A",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5378","216_3_B","216",3,"B",1.64942336374188,2.29884672748375,1,1,1,1,1.32471168187094
"5379","216_3_D","216",3,"D",1.97187575459517,2.94375150919033,1,1.33333333333333,1.66666666666667,1,1.65260454396425
"5380","216_3_E","216",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5381","216_3_F","216",3,"F",1.37738267530166,1.75476535060332,1,1.5,2,1,1.43869133765083
"5382","216_3_G","216",3,"G",1.38979416887065,1.7795883377413,1,1,1,1,1.19489708443532
"5383","216_3_H","216",3,"H",1.68154168739993,2.36308337479987,1,1.5,1,2,1.59077084369997
"5384","216_3_I","216",3,"I",2.04166997294834,3.08333994589669,1,2.10947570824873,2.21895141649746,2,2.07557284059854
"5385","216_3_J","216",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5386","216_3_K","216",3,"K",1.62732563037149,2.25465126074298,1,2.15308131266656,2.79134844980455,1.51481417552856,1.89020347151902
"5387","216_3_L","216",3,"L",1.49063584463461,1.98127168926922,1,1.91421356237309,2.82842712474619,1,1.70242470350385
"5388","216_3_M","216",3,"M",1,1,1,1,1,1,1
"5389","216_3_N","216",3,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5390","216_3_O","216",3,"O",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"5391","216_3_P","216",3,"P",1,1,1,NA,NA,NA,1
"5392","216_3_Q","216",3,"Q",1.54338972004886,2.08677944009772,1,1,1,1,1.27169486002443
"5393","216_3_R","216",3,"R",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"5394","216_3_S","216",3,"S",1.4180955978528,1.83619119570559,1,1.84936563604707,2.3968251318528,1.30190614024133,1.63373061694993
"5395","216_3_T","216",3,"T",1,1,1,1,1,1,1
"5396","216_3_V","216",3,"V",1.12535918113911,1.25071836227823,1,2.27306479408726,3.54612958817451,1,1.69921198761318
"5397","216_3_W","216",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"5398","216_3_X","216",3,"X",1.64585218407866,2.29170436815733,1,2.02208667354137,2.51948090284968,1.52469244423306,1.83396942881002
"5399","216_3_Y","216",3,"Y",1.764238739109,2.528477478218,1,1.19207274423084,1,1.38414548846169,1.47815574166992
"5400","216_3_Z","216",3,"Z",1.46303511212612,1.92607022425223,1,1.66741118113173,1.66741118113173,1.66741118113173,1.56522314662892
"5401","217_3_C","217",3,"C",1.96558149198269,2.93116298396539,1,1.37738267530166,1.75476535060332,1,1.67148208364218
"5402","217_3_A","217",3,"A",1,1,1,1,1,1,1
"5403","217_3_B","217",3,"B",1.44494078742115,1.88988157484231,1,1.46447098498666,1.69670647747999,1.23223549249333,1.45470588620391
"5404","217_3_D","217",3,"D",1.91198582822638,2.82397165645276,1,1.33333333333333,1.66666666666667,1,1.62265958077986
"5405","217_3_E","217",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5406","217_3_F","217",3,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"5407","217_3_G","217",3,"G",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"5408","217_3_H","217",3,"H",1.8747296369986,2.74945927399721,1,NA,NA,NA,1.8747296369986
"5409","217_3_I","217",3,"I",2.04166997294834,3.08333994589669,1,2.10947570824873,2.21895141649746,2,2.07557284059854
"5410","217_3_J","217",3,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"5411","217_3_K","217",3,"K",1.75333395238938,2.50666790477876,1,1.87220050256076,2.27655875380458,1.46784225131693,1.81276722747507
"5412","217_3_L","217",3,"L",1.60867372613661,2.21734745227321,1,1.91421356237309,2.82842712474619,1,1.76144364425485
"5413","217_3_M","217",3,"M",1.33652906337926,1.67305812675851,1,1,1,1,1.16826453168963
"5414","217_3_N","217",3,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"5415","217_3_O","217",3,"O",1.77331370294772,2.54662740589544,1,1,1,1,1.38665685147386
"5416","217_3_P","217",3,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5417","217_3_Q","217",3,"Q",1.40948425582659,1.81896851165317,1,NA,NA,NA,1.40948425582659
"5418","217_3_R","217",3,"R",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"5419","217_3_S","217",3,"S",1.62177555625029,2.24355111250057,1,1.74603672907485,2.06517902073906,1.42689443741065,1.68390614266257
"5420","217_3_T","217",3,"T",1.20870559056587,1.41741118113173,1,1,1,1,1.10435279528293
"5421","217_3_V","217",3,"V",1.12535918113911,1.25071836227823,1,2.27306479408726,3.54612958817451,1,1.69921198761318
"5422","217_3_W","217",3,"W",1.2681085930502,1.53621718610039,1,1.74924033199851,1.8126723038486,1.68580836014842,1.50867446252435
"5423","217_3_X","217",3,"X",1.64585218407866,2.29170436815733,1,2.02208667354137,2.51948090284968,1.52469244423306,1.83396942881002
"5424","217_3_Y","217",3,"Y",1.16610284562472,1.33220569124945,1,1,1,1,1.08305142281236
"5425","217_3_Z","217",3,"Z",1.49112420904285,1.9822484180857,1,2.43839814571691,3.20983181898113,1.66696447245269,1.96476117737988
"5426","218_3_C","218",3,"C",1.80003753962371,2.60007507924741,1,1,1,1,1.40001876981185
"5427","218_3_A","218",3,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5428","218_3_B","218",3,"B",1.71984062474575,2.43968124949149,1,1.50190614024133,1.60381228048266,1.4,1.61087338249354
"5429","218_3_D","218",3,"D",1.67443114669129,2.34886229338258,1,1.26191246275869,1.52382492551739,1,1.46817180472499
"5430","218_3_E","218",3,"E",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5431","218_3_F","218",3,"F",1.48006585210389,1.96013170420779,1,NA,NA,NA,1.48006585210389
"5432","218_3_G","218",3,"G",1.20001646486725,1.40003292973449,1,1,1,1,1.10000823243362
"5433","218_3_H","218",3,"H",1.97085671054159,2.94171342108318,1,NA,NA,NA,1.97085671054159
"5434","218_3_I","218",3,"I",2.04166997294834,3.08333994589669,1,2.10947570824873,2.21895141649746,2,2.07557284059854
"5435","218_3_J","218",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5436","218_3_K","218",3,"K",1.61393871770019,2.22787743540037,1,2.61351565941221,4.0601785235415,1.16685279528293,2.1137271885562
"5437","218_3_L","218",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"5438","218_3_M","218",3,"M",1,1,1,NA,NA,NA,1
"5439","218_3_N","218",3,"N",1,1,1,NA,NA,NA,1
"5440","218_3_O","218",3,"O",1.32469244423306,1.64938488846612,1,NA,NA,NA,1.32469244423306
"5441","218_3_P","218",3,"P",1,1,1,NA,NA,NA,1
"5442","218_3_Q","218",3,"Q",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"5443","218_3_R","218",3,"R",1.22216783896834,1.44433567793667,1,1.69055078897615,2.3811015779523,1,1.45635931397224
"5444","218_3_S","218",3,"S",1.63730260221777,2.27460520443554,1,2.27236557280209,3.01132464326652,1.53340650233766,1.95483408750993
"5445","218_3_T","218",3,"T",1,1,1,1,1,1,1
"5446","218_3_V","218",3,"V",1.16610284562472,1.33220569124945,1,2.07761232354064,3.15522464708129,1,1.62185758458268
"5447","218_3_W","218",3,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5448","218_3_X","218",3,"X",1.20870559056587,1.41741118113173,1,1.17806570669314,1.35613141338627,1,1.1933856486295
"5449","218_3_Y","218",3,"Y",2.0789656128453,3.15793122569061,1,1,1,1,1.53948280642265
"5450","218_3_Z","218",3,"Z",1.48756032776202,1.97512065552405,1,1.93137084989848,2.46274169979695,1.4,1.70946558883025
"5451","219_3_C","219",3,"C",1.80003753962371,2.60007507924741,1,1,1,1,1.40001876981185
"5452","219_3_A","219",3,"A",1,1,1,1,1,1,1
"5453","219_3_B","219",3,"B",1.10155351312869,1.20310702625738,1,1.3406605379734,1.68132107594681,1,1.22110702555105
"5454","219_3_D","219",3,"D",1.97187575459517,2.94375150919033,1,1.33333333333333,1.66666666666667,1,1.65260454396425
"5455","219_3_E","219",3,"E",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"5456","219_3_F","219",3,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"5457","219_3_G","219",3,"G",1.4957788399507,1.9915576799014,1,1,1,1,1.24788941997535
"5458","219_3_H","219",3,"H",2.1787798353623,3.3575596707246,1,NA,NA,NA,2.1787798353623
"5459","219_3_I","219",3,"I",1.5158094348444,2.03161886968881,1,1.90604722774895,2.3120944554979,1.5,1.71092833129668
"5460","219_3_J","219",3,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"5461","219_3_K","219",3,"K",1.73335942313687,2.46671884627375,1,2.31671600839592,3.03246161467321,1.60097040211863,2.0250377157664
"5462","219_3_L","219",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"5463","219_3_M","219",3,"M",1,1,1,1,1,1,1
"5464","219_3_N","219",3,"N",1,1,1,NA,NA,NA,1
"5465","219_3_O","219",3,"O",1.62201118677695,2.24402237355389,1,1,1,1,1.31100559338847
"5466","219_3_P","219",3,"P",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5467","219_3_Q","219",3,"Q",1.8747296369986,2.74945927399721,1,1.5,2,1,1.6873648184993
"5468","219_3_R","219",3,"R",1.5,2,1,NA,NA,NA,1.5
"5469","219_3_S","219",3,"S",1.44494078742115,1.88988157484231,1,1.85116904017229,2.41774178873749,1.2845962916071,1.64805491379672
"5470","219_3_T","219",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"5471","219_3_V","219",3,"V",1.1871446881336,1.3742893762672,1,1.68258676165553,2.36517352331106,1,1.43486572489456
"5472","219_3_W","219",3,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"5473","219_3_X","219",3,"X",1.48877094992726,1.97754189985451,1,1.35475271048379,1.44374086796802,1.26576455299956,1.42176183020552
"5474","219_3_Y","219",3,"Y",1.8649192815518,2.7298385631036,1,NA,NA,NA,1.8649192815518
"5475","219_3_Z","219",3,"Z",1.49383348750121,1.98766697500242,1,1.52483778219916,2.04967556439832,1,1.50933563485019
"5476","220_3_C","220",3,"C",1.96558149198269,2.93116298396539,1,1.37738267530166,1.75476535060332,1,1.67148208364218
"5477","220_3_A","220",3,"A",1.22878463249055,1.45756926498109,1,1,1,1,1.11439231624527
"5478","220_3_B","220",3,"B",1.31579246625367,1.63158493250734,1,1.35817860384199,1.71635720768397,1,1.33698553504783
"5479","220_3_D","220",3,"D",1.80447128751519,2.60894257503038,1,1,1,1,1.40223564375759
"5480","220_3_E","220",3,"E",1.5,2,1,NA,NA,NA,1.5
"5481","220_3_F","220",3,"F",1,1,1,NA,NA,NA,1
"5482","220_3_G","220",3,"G",1.34403539920586,1.68807079841173,1,1,1,1,1.17201769960293
"5483","220_3_H","220",3,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"5484","220_3_I","220",3,"I",1.69055078897615,2.3811015779523,1,1.69365373832273,2.12034300419276,1.26696447245269,1.69210226364944
"5485","220_3_J","220",3,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"5486","220_3_K","220",3,"K",1.61393871770019,2.22787743540037,1,2.61351565941221,4.0601785235415,1.16685279528293,2.1137271885562
"5487","220_3_L","220",3,"L",1.25349653288627,1.50699306577254,1,1.5,2,1,1.37674826644313
"5488","220_3_M","220",3,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"5489","220_3_N","220",3,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"5490","220_3_O","220",3,"O",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"5491","220_3_P","220",3,"P",1.5,2,1,NA,NA,NA,1.5
"5492","220_3_Q","220",3,"Q",1.8747296369986,2.74945927399721,1,1.5,2,1,1.6873648184993
"5493","220_3_R","220",3,"R",1.4056312949576,1.8112625899152,1,1.69055078897615,2.3811015779523,1,1.54809104196688
"5494","220_3_S","220",3,"S",1.19207274423084,1.38414548846169,1,1.49383348750121,1.98766697500242,1,1.34295311586603
"5495","220_3_T","220",3,"T",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"5496","220_3_V","220",3,"V",1,1,1,2.2289894612451,3.4579789224902,1,1.61449473062255
"5497","220_3_W","220",3,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5498","220_3_X","220",3,"X",1.48732109707356,1.97464219414711,1,1.32558492151142,1.47319352805437,1.17797631496846,1.40645300929249
"5499","220_3_Y","220",3,"Y",1.81234516952313,2.62469033904626,1,1,1,1,1.40617258476157
"5500","220_3_Z","220",3,"Z",1.21825068786709,1.43650137573418,1,2.38988157484231,3.77976314968462,1,1.8040661313547
"5501","221_3_C","221",3,"C",2.06690552289953,3.13381104579907,1,1.48006585210389,1.96013170420779,1,1.77348568750171
"5502","221_3_A","221",3,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"5503","221_3_B","221",3,"B",1.58762216725024,2.17524433450049,1,1.41652243678128,1.59034989860556,1.24269497495699,1.50207230201576
"5504","221_3_D","221",3,"D",1.91198582822638,2.82397165645276,1,1.33333333333333,1.66666666666667,1,1.62265958077986
"5505","221_3_E","221",3,"E",1,1,1,1,1,1,1
"5506","221_3_F","221",3,"F",1.56865431871751,2.13730863743501,1,1.44494078742115,1,1.88988157484231,1.50679755306933
"5507","221_3_G","221",3,"G",1.33948978750668,1.67897957501336,1,1,1,1,1.16974489375334
"5508","221_3_H","221",3,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"5509","221_3_I","221",3,"I",1.5158094348444,2.03161886968881,1,1.90604722774895,2.3120944554979,1.5,1.71092833129668
"5510","221_3_J","221",3,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"5511","221_3_K","221",3,"K",1.75342124005811,2.50684248011623,1,2.34990672117993,3.11527925739095,1.58453418496891,2.05166398061902
"5512","221_3_L","221",3,"L",1.60867372613661,2.21734745227321,1,1.91421356237309,2.82842712474619,1,1.76144364425485
"5513","221_3_M","221",3,"M",1,1,1,1,1,1,1
"5514","221_3_N","221",3,"N",1,1,1,NA,NA,NA,1
"5515","221_3_O","221",3,"O",1.49383348750121,1.98766697500242,1,NA,NA,NA,1.49383348750121
"5516","221_3_P","221",3,"P",1.78428380370778,2.56856760741556,1,1,1,1,1.39214190185389
"5517","221_3_Q","221",3,"Q",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5518","221_3_R","221",3,"R",1.11965771536453,1.23931543072907,1,1.69055078897615,2.3811015779523,1,1.40510425217034
"5519","221_3_S","221",3,"S",1.44494078742115,1.88988157484231,1,1.85116904017229,2.41774178873749,1.2845962916071,1.64805491379672
"5520","221_3_T","221",3,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"5521","221_3_V","221",3,"V",1.10979530895709,1.21959061791417,1,2.03050256515455,3.0610051303091,1,1.57014893705582
"5522","221_3_W","221",3,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"5523","221_3_X","221",3,"X",1.49383348750121,1.98766697500242,1,1.80931137273468,2.2898757706222,1.32874697484717,1.65157243011795
"5524","221_3_Y","221",3,"Y",1.49430484915279,1.98860969830558,1,1.37738267530166,1.75476535060332,1,1.43584376222723
"5525","221_3_Z","221",3,"Z",1.32469244423306,1.64938488846612,1,1.79320464492947,2.58640928985893,1,1.55894854458126
"5526","222_3_C","222",3,"C",1.70367324465075,2.40734648930151,1,1.37738267530166,1.75476535060332,1,1.54052795997621
