"","Number.of.Genotypes","Weighted.Linkage.Density"
"21480",6,2.30907821438281
"21481",7,2.52761886303117
"21482",8,2.35244228963816
"21483",9,2.16367556148632
"21484",10,2.28174221613676
"21485",11,2.50812946043021
"21486",12,2.41007573930068
"21487",13,2.28962829660229
"21488",14,2.35672550635492
"21489",15,2.18314666104931
"21490",16,2.42954577936693
"21491",17,2.35090890148596
"21492",18,2.30836562842548
"21493",19,2.23046155880991
"21494",20,2.29421624013805
"21495",21,2.30408561237348
"21496",22,2.29421624013805
"21497",23,2.1849329567816
"21498",24,2.22484249866303
"21499",25,2.22484249866303
"21500",26,2.22484249866303
"21501",2,1.74485190469921
"21502",3,2.33162132572072
"21503",4,1.96568198715281
"21504",5,2.31102253935102
"21505",6,2.36743545341879
"21506",7,1.85484391533652
"21507",8,2.45150827644497
"21508",9,1.70293277764566
"21509",10,2.38559234037628
"21510",11,2.14324370770653
"21511",12,2.02351125850663
"21512",13,2.17395990655918
"21513",14,2.38313462534741
"21514",15,2.20766838060542
"21515",16,2.40258029831178
"21516",17,2.24446226917657
"21517",18,2.21493262612398
"21518",19,2.30551353137435
"21519",20,2.30408561237348
"21520",21,2.3282241520737
"21521",22,2.31564952551723
"21522",23,2.27723381186822
"21523",24,2.1781511970577
"21524",25,2.22484249866303
"21525",26,2.22484249866303
"21526",2,1.41344359120135
"21527",3,2.26863259288631
"21528",4,2.3715285039827
"21529",5,2.21004645754646
"21530",6,2.63400618274653
"21531",7,2.30955046942331
"21532",8,2.27788837820341
"21533",9,2.06567199557771
"21534",10,2.18624493601801
"21535",11,2.21643197460218
"21536",12,2.42819745815118
"21537",13,2.54823968070099
"21538",14,2.41960082528077
"21539",15,2.23082287089541
"21540",16,2.38256572375466
"21541",17,2.38105634616416
"21542",18,2.46127467415609
"21543",19,2.25622715183688
"21544",20,2.21493262612398
"21545",21,2.27394493735401
"21546",22,2.29110933333102
"21547",23,2.26846984879448
"21548",24,2.14563010522011
"21549",25,2.23046155880991
"21550",26,2.22484249866303
"21551",2,2.46391824873489
"21552",3,2.31355686397928
"21553",4,2.12647810882269
"21554",5,2.25115079304585
"21555",6,1.86809264938296
"21556",7,2.40231039200683
"21557",8,2.35185774733444
"21558",9,2.43879535151685
"21559",10,1.84800518966017
"21560",11,2.05256769389711
"21561",12,2.2218651451959
"21562",13,2.35559125739865
"21563",14,2.53764827200879
"21564",15,2.39050103484541
"21565",16,2.23046155880991
"21566",17,2.46355127547521
"21567",18,2.22775435249174
"21568",19,2.35633218908873
"21569",20,2.27723381186822
"21570",21,2.27723381186822
"21571",22,2.25257351004524
"21572",23,2.29110933333102
"21573",24,2.23046155880991
"21574",25,2.22484249866303
"21575",26,2.22484249866303
"21576",2,2.26093311634422
"21577",3,1.66666666666667
"21578",4,2.46379567493811
"21579",5,2.23693567354962
"21580",6,2.29751832095858
"21581",7,2.28307261178147
"21582",8,2.14543064932873
"21583",9,2.17359411888682
"21584",10,2.41170690485194
"21585",11,2.46526874701146
"21586",12,2.4648096609144
"21587",13,1.98739015097668
"21588",14,2.27592523718336
"21589",15,2.34407185596825
"21590",16,2.09031023912676
"21591",17,2.40267368447243
"21592",18,2.12059709524511
"21593",19,2.30408561237348
"21594",20,2.26091894604534
"21595",21,2.3099027304798
"21596",22,2.29110933333102
"21597",23,2.25622715183688
"21598",24,2.1849329567816
"21599",25,2.22484249866303
"21600",26,2.22484249866303
"21601",2,1.45701456068398
"21602",3,2.29160198567658
"21603",4,2.36274148391685
"21604",5,1.88517553906151
"21605",6,2.35520527394923
"21606",7,1.60606483162131
"21607",8,2.20732393053715
"21608",9,2.37775916248666
"21609",10,2.30870814141394
"21610",11,2.15026469830502
"21611",12,2.50963787988113
"21612",13,2.26632482269528
"21613",14,2.22645808942518
"21614",15,2.25476535060332
"21615",16,2.24584525349332
"21616",17,2.46705664083847
"21617",18,2.37569556240826
"21618",19,2.29110933333102
"21619",20,2.06905593724372
"21620",21,2.1781511970577
"21621",22,2.29421624013805
"21622",23,2.1849329567816
"21623",24,2.1781511970577
"21624",25,2.22484249866303
"21625",26,2.22484249866303
"21626",2,1.20952997020695
"21627",3,2.62205193524539
"21628",4,2.20047624002811
"21629",5,1.79322268765119
"21630",6,2.22493333691026
"21631",7,2.13050723245177
"21632",8,2.20509608946993
"21633",9,2.20011002121226
"21634",10,2.1070225693894
"21635",11,2.450874000386
"21636",12,2.54619746631175
"21637",13,2.24519775622299
"21638",14,2.33449735510943
"21639",15,2.34445208369938
"21640",16,2.33183968830558
"21641",17,2.38773526475578
"21642",18,2.37934782781387
"21643",19,2.25044314488306
"21644",20,2.31614910797169
"21645",21,2.25257351004524
"21646",22,2.35277585118217
"21647",23,2.25622715183688
"21648",24,2.22484249866303
"21649",25,2.23046155880991
"21650",26,2.22484249866303
"21651",2,1.66666666666667
"21652",3,2.24177830237421
"21653",4,2.16685279528293
"21654",5,1.91746394084103
"21655",6,2.28210013768145
"21656",7,1.7330449460276
"21657",8,2.66473157922861
"21658",9,2.39419259415682
"21659",10,2.25939109439353
"21660",11,2.18953139581695
"21661",12,2.08492058984143
"21662",13,2.56163183875236
"21663",14,2.32743360140381
"21664",15,2.33899565496659
"21665",16,2.26481856015778
"21666",17,2.43674446563684
"21667",18,2.21687536372424
"21668",19,2.24584525349332
"21669",20,2.25622715183688
"21670",21,2.31614910797169
"21671",22,2.22484249866303
"21672",23,2.19036140930734
"21673",24,2.14563010522011
"21674",25,2.22484249866303
"21675",26,2.22484249866303
"21676",2,1.74011014076748
"21677",3,2.12205231372702
"21678",4,1.62704722490949
"21679",5,1.27057703686088
"21680",6,2.02698408414071
"21681",7,2.37338754928313
"21682",8,2.39231114412246
"21683",9,2.41652557116522
"21684",10,2.00544349708626
"21685",11,2.1253595497711
"21686",12,2.09449152269928
"21687",13,2.3673398376023
"21688",14,2.31032160448337
"21689",15,2.21643197460218
"21690",16,2.18712097591198
"21691",17,2.23046155880991
"21692",18,2.1781511970577
"21693",19,2.22383661568894
"21694",20,2.30836562842548
"21695",21,2.25044314488306
"21696",22,2.29421624013805
"21697",23,2.1781511970577
"21698",24,2.25601920025414
"21699",25,2.23046155880991
"21700",26,2.22484249866303
"21701",2,1.71246934549879
"21702",3,2.41197946046575
"21703",4,2.49145327111738
"21704",5,2.17593307446265
"21705",6,1.98560576272137
"21706",7,2.35892986260546
"21707",8,2.28157061423386
"21708",9,1.90359972096937
"21709",10,2.43728433243707
"21710",11,2.09826412869521
"21711",12,2.22812407052201
"21712",13,2.51679367207994
"21713",14,2.07583676195496
"21714",15,2.08651672219437
"21715",16,1.90743628279657
"21716",17,2.46355127547521
"21717",18,2.34599602310326
"21718",19,2.22484249866303
"21719",20,2.30408561237348
"21720",21,2.3099027304798
"21721",22,2.29421624013805
"21722",23,2.22484249866303
"21723",24,2.22484249866303
"21724",25,2.27723381186822
"21725",26,2.22484249866303
"21726",2,2.3690906169186
"21727",3,1.71228451320732
"21728",4,2.39820967096665
"21729",5,2.37627863721937
"21730",6,2.45518451467121
"21731",7,2.5219659635979
"21732",8,2.37892372789862
"21733",9,2.39370806159223
"21734",10,2.4442481757078
"21735",11,2.35796755204775
"21736",12,2.28943151266804
"21737",13,2.29333119973696
"21738",14,2.19036140930734
"21739",15,2.38618213311729
"21740",16,2.25476535060332
"21741",17,2.21643197460218
"21742",18,2.30836562842548
"21743",19,2.18201832588399
"21744",20,2.26665880617109
"21745",21,2.1781511970577
"21746",22,2.31614910797169
"21747",23,2.25622715183688
"21748",24,2.1849329567816
"21749",25,2.22484249866303
"21750",26,2.22484249866303
"21751",2,1.3767239782697
"21752",3,2.21422892763838
"21753",4,1.62809282611817
"21754",5,2.10151313357409
"21755",6,2.27407833514424
"21756",7,2.00419196205622
"21757",8,1.73513138441922
"21758",9,2.42037390215745
"21759",10,2.02611917454693
"21760",11,1.98981008207551
"21761",12,2.40528590426274
"21762",13,2.12296601062663
"21763",14,2.28210730313073
"21764",15,2.14915791885528
"21765",16,2.49716985646623
"21766",17,2.33382039265832
"21767",18,2.27723381186822
"21768",19,2.1781511970577
"21769",20,2.1781511970577
"21770",21,2.25191161421597
"21771",22,2.3099027304798
"21772",23,2.36683726394266
"21773",24,2.27723381186822
"21774",25,2.23046155880991
"21775",26,2.22484249866303
"21776",2,2.63628481880396
"21777",3,1.95988393669591
"21778",4,2.25920447584663
"21779",5,1.748242465444
"21780",6,1.36188554851678
"21781",7,2.44015401732205
"21782",8,2.25957988535821
"21783",9,2.35532903779173
"21784",10,2.51792236287319
"21785",11,1.81559883608604
"21786",12,2.27756657267968
"21787",13,2.61545150707225
"21788",14,2.41495287039297
"21789",15,2.40439601015297
"21790",16,2.37399436716762
"21791",17,1.9775421626086
"21792",18,2.29761017790241
"21793",19,2.27723381186822
"21794",20,2.27526474542568
"21795",21,2.32793941105476
"21796",22,2.29110933333102
"21797",23,2.23046155880991
"21798",24,2.1781511970577
"21799",25,2.22484249866303
"21800",26,2.22484249866303
"21801",2,1.66100387077456
"21802",3,2.17178561635958
"21803",4,1.85280875122464
"21804",5,2.06404468068219
"21805",6,1.41825511686777
"21806",7,2.24822974424166
"21807",8,2.32733378840453
"21808",9,2.21593217503489
"21809",10,2.45332569575635
"21810",11,2.43587775121178
"21811",12,2.28339427524627
"21812",13,2.49473732138067
"21813",14,2.25078664616007
"21814",15,2.1891953654454
"21815",16,2.45428295884024
"21816",17,2.25225771935042
"21817",18,2.40560183207078
"21818",19,2.27723381186822
"21819",20,2.26846984879448
"21820",21,2.29421624013805
"21821",22,2.19376031336124
"21822",23,2.1781511970577
"21823",24,2.1849329567816
"21824",25,2.23046155880991
"21825",26,2.22484249866303
"21826",2,2.22013078591119
"21827",3,1
"21828",4,1.86696447245269
"21829",5,2.17891650063229
"21830",6,2.42491181164982
"21831",7,2.43877529238628
"21832",8,2.21723904353294
"21833",9,2.48267539889868
"21834",10,1.92515293098644
"21835",11,2.39521155528909
"21836",12,2.35633218908873
"21837",13,2.42898290953277
"21838",14,1.98685349391915
"21839",15,2.41142446526441
"21840",16,2.50449251899507
"21841",17,2.24987683063738
"21842",18,2.21975179559486
"21843",19,2.32793941105476
"21844",20,2.31614910797169
"21845",21,2.31614910797169
"21846",22,2.31564952551723
"21847",23,2.14563010522011
"21848",24,2.1781511970577
"21849",25,2.22484249866303
"21850",26,2.22484249866303
"21851",2,2.22685335292617
"21852",3,2.28807823540845
"21853",4,1.95688592289968
"21854",5,2.26943111738461
"21855",6,2.38200781342103
"21856",7,2.24023199537833
"21857",8,1.97862010329563
"21858",9,2.21884090046738
"21859",10,2.2672995373059
"21860",11,2.34154083128708
"21861",12,2.30198323202431
"21862",13,2.17723244405863
"21863",14,2.27526474542568
"21864",15,2.14030557613473
"21865",16,2.35873912878367
"21866",17,2.32796654808716
"21867",18,2.32793941105476
"21868",19,2.31614910797169
"21869",20,2.25257351004524
"21870",21,2.31614910797169
"21871",22,2.3099027304798
"21872",23,2.1781511970577
"21873",24,2.22484249866303
"21874",25,2.22484249866303
"21875",26,2.22484249866303
"21876",2,1.53920007670956
"21877",3,1.33370559056587
"21878",4,1.44494078742115
"21879",5,2.41223363243712
"21880",6,2.33393359241873
"21881",7,1.94977861546488
"21882",8,1.85974045142484
"21883",9,2.44067662521855
"21884",10,2.49160996326028
"21885",11,2.3172825485753
"21886",12,2.32985477377402
"21887",13,2.07314341540884
"21888",14,2.41653234446035
"21889",15,2.25044314488306
"21890",16,2.25622715183688
"21891",17,2.41382709691056
"21892",18,2.23046155880991
"21893",19,2.1781511970577
"21894",20,2.215507639195
"21895",21,2.14563010522011
"21896",22,2.30408561237348
"21897",23,2.23046155880991
"21898",24,2.1781511970577
"21899",25,2.22484249866303
"21900",26,2.22484249866303
"21901",2,1.27057703686088
"21902",3,2.12119291352546
"21903",4,1
"21904",5,1.79322268765119
"21905",6,2.06610247342516
"21906",7,1.5
"21907",8,2.01738610435582
"21908",9,2.60640592742554
"21909",10,2.3791023100719
"21910",11,2.05745753395526
"21911",12,2.10039195206465
"21912",13,2.36751250058683
"21913",14,2.39795089715624
"21914",15,2.40105224700815
"21915",16,2.40351810964874
"21916",17,2.29109951087708
"21917",18,2.22653586988882
"21918",19,2.14157211039084
"21919",20,2.25257351004524
"21920",21,2.1781511970577
"21921",22,2.23046155880991
"21922",23,2.22484249866303
"21923",24,2.1849329567816
"21924",25,2.22484249866303
"21925",26,2.22484249866303
"21926",2,1.37738267530166
"21927",3,1.22180946627549
"21928",4,2.00306213676077
"21929",5,2.35272440312499
"21930",6,2.26841781333476
"21931",7,2.73731310849876
"21932",8,2.10474605362125
"21933",9,2.28625128725602
"21934",10,2.23980618092117
"21935",11,2.52977014921651
"21936",12,2.41840172070449
"21937",13,2.29109951087708
"21938",14,2.25210477586794
"21939",15,2.29060862719941
"21940",16,2.24148851856457
"21941",17,2.41920868998264
"21942",18,2.42358180323738
"21943",19,2.19631175354254
"21944",20,2.31614910797169
"21945",21,2.35250421738587
"21946",22,2.27723381186822
"21947",23,2.25622715183688
"21948",24,2.1849329567816
"21949",25,2.23046155880991
"21950",26,2.22484249866303
"21951",2,1.75898185468435
"21952",3,2.37485000336422
"21953",4,1.84607431668954
"21954",5,1.89366348915975
"21955",6,2.36902842139395
"21956",7,2.49822248347999
"21957",8,2.51197331163468
"21958",9,2.02208667354137
"21959",10,2.19786615627212
"21960",11,2.40241108519668
"21961",12,2.34906126440031
"21962",13,2.29086064229812
"21963",14,2.44851417174659
"21964",15,2.22484249866303
"21965",16,2.29068800278977
"21966",17,2.19796018736768
"21967",18,2.25044314488306
"21968",19,2.25601920025414
"21969",20,2.26665880617109
"21970",21,2.1781511970577
"21971",22,2.31614910797169
"21972",23,2.19036140930734
"21973",24,2.22484249866303
"21974",25,2.22484249866303
"21975",26,2.22484249866303
"21976",2,2.21692853197795
"21977",3,2.0866820810491
"21978",4,2.33725332178957
"21979",5,2.18198540502863
"21980",6,2.02998004078014
"21981",7,2.14425377263534
"21982",8,2.52960093921784
"21983",9,2.24739676007158
"21984",10,2.47319639528112
"21985",11,2.33839814571691
"21986",12,2.29007789453629
"21987",13,2.29594409892749
"21988",14,2.36924805378998
"21989",15,2.52985060687518
"21990",16,2.44400756721704
"21991",17,2.45491242156583
"21992",18,2.22775435249174
"21993",19,2.25257351004524
"21994",20,2.23046155880991
"21995",21,2.31564952551723
"21996",22,2.23046155880991
"21997",23,2.25622715183688
"21998",24,2.1781511970577
"21999",25,2.22484249866303
"22000",26,2.22484249866303
"22001",2,1.39298310504486
"22002",3,2.37485000336422
"22003",4,2.4479493978121
"22004",5,2.39909708386024
"22005",6,2.07814669253569
"22006",7,2.21060322171261
"22007",8,2.4184168756856
"22008",9,2.54231622663817
"22009",10,2.53381340798969
"22010",11,1.92585692704562
"22011",12,2.29594409892749
"22012",13,2.31875608679089
"22013",14,2.44515087948441
"22014",15,2.29491969409943
"22015",16,2.25852011156655
"22016",17,2.2905887725057
"22017",18,2.30408561237348
"22018",19,2.25257351004524
"22019",20,2.1849329567816
"22020",21,2.29421624013805
"22021",22,2.22484249866303
"22022",23,2.25622715183688
"22023",24,2.1849329567816
"22024",25,2.23046155880991
"22025",26,2.22484249866303
"22026",2,1.4480985495092
"22027",3,1.94296446770821
"22028",4,2.43182121719745
"22029",5,2.33693330745128
"22030",6,1.30190614024133
"22031",7,2.18686441470764
"22032",8,2.56062400454325
"22033",9,2.11384925871476
"22034",10,2.42595152861495
"22035",11,2.32097456678243
"22036",12,2.48556448960134
"22037",13,2.44005943522569
"22038",14,2.29243372034081
"22039",15,2.1211231113681
"22040",16,2.25390331965385
"22041",17,2.2483814444268
"22042",18,2.43715681539709
"22043",19,2.3282241520737
"22044",20,2.08651672219437
"22045",21,2.31614910797169
"22046",22,2.35250421738587
"22047",23,2.23046155880991
"22048",24,2.23046155880991
"22049",25,2.19036140930734
"22050",26,2.22484249866303
"22051",2,1.69055078897615
"22052",3,1.53392894490539
"22053",4,2.12233557091862
"22054",5,2.13008505922495
"22055",6,2.28995521602436
"22056",7,1.89852572338853
"22057",8,2.44839303939663
"22058",9,2.25415582465452
"22059",10,2.33662391936586
"22060",11,2.18182371761071
"22061",12,2.05126960655175
"22062",13,2.4292622452342
"22063",14,2.09904880242632
"22064",15,2.32366128872859
"22065",16,2.37436593236074
"22066",17,2.50449251899507
"22067",18,2.36366901356275
"22068",19,2.34599602310326
"22069",20,2.22484249866303
"22070",21,2.1849329567816
"22071",22,2.3099027304798
"22072",23,2.25601920025414
"22073",24,2.23046155880991
"22074",25,2.23046155880991
"22075",26,2.22484249866303
"22076",2,1.9404571691793
"22077",3,2.16239225561724
"22078",4,2.24773316618875
"22079",5,2.22274764521626
"22080",6,1.34290418007421
"22081",7,1.91470623240551
"22082",8,2.49600804020017
"22083",9,2.18210502165442
"22084",10,2.71672473315825
"22085",11,2.30870814141394
"22086",12,2.38345701996352
"22087",13,2.20062194871986
"22088",14,2.4105268074479
"22089",15,2.33031212161983
"22090",16,2.169896345276
"22091",17,2.14563010522011
"22092",18,2.0285579858797
"22093",19,2.16865256020801
"22094",20,2.3099027304798
"22095",21,2.23046155880991
"22096",22,2.31614910797169
"22097",23,2.25622715183688
"22098",24,2.22484249866303
"22099",25,2.22484249866303
"22100",26,2.22484249866303
"22101",2,1.8576100125265
"22102",3,1
"22103",4,2.55646323394786
"22104",5,2.37378032743379
"22105",6,2.06072412663702
"22106",7,2.41665456220501
"22107",8,2.08140596298486
"22108",9,2.34016652131299
"22109",10,2.36338948456761
"22110",11,2.4784480259071
"22111",12,2.38510137901545
"22112",13,2.30551353137435
"22113",14,1.79862123630178
"22114",15,2.20785315550552
"22115",16,2.06489602069402
"22116",17,2.12842065704438
"22117",18,2.08651672219437
"22118",19,2.22484249866303
"22119",20,2.1849329567816
"22120",21,2.25044314488306
"22121",22,2.25044314488306
"22122",23,2.22484249866303
"22123",24,2.1781511970577
"22124",25,2.23046155880991
"22125",26,2.22484249866303
"22126",2,2.33131010367392
"22127",3,1.94296446770821
"22128",4,2.38203440310134
"22129",5,1.38030001398826
"22130",6,2.2444367355055
"22131",7,2.11401296969939
"22132",8,2.09821134319446
"22133",9,2.32075106028161
"22134",10,2.30683063890401
"22135",11,2.12432693707239
"22136",12,2.26341984123823
"22137",13,2.16874201360283
"22138",14,2.02759753577685
"22139",15,2.22158892862721
"22140",16,2.2762042331244
"22141",17,2.34376143079092
"22142",18,2.31937849485266
"22143",19,2.26091894604534
"22144",20,2.28918871842862
"22145",21,2.1849329567816
"22146",22,2.27723381186822
"22147",23,2.1849329567816
"22148",24,2.19036140930734
"22149",25,2.22484249866303
"22150",26,2.22484249866303
"22151",2,2.0841213586456
"22152",3,2.03214726671267
"22153",4,2.49145327111738
"22154",5,2.32266804791856
"22155",6,2.19068890889478
"22156",7,2.09381232471588
"22157",8,1.92463990891974
"22158",9,2.38367251762724
"22159",10,2.51809972332817
"22160",11,2.31991175499394
"22161",12,2.4430947771472
"22162",13,2.36238875907037
"22163",14,2.19338941393697
"22164",15,2.2943599805594
"22165",16,2.22596591338056
"22166",17,2.38732383872071
"22167",18,2.41575442019186
"22168",19,2.38538524451913
"22169",20,2.28918871842862
"22170",21,2.35277585118217
"22171",22,2.31614910797169
"22172",23,2.1781511970577
"22173",24,2.1849329567816
"22174",25,2.22484249866303
"22175",26,2.22484249866303
"22176",2,1.74309389928124
"22177",3,1.93137084989848
"22178",4,2.2970335618549
"22179",5,2.30575974372395
"22180",6,1.94834484674802
"22181",7,2.41198728515191
"22182",8,2.40495679528808
"22183",9,2.34067088434441
"22184",10,2.52999106393102
"22185",11,2.22682514147886
"22186",12,2.41142446526441
"22187",13,2.21995462128532
"22188",14,2.37597489963884
"22189",15,2.37343787273196
"22190",16,2.12066103693823
"22191",17,2.23046155880991
"22192",18,2.19376031336124
"22193",19,2.36683726394266
"22194",20,2.19036140930734
"22195",21,2.25257351004524
"22196",22,2.35633218908873
"22197",23,2.1849329567816
"22198",24,2.1849329567816
"22199",25,2.22484249866303
"22200",26,2.22484249866303
"22201",2,1.35829872384826
"22202",3,2.34101912610108
"22203",4,2.60176340596199
"22204",5,2.4534445444739
"22205",6,2.24384520653461
"22206",7,2.21566635961238
"22207",8,2.62431041454746
"22208",9,2.16874201360283
"22209",10,2.47340106146003
"22210",11,2.38555344251943
"22211",12,2.39810626084336
"22212",13,2.18953139581695
"22213",14,2.15951148872329
"22214",15,2.13812826546922
"22215",16,2.31614910797169
"22216",17,2.20786379105043
"22217",18,2.29110933333102
"22218",19,2.18201832588399
"22219",20,2.29109951087708
"22220",21,2.14563010522011
"22221",22,2.22484249866303
"22222",23,2.22484249866303
"22223",24,2.22484249866303
"22224",25,2.22484249866303
"22225",26,2.22484249866303
"22226",2,2.71438149982683
"22227",3,2.26069531892554
"22228",4,2.29343336524116
"22229",5,2.40455729415149
"22230",6,2.36062572507563
"22231",7,2.31203821776583
"22232",8,2.10870879272975
"22233",9,2.49821602004886
"22234",10,2.33479965031725
"22235",11,2.40560183207078
"22236",12,2.41183992344275
"22237",13,2.17417791565518
"22238",14,2.36231872804507
"22239",15,2.4139406240365
"22240",16,2.35277585118217
"22241",17,2.40560183207078
"22242",18,2.41959073572879
"22243",19,2.38509285858153
"22244",20,2.31614910797169
"22245",21,2.1781511970577
"22246",22,2.3282241520737
"22247",23,2.22484249866303
"22248",24,2.14563010522011
"22249",25,2.22484249866303
"22250",26,2.22484249866303
"22251",2,1.56657474637819
"22252",3,2.37849669989527
"22253",4,2.05048887397511
"22254",5,1.98496978026693
"22255",6,2.31763020491711
"22256",7,2.40560070892453
"22257",8,2.36868584493951
"22258",9,2.17271272076767
"22259",10,2.33698308079957
"22260",11,2.26161056157911
"22261",12,2.33195382272193
"22262",13,2.38509285858153
"22263",14,2.23903412506686
"22264",15,2.25268948035385
"22265",16,2.40351810964874
"22266",17,2.26399075667872
"22267",18,2.30146855121703
"22268",19,2.16452163366851
"22269",20,2.29109951087708
"22270",21,2.0285579858797
"22271",22,2.13555658754725
"22272",23,2.13524453511048
"22273",24,2.1849329567816
"22274",25,2.22484249866303
"22275",26,2.22484249866303
"22276",2,2.26093311634422
"22277",3,1.95767056817038
"22278",4,2.19481430966965
"22279",5,2.16070346869544
"22280",6,2.30806914421238
"22281",7,2.36422216087805
"22282",8,2.44919677699478
"22283",9,2.4315008382686
"22284",10,2.31786580829187
"22285",11,2.49665353359913
"22286",12,2.25279915710593
"22287",13,2.69590620930943
"22288",14,2.21292140538587
"22289",15,2.22026811818415
"22290",16,2.19774815685604
"22291",17,2.31564952551723
"22292",18,2.14065710074991
"22293",19,2.2483814444268
"22294",20,2.27723381186822
"22295",21,2.1849329567816
"22296",22,2.29421624013805
"22297",23,2.1781511970577
"22298",24,2.25601920025414
"22299",25,2.22484249866303
"22300",26,2.22484249866303
"22301",2,1.99833532235117
"22302",3,1
"22303",4,2.20876393639516
"22304",5,2.33507448157542
"22305",6,2.23852067493242
"22306",7,2.27164608751498
"22307",8,1.99812138557723
"22308",9,2.25509618909622
"22309",10,2.38371685318258
"22310",11,2.30802837036972
"22311",12,2.38732383872071
"22312",13,2.13729451670901
"22313",14,2.54155083008003
"22314",15,2.12515484049748
"22315",16,2.17125124582255
"22316",17,2.35741969409943
"22317",18,2.28962829660229
"22318",19,2.27529462658435
"22319",20,2.1781511970577
"22320",21,2.25044314488306
"22321",22,2.23046155880991
"22322",23,2.22484249866303
"22323",24,2.26846984879448
"22324",25,2.23046155880991
"22325",26,2.22484249866303
"22326",2,1.83745823263534
"22327",3,1.72747011702566
"22328",4,2.240217569039
"22329",5,1.99876686745951
"22330",6,1.75395661834439
"22331",7,2.1376353173856
"22332",8,1.8
"22333",9,2.59648893264667
"22334",10,2.46114098108993
"22335",11,2.46672570036402
"22336",12,2.24320436507188
"22337",13,2.43433424833011
"22338",14,2.30230653180586
"22339",15,2.33872515657025
"22340",16,2.26760557846695
"22341",17,1.96031892094234
"22342",18,2.23046155880991
"22343",19,2.32097456678243
"22344",20,2.1781511970577
"22345",21,2.22484249866303
"22346",22,2.1849329567816
"22347",23,2.1781511970577
"22348",24,2.1849329567816
"22349",25,2.22484249866303
"22350",26,2.22484249866303
"22351",2,1.75898185468435
"22352",3,2.33418420700769
"22353",4,1.6
"22354",5,2.19111791180994
"22355",6,2.35256792021626
"22356",7,2.29580050516967
"22357",8,2.46066357681579
"22358",9,2.13619269603061
"22359",10,2.58056659737824
"22360",11,2.07445506716554
"22361",12,2.07379590889405
"22362",13,2.62360841505349
"22363",14,2.16321032457707
"22364",15,2.46272892358565
"22365",16,2.20736806808751
"22366",17,2.25044314488306
"22367",18,2.14563010522011
"22368",19,2.3282241520737
"22369",20,2.22484249866303
"22370",21,2.19036140930734
"22371",22,2.31614910797169
"22372",23,2.27723381186822
"22373",24,2.22484249866303
"22374",25,2.22484249866303
"22375",26,2.22484249866303
"22376",2,1.30827508113376
"22377",3,1.98519964154922
"22378",4,1.649499040697
"22379",5,2.14563010522011
"22380",6,2.29809883635515
"22381",7,1.91372144340354
"22382",8,2.35532903779173
"22383",9,2.43599189047677
"22384",10,2.23441594709229
"22385",11,2.4471513980606
"22386",12,2.26581164949036
"22387",13,2.34243489085729
"22388",14,2.13555658754725
"22389",15,2.41650484580055
"22390",16,2.21071340691715
"22391",17,2.47900484580055
"22392",18,2.26334477224359
"22393",19,2.2218651451959
"22394",20,2.28918871842862
"22395",21,2.14563010522011
"22396",22,2.29421624013805
"22397",23,2.13555658754725
"22398",24,2.27723381186822
"22399",25,2.22484249866303
"22400",26,2.22484249866303
"22401",2,2.43183973074357
"22402",3,1
"22403",4,2.37733384870035
"22404",5,1.25158845020111
"22405",6,2.30613219257871
"22406",7,2.13604762647369
"22407",8,2.2961443584909
"22408",9,2.27664667886435
"22409",10,2.28896126259342
"22410",11,2.05168034288329
"22411",12,2.543508570219
"22412",13,2.45284307672801
"22413",14,2.31119304131283
"22414",15,2.27284070748453
"22415",16,2.18601513251206
"22416",17,2.21493262612398
"22417",18,2.21643197460218
"22418",19,2.25622715183688
"22419",20,2.29421624013805
"22420",21,2.2510735156692
"22421",22,2.26846984879448
"22422",23,2.1781511970577
"22423",24,2.22484249866303
"22424",25,2.23046155880991
"22425",26,2.22484249866303
"22426",2,2.53885609849506
"22427",3,2.16415153472722
"22428",4,2.32970303396692
"22429",5,2.37439141467171
"22430",6,1.84964259631196
"22431",7,2.04204940676451
"22432",8,2.23385778647073
"22433",9,2.4964017469493
"22434",10,2.15973407068583
"22435",11,2.67273261212616
"22436",12,2.41142446526441
"22437",13,2.244997914029
"22438",14,2.27297483579928
"22439",15,2.15210661001667
"22440",16,2.34599602310326
"22441",17,2.26835935442306
"22442",18,2.45012443434701
"22443",19,2.18953139581695
"22444",20,2.21995462128532
"22445",21,2.1781511970577
"22446",22,2.25044314488306
"22447",23,2.1781511970577
"22448",24,2.23046155880991
"22449",25,2.22484249866303
"22450",26,2.22484249866303
"22451",2,1
"22452",3,2.14481063865368
"22453",4,2.33684418634251
"22454",5,1.72377374738554
"22455",6,2.4425590015099
"22456",7,2.27364736769752
"22457",8,2.77010752478307
"22458",9,2.36751250058683
"22459",10,1.98884692155162
"22460",11,2.21643197460218
"22461",12,2.4430947771472
"22462",13,2.10215228715553
"22463",14,2.0285579858797
"22464",15,2.09086110910549
"22465",16,2.30146855121703
"22466",17,2.37502019931344
"22467",18,2.25044314488306
"22468",19,2.19631175354254
"22469",20,2.32793941105476
"22470",21,2.29109951087708
"22471",22,2.29421624013805
"22472",23,2.23046155880991
"22473",24,2.1849329567816
"22474",25,2.23046155880991
"22475",26,2.22484249866303
"22476",2,1.66666666666667
"22477",3,2.35375804153602
"22478",4,2.124195985817
"22479",5,2.6642445256872
"22480",6,2.13306285553948
"22481",7,2.22455487186274
