"","unique.sim","sim.number","genotype.richness","reps.sampled","link.density.plant_gall","generality.HL.plant_gall","vulnerability.LL.plant_gall","link.density.gall_ptoid","generality.HL.gall_ptoid","vulnerability.LL.gall_ptoid","total.gall.abund","total.gall_ptoid.abund","total_complexity","total_complexity.check","plants_sampled"
"7854","315_4_4",315,4,4,1.73075119892438,1,2.46150239784876,2.35273572953074,1.54119850051218,3.16427295854929,5.6875,2,2.04174346422756,2.04174346422756,16
"7855","315_5_4",315,5,4,1.66626130826303,1,2.33252261652605,2.2093996678567,1.33770171330357,3.08109762240984,7.75,2.7,1.93783048805987,1.93783048805987,20
"7856","315_6_4",315,6,4,1.20870559056587,1,1.41741118113173,2.18747460707747,1.24255859517357,3.13239061898136,4.75,1.375,1.69809009882167,1.69809009882167,24
"7857","315_7_4",315,7,4,2.1502181878779,1,3.30043637575581,2.21263025889504,1.78264959689297,2.64261092089711,5.25,0.958333333333333,2.18142422338647,2.18142422338647,28
"7858","315_8_4",315,8,4,1.21241402469494,1,1.42482804938987,2.23859417383877,1.42415367599977,3.05303467167776,3.9375,0.8125,1.72550409926685,1.72550409926685,32
"7859","315_9_4",315,9,4,1.84791935077561,1,2.69583870155121,2.0943820953742,1.70158367537303,2.48718051537538,7.28125,2.34375,1.9711507230749,1.9711507230749,36
"7860","315_10_4",315,10,4,1.79088135210477,1,2.58176270420955,2.25495087179741,1.58005189032939,2.92984985326544,5.8125,1.78125,2.02291611195109,2.02291611195109,40
"7861","315_11_4",315,11,4,1.75603172414634,1,2.51206344829267,2.44425005468566,1.33085914420292,3.55764096516839,7,2.13888888888889,2.100140889416,2.100140889416,44
"7862","315_12_4",315,12,4,1.78945618986824,1,2.57891237973648,2.48566022908979,1.5135941221348,3.45772633604479,6.63636363636364,2.40909090909091,2.13755820947902,2.13755820947902,48
"7863","315_13_4",315,13,4,1.86276502662152,1,2.72553005324305,2.47074002779091,1.81174591522649,3.12973414035533,5.2,1.675,2.16675252720622,2.16675252720622,52
"7864","315_14_4",315,14,4,1.73677615298108,1,2.47355230596216,2.49573578066498,1.464533535326,3.52693802600397,6.25,1.975,2.11625596682303,2.11625596682303,56
"7865","315_15_4",315,15,4,1.8080138846953,1,2.6160277693906,2.60740258500355,1.64082213293938,3.57398303706771,7.57692307692308,2.09615384615385,2.20770823484942,2.20770823484942,60
"7866","315_16_4",315,16,4,1.90787175621913,1,2.81574351243826,1.98757565307377,1.46378628670843,2.51136501943912,5.14583333333333,1.41666666666667,1.94772370464645,1.94772370464645,64
"7867","315_17_4",315,17,4,1.18619172420842,1,1.37238344841685,2.49746187392805,1.4969837595742,3.49793998828189,4.66666666666667,1.33333333333333,1.84182679906824,1.84182679906824,68
"7868","315_18_4",315,18,4,1.8941237109592,1,2.7882474219184,2.41163732865053,1.64524141912029,3.17803323818076,5.10714285714286,1.55357142857143,2.15288051980486,2.15288051980486,72
"7869","315_19_4",315,19,4,2.06580045574995,1,3.1316009114999,2.58896078812586,2.06349337993073,3.11442819632099,5.15625,1.328125,2.3273806219379,2.3273806219379,76
"7870","315_20_4",315,20,4,1.80014858871767,1,2.60029717743534,2.61642794434453,1.63364495045643,3.59921093823264,5.85294117647059,1.73529411764706,2.2082882665311,2.2082882665311,80
"7871","315_21_4",315,21,4,1.93828852734115,1,2.8765770546823,2.53599568115906,2.1049919588834,2.96699940343472,6.45,1.76666666666667,2.23714210425011,2.23714210425011,84
"7872","315_22_4",315,22,4,2.09077072849217,1,3.18154145698434,2.63165214108754,2.03144612700358,3.2318581551715,5.375,1.375,2.36121143478986,2.36121143478986,88
"7873","315_23_4",315,23,4,1.88441892768131,1,2.76883785536263,2.40142544886382,1.52400758064584,3.2788433170818,5.46875,1.46875,2.14292218827257,2.14292218827257,92
"7874","315_24_4",315,24,4,1.93712478849296,1,2.87424957698592,2.67084096097502,1.85474848142565,3.4869334405244,5.5,1.6875,2.30398287473399,2.30398287473399,96
"7875","315_25_4",315,25,4,1.91715107501624,1,2.83430215003249,2.60267531475687,1.68321684043073,3.52213378908301,6.78333333333333,1.81666666666667,2.25991319488656,2.25991319488656,100
"7876","316_1_4",316,1,4,1.27775490812699,1,1.55550981625399,2.59737073245523,1.35572872597933,3.83901273893113,19,5.25,1.93756282029111,1.93756282029111,4
"7877","316_2_4",316,2,4,1.20870559056587,1,1.41741118113173,2.67902338675015,1.4885115120233,3.86953526147701,11.75,4.375,1.94386448865801,1.94386448865801,8
"7878","316_3_4",316,3,4,1.18908270747248,1,1.37816541494496,2.02446728529407,1.43086962671601,2.61806494387212,8.25,3.08333333333333,1.60677499638327,1.60677499638327,12
"7879","316_4_4",316,4,4,1.25349653288627,1,1.50699306577254,2.18683183157921,1.40041801170195,2.97324565145647,8.1875,3.125,1.72016418223274,1.72016418223274,16
"7880","316_5_4",316,5,4,1.65684268584389,1,2.31368537168778,2.31689437909875,1.45346029944174,3.18032845875577,12.05,4.3,1.98686853247132,1.98686853247132,20
"7881","316_6_4",316,6,4,1.65902329120973,1,2.31804658241946,2.28805624853335,1.52086393900582,3.05524855806087,10.3333333333333,3.375,1.97353976987154,1.97353976987154,24
"7882","316_7_4",316,7,4,1.98608708191709,1,2.97217416383418,2.33347454101455,1.72759645884653,2.93935262318257,4.5,1,2.15978081146582,2.15978081146582,28
"7883","316_8_4",316,8,4,1.78978208153318,1,2.57956416306636,2.30953273746659,1.5535827647663,3.06548271016688,4.83333333333333,1.41666666666667,2.04965740949988,2.04965740949988,32
"7884","316_9_4",316,9,4,1.76447848050617,1,2.52895696101233,2.58733952355343,1.75729674541597,3.41738230169089,6.1875,2.34375,2.1759090020298,2.1759090020298,36
"7885","316_10_4",316,10,4,1.78347166802207,1,2.56694333604413,2.22227001711512,1.45765346414822,2.98688657008201,7.47222222222222,2.41666666666667,2.00287084256859,2.00287084256859,40
"7886","316_11_4",316,11,4,1.92021495534776,1,2.84042991069552,2.37367233708729,1.92678693340267,2.82055774077192,6.65,2,2.14694364621753,2.14694364621753,44
"7887","316_12_4",316,12,4,1.93853683340375,1,2.8770736668075,2.28297053246924,1.58494789037908,2.98099317455941,5.72222222222222,1.83333333333333,2.1107536829365,2.1107536829365,48
"7888","316_13_4",316,13,4,1.90284311863348,1,2.80568623726695,2.58905547589894,1.91693427246761,3.26117667933026,6.04166666666667,1.52083333333333,2.24594929726621,2.24594929726621,52
"7889","316_14_4",316,14,4,1.81992553727573,1,2.63985107455146,2.39105741548382,1.58806939121278,3.19404543975485,4.91666666666667,1.41666666666667,2.10549147637977,2.10549147637977,56
"7890","316_15_4",316,15,4,1.87323709617299,1,2.74647419234598,2.26657249076849,1.49878718873012,3.03435779280687,5.39583333333333,1.125,2.06990479347074,2.06990479347074,60
"7891","316_16_4",316,16,4,1.67386150516485,1,2.34772301032969,2.2665058462983,1.48472535532025,3.04828633727635,6.94444444444444,2.47222222222222,1.97018367573157,1.97018367573157,64
"7892","316_17_4",316,17,4,2.0130286519678,1,3.02605730393561,2.50290134094893,2.02870589032793,2.97709679156993,6.78125,1.765625,2.25796499645837,2.25796499645837,68
"7893","316_18_4",316,18,4,1.8162549340106,1,2.63250986802121,2.46061242952852,1.59146536629801,3.32975949275904,5.73214285714286,1.44642857142857,2.13843368176956,2.13843368176956,72
"7894","316_19_4",316,19,4,1.87643346771845,1,2.75286693543691,2.52978083335509,1.95538648574937,3.10417518096081,6.75,2.046875,2.20310715053677,2.20310715053677,76
"7895","316_20_4",316,20,4,1.7902204243152,1,2.58044084863041,2.55434311397728,1.49361681756776,3.6150694103868,5.5625,1.640625,2.17228176914624,2.17228176914624,80
"7896","316_21_4",316,21,4,1.85868960660662,1,2.71737921321325,2.62476999744735,1.74592031891842,3.50361967597628,6,1.68333333333333,2.24172980202699,2.24172980202699,84
"7897","316_22_4",316,22,4,1.92547702177133,1,2.85095404354265,2.5126393644911,1.63689408267003,3.38838464631217,6.78125,1.84375,2.21905819313121,2.21905819313121,88
"7898","316_23_4",316,23,4,1.96040733325427,1,2.92081466650853,2.19393990528516,1.41743034596369,2.97044946460663,6.51785714285714,1.96428571428571,2.07717361926971,2.07717361926971,92
"7899","316_24_4",316,24,4,1.98825098466746,1,2.97650196933493,2.23570213141471,1.54066598166021,2.93073828116922,6.39583333333333,1.41666666666667,2.11197655804109,2.11197655804109,96
"7900","316_25_4",316,25,4,1.83818434630463,1,2.67636869260926,2.35010706293027,1.57212457198044,3.1280895538801,6.73611111111111,2.05555555555556,2.09414570461745,2.09414570461745,100
"7901","317_1_4",317,1,4,1.25349653288627,1,1.50699306577254,1,1,1,3,0.25,1.12674826644313,1.12674826644313,4
"7902","317_2_4",317,2,4,1.53365796943611,1,2.06731593887221,2.03388420143551,1,3.06776840287102,6,1.375,1.78377108543581,1.78377108543581,8
"7903","317_3_4",317,3,4,1.86153481427583,1,2.72306962855167,1.78747908350446,1.37694315566674,2.19801501134218,6.25,2,1.82450694889015,1.82450694889015,12
"7904","317_4_4",317,4,4,1.80007392448668,1,2.60014784897336,2.23452869222999,1.55873005274112,2.91032733171885,6.4375,1.5625,2.01730130835833,2.01730130835833,16
"7905","317_5_4",317,5,4,2.16649677806243,1,3.33299355612487,1.95608838531389,1.60008231512987,2.3120944554979,2.9375,0.5,2.06129258168816,2.06129258168816,20
"7906","317_6_4",317,6,4,2.08412170064679,1,3.16824340129359,1.97320917393772,1.24393967852037,2.70247866935506,3.29166666666667,0.583333333333333,2.02866543729226,2.02866543729226,24
"7907","317_7_4",317,7,4,1.16337933672276,1,1.32675867344553,2.05079621017888,1.39419451180216,2.70739790855559,5.04166666666667,1.75,1.60708777345082,1.60708777345082,28
"7908","317_8_4",317,8,4,2.07366987670562,1,3.14733975341124,2.11991976094824,1.24269497495699,2.99714454693949,7.39285714285714,1.57142857142857,2.09679481882693,2.09679481882693,32
"7909","317_9_4",317,9,4,1.6977662988481,1,2.39553259769621,2.12659060194104,1.3847595779448,2.86842162593729,6.03571428571429,1.82142857142857,1.91217845039457,1.91217845039457,36
"7910","317_10_4",317,10,4,2.03259465017479,1,3.06518930034957,2.22422796148522,1.37848355549516,3.06997236747528,5.3125,1.09375,2.12841130583,2.12841130583,40
"7911","317_11_4",317,11,4,1.94253362251295,1,2.8850672450259,2.6443392594651,1.99185678090413,3.29682173802607,6.5,2.27777777777778,2.29343644098903,2.29343644098903,44
"7912","317_12_4",317,12,4,1.89487776894586,1,2.78975553789172,2.47380479013859,2.07760616413172,2.87000341614545,7.35714285714286,2.35714285714286,2.18434127954222,2.18434127954222,48
"7913","317_13_4",317,13,4,1.85667688611926,1,2.71335377223852,2.35089418634042,1.64962985977945,3.05215851290138,6.20833333333333,2.10416666666667,2.10378553622984,2.10378553622984,52
"7914","317_14_4",317,14,4,1.92120478329517,1,2.84240956659034,2.4895332985015,1.95581897393999,3.02324762306302,6.39583333333333,1.875,2.20536904089834,2.20536904089834,56
"7915","317_15_4",317,15,4,1.81982114853464,1,2.63964229706928,1.80811020312974,1.38128653410103,2.23493387215845,3.66666666666667,1.35416666666667,1.81396567583219,1.81396567583219,60
"7916","317_16_4",317,16,4,1.85806179673378,1,2.71612359346756,2.42053645045056,1.77299905751028,3.06807384339084,5.97916666666667,1.95833333333333,2.13929912359217,2.13929912359217,64
"7917","317_17_4",317,17,4,1.98196310930738,1,2.96392621861477,2.20080311611578,1.41063543524486,2.99097079698669,5.9,1.7,2.09138311271158,2.09138311271158,68
"7918","317_18_4",317,18,4,1.92833854016287,1,2.85667708032574,2.56684532341099,1.58388839462516,3.54980225219682,6.66071428571429,1.98214285714286,2.24759193178693,2.24759193178693,72
"7919","317_19_4",317,19,4,2.03234901069423,1,3.06469802138847,2.44497618106857,1.90553003594071,2.98442232619642,6.609375,1.765625,2.2386625958814,2.2386625958814,76
"7920","317_20_4",317,20,4,1.91565074436392,1,2.83130148872783,2.54147355652109,1.80543887886085,3.27750823418134,6.33333333333333,1.53333333333333,2.22856215044251,2.22856215044251,80
"7921","317_21_4",317,21,4,2.01945674814872,1,3.03891349629744,2.61764238448554,2.04365147758197,3.19163329138912,4.546875,1.25,2.31854956631713,2.31854956631713,84
"7922","317_22_4",317,22,4,1.89613712944558,1,2.79227425889116,2.48282955963857,1.6780823712077,3.28757674806944,5.6,1.58333333333333,2.18948334454208,2.18948334454208,88
"7923","317_23_4",317,23,4,2.00295731139143,1,3.00591462278285,2.47266849689823,1.68379335963148,3.26154363416499,6.078125,1.59375,2.23781290414483,2.23781290414483,92
"7924","317_24_4",317,24,4,1.90612960932933,1,2.81225921865867,2.43853427027068,1.81715412871999,3.05991441182137,6.55263157894737,2.09210526315789,2.17233193980001,2.17233193980001,96
"7925","317_25_4",317,25,4,1.91163766415091,1,2.82327532830183,2.38159131960296,1.81881710973618,2.94436552946975,6.38235294117647,1.94117647058824,2.14661449187694,2.14661449187694,100
"7926","318_1_4",318,1,4,1.11965771536453,1,1.23931543072907,2.57867666340839,1.49077549125546,3.66657783556131,19.75,7,1.84916718938646,1.84916718938646,4
"7927","318_2_4",318,2,4,1.17806570669314,1,1.35613141338627,2.19698759767458,1.3336469378475,3.06032825750167,8.125,2.5,1.68752665218386,1.68752665218386,8
"7928","318_3_4",318,3,4,2.06273399655524,1,3.12546799311048,2.23466858555151,2.09500227589445,2.37433489520857,5.75,1.5,2.14870129105337,2.14870129105337,12
"7929","318_4_4",318,4,4,1.68741897046343,1,2.37483794092686,1.97214792555292,1.41345409451088,2.53084175659496,5.375,1.375,1.82978344800818,1.82978344800818,16
"7930","318_5_4",318,5,4,1.844299174233,1,2.688598348466,2.25206967486123,1.3929903023706,3.11114904735185,3.7,1.3,2.04818442454711,2.04818442454711,20
"7931","318_6_4",318,6,4,1.75431868836603,1,2.50863737673206,2.43752751608582,1.35543548109832,3.51961955107333,8.29166666666667,2.29166666666667,2.09592310222593,2.09592310222593,24
"7932","318_7_4",318,7,4,1.88346223139352,1,2.76692446278705,2.38836798303696,1.74180807788594,3.03492788818799,5.21428571428571,1.96428571428571,2.13591510721524,2.13591510721524,28
"7933","318_8_4",318,8,4,1.65467276654107,1,2.30934553308215,2.52038110400728,1.27899181470082,3.76177039331374,7.35714285714286,2.60714285714286,2.08752693527418,2.08752693527418,32
"7934","318_9_4",318,9,4,1.93445156074351,1,2.86890312148703,2.01443404895106,1.27818828341623,2.75067981448588,7.35714285714286,1.82142857142857,1.97444280484729,1.97444280484729,36
"7935","318_10_4",318,10,4,1.91618646282935,1,2.8323729256587,2.2774957835594,1.580903179927,2.97408838719181,4.25,1.34375,2.09684112319438,2.09684112319438,40
"7936","318_11_4",318,11,4,1.67793697201267,1,2.35587394402533,2.28335952339915,1.44327195068038,3.12344709611793,5.90625,1.90625,1.98064824770591,1.98064824770591,44
"7937","318_12_4",318,12,4,1.95808683067321,1,2.91617366134641,2.43982528487147,1.52779236113987,3.35185820860306,7.06818181818182,1.70454545454545,2.19895605777234,2.19895605777234,48
"7938","318_13_4",318,13,4,2.07404692867468,1,3.14809385734937,2.46508123201093,1.96391084566963,2.96625161835223,7.25,1.9,2.26956408034281,2.26956408034281,52
"7939","318_14_4",318,14,4,1.88238414195595,1,2.76476828391189,2.47478462585662,1.79289153340989,3.15667771830336,6.275,1.7,2.17858438390628,2.17858438390628,56
"7940","318_15_4",318,15,4,1.94738708888974,1,2.89477417777948,2.55839848588704,1.83646881935933,3.28032815241476,5.90909090909091,1.95454545454545,2.25289278738839,2.25289278738839,60
"7941","318_16_4",318,16,4,1.97026025232691,1,2.94052050465381,2.43578009226167,1.58993830213249,3.28162188239084,5.72916666666667,1.83333333333333,2.20302017229429,2.20302017229429,64
"7942","318_17_4",318,17,4,2.03468680124206,1,3.06937360248411,2.33359994899148,1.94218100721978,2.72501889076319,5.84090909090909,1.56818181818182,2.18414337511677,2.18414337511677,68
"7943","318_18_4",318,18,4,1.90915400275537,1,2.81830800551075,2.39436954678298,1.91855382822251,2.87018526534344,6.41071428571429,1.96428571428571,2.15176177476918,2.15176177476918,72
"7944","318_19_4",318,19,4,1.76604252746785,1,2.5320850549357,2.59805498817839,1.58582720664585,3.61028276971093,5.5625,1.64583333333333,2.18204875782312,2.18204875782312,76
"7945","318_20_4",318,20,4,1.88279026680291,1,2.76558053360581,2.22951607473965,1.36854151766266,3.09049063181665,6.13636363636364,1.79545454545455,2.05615317077128,2.05615317077128,80
"7946","318_21_4",318,21,4,2.00482229450121,1,3.00964458900242,2.23344910263887,1.52185602202876,2.94504218324898,6.08928571428571,1.57142857142857,2.11913569857004,2.11913569857004,84
"7947","318_22_4",318,22,4,1.83903707157819,1,2.67807414315637,2.24075365695996,1.39317253251872,3.0883347814012,5.05769230769231,1.82692307692308,2.03989536426907,2.03989536426907,88
"7948","318_23_4",318,23,4,1.81266066920735,1,2.62532133841469,2.50265567820274,1.59564121447104,3.40967014193444,6.25,1.88157894736842,2.15765817370504,2.15765817370504,92
"7949","318_24_4",318,24,4,1.89092029509605,1,2.78184059019211,2.39689446393276,1.63612944737532,3.15765948049021,6.31666666666667,1.8,2.14390737951441,2.14390737951441,96
"7950","318_25_4",318,25,4,1.91201619245893,1,2.82403238491785,2.15974097630607,1.50885050427608,2.81063144833606,5.48529411764706,1.51470588235294,2.0358785843825,2.0358785843825,100
"7951","319_1_4",319,1,4,1.22878463249055,1,1.45756926498109,1.32558492151142,1.17797631496846,1.47319352805437,7.5,3.75,1.27718477700098,1.27718477700098,4
"7952","319_2_4",319,2,4,1.37738267530166,1,1,2.4091289668168,1,3.8182579336336,4.125,1.875,1.89325582105923,1.7045644834084,8
"7953","319_3_4",319,3,4,1.60179928394359,1,2.20359856788719,2.04197154534804,1.28752965737269,2.79641343332339,6.41666666666667,1.75,1.82188541464582,1.82188541464582,12
"7954","319_4_4",319,4,4,1.86914699727389,1,2.73829399454778,2.14972311454127,1.29045097580438,3.00899525327816,4.5625,1.5,2.00943505590758,2.00943505590758,16
"7955","319_5_4",319,5,4,1.58587518048246,1,2.17175036096492,2.29671000633739,1.36026542447923,3.23315458819556,7.7,2.8,1.94129259340992,1.94129259340993,20
"7956","319_6_4",319,6,4,1.88257220701935,1,2.7651444140387,2.35487892117966,1.69809361716194,3.01166422519738,8.75,2.6875,2.11872556409951,2.1187255640995,24
"7957","319_7_4",319,7,4,1.91317232830743,1,2.82634465661486,2.12821509293506,1.7330449460276,2.52338523984251,7.41666666666667,1.5,2.02069371062124,2.02069371062124,28
"7958","319_8_4",319,8,4,1.86161351746927,1,2.72322703493855,2.0814407700674,1.30130106999962,2.86158047013519,6.875,2.1875,1.97152714376834,1.97152714376834,32
"7959","319_9_4",319,9,4,1.81303916513121,1,2.62607833026242,2.50485821249923,1.65994920366501,3.34976722133345,7.96428571428571,2.42857142857143,2.15894868881522,2.15894868881522,36
"7960","319_10_4",319,10,4,1.89347042270829,1,2.78694084541658,2.58320329484417,1.89218896393963,3.27421762574871,5.925,1.55,2.23833685877623,2.23833685877623,40
"7961","319_11_4",319,11,4,1.114494604744,1,1.228989209488,2.69215311700062,1.68028873073563,3.70401750326562,7.625,2.59375,1.90332386087231,1.90332386087231,44
"7962","319_12_4",319,12,4,1.99197910902107,1,2.98395821804213,2.2748318751588,1.5705759364251,2.97908781389249,7.525,2.175,2.13340549208993,2.13340549208993,48
"7963","319_13_4",319,13,4,1.80171784965653,1,2.60343569931306,2.51163390046306,2.00848088780812,3.014786913118,6.02777777777778,2.11111111111111,2.1566758750598,2.1566758750598,52
"7964","319_14_4",319,14,4,1.70125762416963,1,2.40251524833926,2.43710228091766,1.70539406137386,3.16881050046147,5.45,1.5,2.06917995254365,2.06917995254365,56
"7965","319_15_4",319,15,4,1.94560055859635,1,2.89120111719271,2.52916877395219,1.58895697902346,3.46938056888093,6.3125,1.77083333333333,2.23738466627427,2.23738466627427,60
"7966","319_16_4",319,16,4,1.95588164503296,1,2.91176329006591,2.3726415151642,1.53808313580997,3.20719989451842,6.22916666666667,1.83333333333333,2.16426158009858,2.16426158009858,64
"7967","319_17_4",319,17,4,2.00407664046482,1,3.00815328092965,2.55260545064124,1.87966916326481,3.22554173801768,6.86666666666667,1.7,2.27834104555303,2.27834104555303,68
"7968","319_18_4",319,18,4,1.94843484395607,1,2.89686968791215,2.59513392723454,2.06955184740988,3.1207160070592,5.25,1.375,2.27178438559531,2.27178438559531,72
"7969","319_19_4",319,19,4,1.79413217646561,1,2.58826435293122,2.26368640564499,1.39752767317572,3.12984513811427,4.75,1.51785714285714,2.0289092910553,2.0289092910553,76
"7970","319_20_4",319,20,4,1.90729540203697,1,2.81459080407393,2.44432134273357,1.83388821791682,3.05475446755033,5.80357142857143,1.73214285714286,2.17580837238527,2.17580837238527,80
"7971","319_21_4",319,21,4,2.01945972932452,1,3.03891945864904,2.33549229548487,1.73035699253468,2.94062759843505,4.83928571428571,1.375,2.17747601240469,2.17747601240469,84
"7972","319_22_4",319,22,4,1.96586140791772,1,2.93172281583544,2.50568692769443,1.79631002197464,3.21506383341421,6.203125,1.90625,2.23577416780607,2.23577416780607,88
"7973","319_23_4",319,23,4,2.00974335054523,1,3.01948670109046,2.49900999223885,1.69288776181446,3.30513222266325,5.609375,1.609375,2.25437667139204,2.25437667139204,92
"7974","319_24_4",319,24,4,1.93081852360108,1,2.86163704720217,2.64273960202588,1.97235973474914,3.31311946930261,6.78125,1.953125,2.28677906281348,2.28677906281348,96
"7975","319_25_4",319,25,4,1.90887085771474,1,2.81774171542948,2.4964470594741,1.79698147359804,3.19591264535017,5.42647058823529,1.77941176470588,2.20265895859442,2.20265895859442,100
"7976","320_1_4",320,1,4,1,NA,NA,1,1,1,4.75,0.5,1,NA,4
"7977","320_2_4",320,2,4,1.114494604744,1,1.228989209488,1.40948425582659,1,1.81896851165317,3.75,0.875,1.26198943028529,1.26198943028529,8
"7978","320_3_4",320,3,4,1.74489779137864,1,2.48979558275729,2.24281295868745,1.49578607184567,2.98983984552923,10.75,4.58333333333333,1.99385537503305,1.99385537503305,12
"7979","320_4_4",320,4,4,1.24295924261067,1,1.48591848522135,2.51670458511678,1.57046217504555,3.46294699518801,4.6875,1.1875,1.87983191386373,1.87983191386373,16
"7980","320_5_4",320,5,4,1.65700049254123,1,2.31400098508245,2.31478384141344,1.39664253997433,3.23292514285255,7.375,1.9375,1.98589216697733,1.98589216697733,20
"7981","320_6_4",320,6,4,1.80090605586217,1,2.60181211172434,1.69630877511857,1.24704655359783,2.1455709966393,7.15,2.05,1.74860741549037,1.74860741549037,24
"7982","320_7_4",320,7,4,1.88067813254961,1,2.76135626509922,2.47068902866481,1.61700624978207,3.32437180754756,4.70833333333333,1.45833333333333,2.17568358060721,2.17568358060721,28
"7983","320_8_4",320,8,4,1.96850224626184,1,2.93700449252368,2.02188080473774,1.38990828169713,2.65385332777835,8.14285714285714,1.78571428571429,1.99519152549979,1.99519152549979,32
"7984","320_9_4",320,9,4,1.66562970154063,1,2.33125940308125,2.5339318253247,1.58257289164643,3.48529075900297,8.82142857142857,2.89285714285714,2.09978076343266,2.09978076343266,36
"7985","320_10_4",320,10,4,1.82404230754647,1,2.64808461509294,2.43890655470235,1.76285784679308,3.11495526261162,7.05555555555556,2.19444444444444,2.13147443112441,2.13147443112441,40
"7986","320_11_4",320,11,4,2.14440444913536,1,3.28880889827071,2.12000921742328,1.88626785709145,2.35375057775511,7.30555555555556,2,2.13220683327932,2.13220683327932,44
"7987","320_12_4",320,12,4,1.71405814853835,1,2.42811629707669,2.24107794728517,1.39184380615603,3.09031208841431,6.95,2.625,1.97756804791176,1.97756804791176,48
"7988","320_13_4",320,13,4,2.0042249873277,1,3.0084499746554,2.57107535562171,1.68976919433026,3.45238151691315,7,1.875,2.2876501714747,2.2876501714747,52
"7989","320_14_4",320,14,4,1.71788337594621,1,2.43576675189242,2.57815519496707,1.49370500972122,3.66260538021291,6.45454545454545,2.06818181818182,2.14801928545664,2.14801928545664,56
"7990","320_15_4",320,15,4,1.82735561912845,1,2.65471123825689,2.47164300034331,1.53174675509395,3.41153924559267,5.63636363636364,1.59090909090909,2.14949930973588,2.14949930973588,60
"7991","320_16_4",320,16,4,1.72170281965332,1,2.44340563930664,2.47733218002143,1.64335150584168,3.31131285420118,5.45,1.8,2.09951749983738,2.09951749983738,64
"7992","320_17_4",320,17,4,1.90340782777445,1,2.8068156555489,2.49647507177927,1.61413978194226,3.37881036161628,6.1,1.66666666666667,2.19994144977686,2.19994144977686,68
"7993","320_18_4",320,18,4,1.95073359766579,1,2.90146719533158,2.58666355011327,1.97130539674282,3.20202170348371,5.51785714285714,1.67857142857143,2.26869857388953,2.26869857388953,72
"7994","320_19_4",320,19,4,1.86541319227758,1,2.73082638455515,2.40375267070656,1.76626470940514,3.04124063200798,6.14285714285714,2.01785714285714,2.13458293149207,2.13458293149207,76
"7995","320_20_4",320,20,4,1.99184577467632,1,2.98369154935263,2.69449240845392,2.0912842552872,3.29770056162065,5.015625,1.296875,2.34316909156512,2.34316909156512,80
"7996","320_21_4",320,21,4,1.82385467387044,1,2.64770934774087,2.46278199531002,1.60094224882718,3.32462174179286,7.14285714285714,1.98214285714286,2.14331833459023,2.14331833459023,84
"7997","320_22_4",320,22,4,1.96279622562816,1,2.92559245125633,2.69732528224311,1.71064156770526,3.68400899678097,5.640625,1.546875,2.33006075393564,2.33006075393564,88
"7998","320_23_4",320,23,4,1.8414658151336,1,2.68293163026721,2.32372537578186,1.62300528385679,3.02444546770693,5.4375,1.828125,2.08259559545773,2.08259559545773,92
"7999","320_24_4",320,24,4,2.03084720438893,1,3.06169440877786,2.64848956245293,1.91717479660902,3.37980432829684,5.359375,1.609375,2.33966838342093,2.33966838342093,96
"8000","320_25_4",320,25,4,1.86179852867842,1,2.72359705735683,2.53319259983277,1.4996553426919,3.56672985697365,5.80882352941176,1.41176470588235,2.19749556425559,2.19749556425559,100
"8001","321_1_4",321,1,4,1.37738267530166,1,1,1.95917427179713,1,2.91834854359425,8.5,4.25,1.66827847354939,1.47958713589856,4
"8002","321_2_4",321,2,4,1,NA,NA,1.88081713388382,1.29343290400495,2.46820136376268,6.125,3.25,1.44040856694191,NA,8
"8003","321_3_4",321,3,4,1.87151878416388,1,2.74303756832776,1.75433092437967,1.23192317445219,2.27673867430715,6.25,1.16666666666667,1.81292485427177,1.81292485427177,12
"8004","321_4_4",321,4,4,1.71641741304101,1,2.43283482608201,2.02230804515575,1.31964515876898,2.72497093154252,9.0625,3.3125,1.86936272909838,1.86936272909838,16
"8005","321_5_4",321,5,4,1.87670165064405,1,2.75340330128811,2.50088391049027,1.64307386502946,3.35869395595107,9.2,2.65,2.18879278056716,2.18879278056716,20
"8006","321_6_4",321,6,4,1.78727550333168,1,2.57455100666335,1.91697338986948,1.34409450313,2.48985227660896,6.75,1.3,1.85212444660058,1.85212444660058,24
"8007","321_7_4",321,7,4,1.78217798790232,1,2.56435597580463,2.3361697282129,1.41744856704686,3.25489088937895,4.625,0.958333333333333,2.05917385805761,2.05917385805761,28
"8008","321_8_4",321,8,4,1.9496666937617,1,2.8993333875234,2.35211892808242,1.48815948338323,3.2160783727816,6.14285714285714,1.14285714285714,2.15089281092206,2.15089281092206,32
"8009","321_9_4",321,9,4,1.06265815368311,1,1.12531630736621,2.13093649013118,1.35027393949842,2.91159904076394,4.75,1.4375,1.59679732190714,1.59679732190714,36
"8010","321_10_4",321,10,4,1.86113726988235,1,2.72227453976469,2.19314049193062,1.34943435280528,3.03684663105595,8.15625,2,2.02713888090648,2.02713888090648,40
"8011","321_11_4",321,11,4,1.85261215487556,1,2.70522430975113,2.51511233244211,1.81674853492893,3.21347612995528,6.225,2.075,2.18386224365883,2.18386224365883,44
"8012","321_12_4",321,12,4,1.84468947872187,1,2.68937895744374,2.86545309483834,1.7689549261861,3.96195126349059,5.075,1.225,2.3550712867801,2.3550712867801,48
